Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Gain
12/31/2021 00:01,12/31/2021 16:18,EURCHF,Buy,0.19,1.03512,1.03532,1.03482,1.03531,4.9,8.88,00:16:16:26,0.19%
12/31/2021 00:05,12/31/2021 16:09,EURCHF,Buy,0.19,1.03485,1.03505,1.03475,1.03485,1.0,0.76,00:16:03:55,0.02%
12/31/2021 00:05,12/31/2021 16:09,EURCHF,Buy,0.19,1.03485,1.03505,1.03475,1.03485,1.0,0.76,00:16:03:55,0.02%
12/30/2021 23:04,12/31/2021 07:00,EURAUD,Sell,0.31,1.5660399999999999,1.55924,1.5620399999999999,1.55998,20.6,44.19,00:07:55:32,0.94%
12/30/2021 23:02,12/31/2021 05:51,EURAUD,Sell,0.31,1.5655,1.55946,1.5615,1.55998,15.2,32.03,00:06:48:57,0.68%
12/30/2021 23:00,12/31/2021 03:56,EURAUD,Sell,0.28,1.56578,1.56055,1.56138,1.56054,8.4,15.13,00:04:55:44,0.33%
12/30/2021 23:00,12/31/2021 03:56,EURAUD,Sell,0.28,1.56578,1.56055,1.56138,1.56054,8.4,15.13,00:04:55:44,0.32%
12/30/2021 22:00,12/31/2021 03:49,USDCHF,Buy,0.2,0.9099200000000001,0.91374,0.9139200000000001,0.91374,-1.8,-5.28,00:05:49:35,-0.11%
12/30/2021 23:10,12/31/2021 03:49,USDCHF,Buy,0.2,0.90989,0.91374,0.91389,0.91374,-1.5,-4.62,00:04:39:05,-0.10%
12/31/2021 00:59,12/31/2021 03:22,EURAUD,Sell,0.22,1.56739,1.5613299999999999,1.56239,1.56154,8.5,12.02,00:02:22:59,0.26%
12/30/2021 23:04,12/31/2021 03:00,EURAUD,Sell,0.3,1.56613,1.56161,1.56213,1.56161,5.2,9.23,00:03:56:09,0.20%
12/30/2021 23:06,12/31/2021 03:00,GBPCHF,Buy,0.17,1.22868,1.23338,1.23338,1.23338,0.0,-1.33,00:03:54:04,-0.03%
12/30/2021 23:06,12/31/2021 03:00,GBPCHF,Buy,0.1,1.22558,1.23338,1.23338,1.23338,0.0,-0.78,00:03:54:04,-0.02%
12/30/2021 23:03,12/31/2021 03:00,EURAUD,Sell,0.27,1.5661399999999999,1.5618,1.56164,1.56176,-1.2,-4.22,00:03:57:17,-0.09%
12/30/2021 23:04,12/31/2021 03:00,EURAUD,Sell,0.12,1.5717299999999998,1.5618,1.56213,1.56176,3.7,2.39,00:03:55:31,0.05%
12/31/2021 00:54,12/31/2021 03:00,AUDUSD,Buy,0.2,0.72502,0.73482,0.72482,0.72523,4.1,6.8,00:02:05:35,0.15%
12/31/2021 00:54,12/31/2021 02:49,AUDUSD,Buy,0.2,0.72082,0.72497,0.72482,0.72497,1.5,1.6,00:01:55:05,0.03%
12/30/2021 23:00,12/31/2021 02:30,AUDCAD,Buy,0.29,0.92011,0.9242100000000001,0.92411,0.9241,-0.1,-2.68,00:03:29:52,-0.06%
12/30/2021 23:00,12/31/2021 02:30,GBPCHF,Buy,0.21,1.2299200000000001,1.23351,1.2339200000000001,1.2333399999999999,-5.8,-14.97,00:03:29:53,-0.32%
12/31/2021 00:54,12/31/2021 02:15,AUDCAD,Buy,0.25,0.91937,0.9241299999999999,0.92337,0.9239700000000001,6.0,10.02,00:01:20:42,0.22%
12/31/2021 00:54,12/31/2021 02:15,AUDCAD,Buy,0.25,0.9195200000000001,0.92414,0.9235200000000001,0.9239299999999999,4.1,6.29,00:01:20:36,0.14%
12/30/2021 23:02,12/31/2021 02:00,USDCHF,Buy,0.2,0.91002,0.91422,0.91402,0.9139200000000001,-1.0,-3.53,00:02:57:31,-0.08%
12/30/2021 21:35,12/31/2021 01:45,GBPCAD,Buy,0.11,1.7103099999999998,1.71996,1.7206099999999998,1.7197200000000001,-8.9,-8.83,00:04:09:54,-0.19%
12/30/2021 21:35,12/31/2021 01:45,GBPCAD,Buy,0.11,1.7103099999999998,1.71996,1.7206099999999998,1.7197200000000001,-8.9,-8.83,00:04:09:53,-0.19%
12/30/2021 23:06,12/31/2021 01:37,GBPCHF,Buy,0.2,1.22938,1.2335399999999999,1.23338,1.2335399999999999,1.6,1.94,00:02:30:59,0.04%
12/31/2021 00:32,12/31/2021 01:37,CHFJPY,Sell,0.24,126.351,125.892,125.951,125.89,6.1,11.04,00:01:04:21,0.24%
12/31/2021 00:01,12/31/2021 01:36,USDCHF,Buy,0.19,0.90979,0.91399,0.91379,0.91399,2.0,2.83,00:01:34:20,0.06%
12/30/2021 23:52,12/31/2021 01:35,CHFJPY,Sell,0.25,126.313,125.919,125.913,125.919,-0.6,-2.98,00:01:42:46,-0.06%
12/31/2021 00:41,12/31/2021 01:35,CHFJPY,Sell,0.24,126.362,125.919,125.962,125.919,4.3,7.29,00:00:54:01,0.16%
12/31/2021 00:05,12/31/2021 01:22,EURCHF,Buy,0.19,1.03075,1.03495,1.03475,1.03483,0.8,0.34,00:01:16:29,0.01%
12/31/2021 00:32,12/31/2021 01:19,CHFJPY,Sell,0.21,126.399,124.949,125.949,125.92,2.9,3.82,00:00:46:51,0.08%
12/30/2021 23:06,12/31/2021 01:06,EURUSD,Sell,0.22,1.13657,1.13163,1.13257,1.13221,3.6,6.41,00:02:00:02,0.14%
12/30/2021 22:58,12/31/2021 01:02,GBPUSD,Buy,0.27,1.3462,1.35027,1.3496,1.35015,5.5,12.15,00:02:03:59,0.26%
12/30/2021 22:58,12/31/2021 01:02,GBPUSD,Buy,0.15,1.3435,1.3503399999999999,1.3496,1.35015,5.5,6.75,00:02:03:59,0.15%
12/30/2021 23:04,12/31/2021 01:01,EURGBP,Sell,0.2,0.8423200000000001,0.8384299999999999,0.8390200000000001,0.83878,2.4,4.92,00:01:56:08,0.11%
12/30/2021 23:04,12/31/2021 01:01,EURGBP,Sell,0.2,0.8423200000000001,0.8384299999999999,0.8390200000000001,0.83878,2.4,4.92,00:01:56:08,0.11%
12/31/2021 00:58,12/31/2021 00:59,AUDCAD,Sell,0.26,0.9281200000000001,0.9234600000000001,0.92412,0.9235200000000001,6.0,10.43,00:00:00:25,0.23%
12/31/2021 00:52,12/31/2021 00:58,EURAUD,Sell,0.22,1.56734,1.56031,1.56234,1.56209,2.5,2.45,00:00:05:52,0.05%
12/30/2021 23:06,12/31/2021 00:57,EURUSD,Sell,0.55,1.13425,1.1321299999999999,1.13265,1.13242,2.3,8.88,00:01:51:19,0.19%
12/31/2021 00:54,12/31/2021 00:55,AUDCAD,Buy,0.25,0.9195200000000001,0.9238299999999999,0.9235200000000001,0.9236,0.8,-0.18,00:00:00:32,0.00%
12/30/2021 23:04,12/31/2021 00:31,AUDCAD,Buy,0.28,0.91991,0.9241799999999999,0.92391,0.92394,0.3,-1.72,00:01:26:54,-0.04%
12/30/2021 23:13,12/31/2021 00:31,AUDCAD,Buy,0.28,0.9197200000000001,0.9241799999999999,0.9237200000000001,0.92394,2.2,2.45,00:01:17:48,0.05%
12/30/2021 22:04,12/31/2021 00:30,USDCAD,Buy,0.27,1.26999,1.27398,1.27419,1.2736399999999999,-5.5,-14.14,00:02:25:12,-0.31%
12/30/2021 23:00,12/31/2021 00:14,EURAUD,Sell,0.25,1.5663200000000002,1.5603,1.56132,1.5623,-9.8,-19.51,00:01:14:38,-0.42%
12/30/2021 23:09,12/30/2021 23:35,CHFJPY,Sell,0.25,126.317,125.889,125.917,125.885,3.2,5.2,00:00:26:05,0.11%
12/30/2021 22:00,12/30/2021 22:54,GBPUSD,Sell,0.13,1.35737,1.34853,1.35087,1.34994,9.3,11.18,00:00:54:04,0.24%
12/30/2021 21:59,12/30/2021 22:50,GBPUSD,Sell,0.14,1.35681,1.35009,1.35071,1.35006,6.5,8.12,00:00:51:06,0.18%
12/30/2021 21:59,12/30/2021 22:50,GBPUSD,Sell,0.26,1.3541100000000001,1.35009,1.35071,1.35007,6.4,14.82,00:00:51:06,0.32%
12/30/2021 21:59,12/30/2021 22:39,EURUSD,Sell,0.22,1.13677,1.13036,1.13277,1.13219,5.8,11.22,00:00:40:06,0.25%
12/30/2021 22:04,12/30/2021 22:29,EURNZD,Sell,0.23,1.66442,1.6556099999999998,1.6589200000000002,1.65651,24.1,36.29,00:00:24:06,0.80%
12/29/2021 23:01,12/30/2021 08:19,EURCHF,Sell,0.17,1.04263,1.03718,1.03823,1.0371299999999999,11.0,17.63,00:09:17:38,0.39%
12/29/2021 23:00,12/30/2021 05:49,EURUSD,Sell,0.21,1.13883,1.13402,1.13483,1.13402,8.1,15.63,00:06:49:57,0.35%
12/29/2021 23:00,12/30/2021 05:49,EURUSD,Sell,0.08,1.14463,1.1340299999999999,1.13483,1.1340299999999999,8.0,5.88,00:06:49:46,0.13%
12/29/2021 23:00,12/30/2021 05:49,EURUSD,Sell,0.21,1.13886,1.1340299999999999,1.13486,1.1340299999999999,8.3,16.05,00:06:49:45,0.36%
12/29/2021 23:29,12/30/2021 04:44,GBPJPY,Sell,0.24,155.528,155.245,155.128,155.244,-11.6,-29.11,00:05:15:17,-0.65%
12/29/2021 23:29,12/30/2021 04:40,USDCAD,Buy,0.28,1.2755,1.27826,1.279,1.27825,-7.5,-20.23,00:05:11:33,-0.45%
12/29/2021 23:29,12/30/2021 04:00,EURUSD,Sell,0.21,1.13895,1.13435,1.13495,1.1344100000000001,5.4,9.96,00:04:31:17,0.22%
12/29/2021 23:00,12/30/2021 04:00,EURUSD,Sell,0.21,1.13883,1.13444,1.13483,1.1344100000000001,4.2,7.44,00:05:00:25,0.17%
12/29/2021 23:00,12/30/2021 04:00,EURJPY,Sell,0.24,130.93,130.52,130.53,130.528,0.2,-1.59,00:04:59:08,-0.04%
12/29/2021 23:01,12/30/2021 04:00,EURJPY,Sell,0.24,130.949,130.52,130.549,130.528,2.1,2.38,00:04:58:24,0.05%
12/29/2021 23:00,12/30/2021 03:34,EURUSD,Sell,0.21,1.13883,1.1346,1.13483,1.1346100000000001,2.2,3.24,00:04:34:05,0.07%
12/29/2021 23:30,12/30/2021 03:32,CHFJPY,Sell,0.24,126.177,125.758,125.777,125.758,1.9,2.52,00:04:02:03,0.06%
12/29/2021 23:00,12/30/2021 03:30,EURUSD,Sell,0.53,1.1364299999999998,1.13469,1.13483,1.13469,1.4,3.95,00:04:30:01,0.09%
12/29/2021 23:34,12/30/2021 03:18,GBPCAD,Buy,0.18,1.71897,1.7349700000000001,1.7249700000000001,1.7247700000000001,-2.0,-5.94,00:03:44:44,-0.13%
12/29/2021 23:29,12/30/2021 03:08,CHFJPY,Sell,0.21,125.756,124.776,125.776,125.758,1.8,2.01,00:03:38:38,0.04%
12/30/2021 00:30,12/30/2021 03:01,USDCHF,Buy,0.19,0.91055,0.91435,0.91455,0.9143600000000001,-1.9,-5.28,00:02:31:09,-0.12%
12/30/2021 00:30,12/30/2021 03:01,USDCHF,Buy,0.19,0.91055,0.91435,0.91455,0.9143600000000001,-1.9,-5.28,00:02:31:09,-0.12%
12/29/2021 23:00,12/30/2021 02:56,EURUSD,Sell,0.21,1.13885,1.13495,1.13485,1.13495,-1.0,-3.48,00:03:56:43,-0.08%
12/29/2021 23:01,12/30/2021 02:56,EURUSD,Sell,0.21,1.13913,1.13495,1.13513,1.13495,1.8,2.4,00:03:55:20,0.05%
