Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Gain
12/17/2021 23:00,12/20/2021 01:39,EURUSD,Buy,0.33,0.0,1.12776,1.12376,1.12427,5.1,13.75,02:02:39:42,0.42%
12/17/2021 23:51,12/20/2021 01:12,EURNZD,Buy,0.33,0.0,1.67251,1.66851,1.6695,9.9,18.44,02:01:20:38,0.56%
12/17/2021 23:00,12/20/2021 01:00,AUDNZD,Buy,0.33,0.0,1.0623200000000002,1.0583200000000001,1.0583200000000001,0.0,-2.57,02:01:59:56,-0.08%
12/17/2021 23:00,12/20/2021 00:54,AUDJPY,Buy,0.33,0.0,81.428,81.028,81.081,5.3,13.21,02:01:54:05,0.41%
12/10/2021 23:55,12/13/2021 02:55,CADCHF,Buy,0.33,0.0,0.7277399999999999,0.7237399999999999,0.7247399999999999,10.0,34.21,02:03:00:13,1.06%
12/10/2021 23:56,12/13/2021 01:23,USDJPY,Buy,0.33,0.0,113.777,113.377,113.478,10.1,27.12,02:01:26:51,0.85%
12/10/2021 23:00,12/13/2021 01:10,AUDNZD,Buy,0.33,0.0,1.05892,1.05492,1.05443,-4.9,-13.57,02:02:10:39,-0.42%
12/03/2021 23:48,12/06/2021 01:07,EURJPY,Sell,0.33,0.0,127.199,127.599,127.801,-20.2,-60.82,02:01:18:39,-1.86%
12/03/2021 23:41,12/06/2021 00:18,GBPCAD,Sell,0.33,0.0,1.69668,1.70068,1.6999099999999998,7.7,17.22,02:00:37:45,0.53%
12/03/2021 23:41,12/06/2021 00:13,CADCHF,Buy,0.33,0.0,0.71843,0.71443,0.71517,7.4,25.03,02:00:32:20,0.78%
12/03/2021 23:42,12/06/2021 00:10,EURCAD,Sell,0.33,0.0,1.4495200000000001,1.4535200000000001,1.4523,12.2,29.66,02:00:27:27,0.93%
12/03/2021 23:39,12/06/2021 00:05,USDCAD,Sell,0.33,0.0,1.2809,1.2849,1.28403,8.7,20.0,02:00:25:48,0.63%
12/03/2021 23:29,12/03/2021 23:52,AUDNZD,Buy,0.33,0.0,1.04092,1.03692,1.03748,5.6,10.65,00:00:22:44,0.34%
11/19/2021 23:55,11/22/2021 10:29,EURCHF,Buy,0.33,0.0,1.05219,1.04819,1.04619,-20.0,-73.46,02:10:34:15,-2.27%
11/19/2021 23:48,11/22/2021 10:15,EURGBP,Buy,0.33,0.0,0.84304,0.83904,0.83955,5.1,19.2,02:10:27:17,0.60%
11/19/2021 23:48,11/22/2021 09:07,EURUSD,Buy,0.33,0.0,1.1324,1.1284,1.12639,-20.1,-69.45,02:09:19:36,-2.11%
11/19/2021 23:49,11/22/2021 06:07,AUDJPY,Sell,0.33,0.0,82.106,82.506,82.706,-20.0,-60.01,02:06:17:29,-1.79%
11/19/2021 23:25,11/22/2021 03:04,EURUSD,Buy,0.33,0.0,1.13253,1.12853,1.1284,-1.3,-7.41,02:03:38:57,-0.22%
