Open Date,Close Date,Symbol,Action,Lots,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %
03/27/2020 04:25,03/27/2020 04:32,GBPUSD,Sell,0.45,1.22022,1.21914,0,48.60,0,0
03/27/2020 02:40,03/27/2020 03:12,GBPUSD,Sell,0.45,1.21853,1.21766,0,39.15,0,0
03/26/2020 04:36,03/26/2020 04:54,GBPUSD,Buy,0.45,1.18377,1.18484,0,48.15,0,0
03/25/2020 05:05,03/25/2020 05:30,GBPUSD,Sell,0.45,1.17883,1.17845,0,17.10,0,0
03/25/2020 02:52,03/25/2020 03:02,GBPUSD,Sell,0.45,1.17898,1.17790,0,48.60,0,0
03/24/2020 06:26,03/24/2020 06:56,GBPUSD,Buy,0.45,1.16163,1.16271,0,48.60,0,0
03/24/2020 03:12,03/24/2020 03:29,GBPUSD,Buy,0.45,1.15900,1.15933,0,14.85,0,0
03/23/2020 04:51,03/23/2020 04:54,EURUSD,Sell,0.44,1.07103,1.07035,0,29.92,0,0
03/23/2020 02:35,03/23/2020 02:37,EURUSD,Sell,0.44,1.06791,1.06727,0,28.16,0,0
03/20/2020 02:35,03/20/2020 03:27,GBPUSD,Sell,0.46,1.14810,1.15254,0,-204.24,0,0
03/19/2020 05:40,03/19/2020 05:54,EURUSD,Buy,0.46,1.08993,1.09079,0,39.56,0,0
03/18/2020 03:55,03/18/2020 04:31,EURUSD,Buy,0.44,1.09952,1.10078,0,55.44,0,0
03/17/2020 03:28,03/17/2020 06:51,GBPUSD,Buy,0.44,1.22590,1.22629,0,17.16,0,0
03/16/2020 02:36,03/16/2020 02:54,EURUSD,Sell,0.44,1.11792,1.11644,0,65.12,0,0
03/13/2020 02:40,03/13/2020 03:02,EURUSD,Sell,0.44,1.11867,1.11743,0,54.56,0,0
03/12/2020 01:50,03/12/2020 03:30,GBPUSD,Buy,0.44,1.28185,1.28212,0,11.88,0,0
03/12/2020 01:55,03/12/2020 03:30,GBPUSD,Buy,0.44,1.28151,1.28212,0,26.84,0,0
03/12/2020 02:00,03/12/2020 03:21,GBPUSD,Buy,0.44,1.28151,1.28176,0,11.00,0,0
