Open Date,Close Date,Symbol,Action,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
01/08/2020 16:49,01/08/2020 17:28,USDCHF,Sell,0.00000,0.00000,0.96996,0.96961,0.0000,0.0000,3.5,624.48,0.35,0,00:00:39:28,2.6,1m,33.3,9.51,3.5,624.4699999999999,-33.3,-5941.3859999999995,9.5,100.0,0.00,0.00
01/08/2020 08:18,01/08/2020 08:54,AUDUSD,Buy,0.00000,0.00000,0.68728,0.68691,0.0000,0.0000,-3.7,-640.10,-0.36,0,00:00:36:07,97.3,35m,9.6,0.63,5.9,1020.7,-3.7,-640.1,61.5,0.0,-9.60,-1660.80
01/08/2020 04:49,01/08/2020 05:51,USDJPY,Sell,0.00000,0.00000,108.42400,108.33200,0.0000,0.0000,9.2,1469.19,0.83,0,00:01:02:04,100.0,1h 2m,9.7,0.07,14.1,2251.629,0.0,0.0,100.0,65.2,-4.90,-782.48
01/08/2020 03:11,01/08/2020 03:41,NZDUSD,Sell,0.00000,0.00000,0.66236,0.66346,0.0000,0.0000,-11.0,-1903.00,-1.06,0,00:00:30:10,0.0,0s,25.1,25.13,0.0,0.0,-25.1,-4342.3,0.0,56.2,-11.00,-1903.00
01/07/2020 15:59,01/07/2020 16:40,USDJPY,Sell,0.00000,0.00000,108.43200,108.40700,0.0000,0.0000,2.5,398.97,0.22,0,00:00:41:32,2.5,1m,0.0,0.40,2.5,398.975,0.0,0.0,100.0,100.0,0.00,0.00
01/07/2020 13:05,01/07/2020 13:46,EURUSD,Buy,0.00000,0.00000,1.11743,1.11805,0.0000,0.0000,6.2,1072.60,0.60,0,00:00:41:01,17.1,7m,7.5,1.03,6.2,1072.6000000000001,-6.4,-1107.2,49.2,100.0,0.00,0.00
01/07/2020 02:58,01/07/2020 03:24,AUDUSD,Buy,0.00000,0.00000,0.69268,0.69310,0.0000,0.0000,4.2,726.60,0.41,0,00:00:25:42,100.0,25m,6.4,0.09,10.6,1833.8,0.0,0.0,100.0,39.6,-6.40,-1107.20
01/06/2020 22:45,01/06/2020 23:15,EURUSD,Buy,0.00000,0.00000,1.11887,1.11925,0.0000,0.0000,3.8,657.40,0.37,0,00:00:29:34,100.0,29m,4.8,0.12,8.6,1487.8,0.0,0.0,100.0,44.2,-4.80,-830.40
01/06/2020 15:45,01/06/2020 16:31,EURUSD,Sell,0.00000,0.00000,1.11982,1.11977,0.0000,0.0000,0.5,86.50,0.05,0,00:00:46:11,100.0,46m,16.8,0.06,17.3,2992.9,0.0,0.0,100.0,2.9,-16.80,-2906.40
01/06/2020 12:43,01/06/2020 13:10,AUDUSD,Buy,0.00000,0.00000,0.69536,0.69488,0.0000,0.0000,-4.8,-830.40,-0.47,0,00:00:27:12,0.0,0s,6.9,6.90,0.0,0.0,-6.9,-1193.7,0.0,30.4,-4.80,-830.40
01/06/2020 10:40,01/06/2020 11:07,USDCHF,Sell,0.00000,0.00000,0.97077,0.97012,0.0000,0.0000,6.5,1159.13,0.66,0,00:00:27:26,100.0,27m,14.4,0.05,20.9,3727.097,0.0,0.0,100.0,31.1,-14.40,-2567.95
01/03/2020 18:52,01/03/2020 19:30,USDCAD,Buy,0.00000,0.00000,1.29829,1.29876,0.0000,0.0000,4.7,626.06,0.36,0,00:00:38:22,2.7,1m,0.0,0.21,4.7,626.04,0.0,0.0,100.0,100.0,0.00,0.00
01/03/2020 15:54,01/03/2020 16:16,EURUSD,Buy,0.00000,0.00000,1.11371,1.11410,0.0000,0.0000,3.9,674.70,0.39,0,00:00:22:13,100.0,22m,27.6,0.03,31.5,5449.5,0.0,0.0,100.0,12.4,-27.60,-4774.80
01/03/2020 12:57,01/03/2020 13:13,USDCHF,Buy,0.00000,0.00000,0.97327,0.97367,0.0000,0.0000,4.0,710.71,0.41,0,00:00:16:20,6.3,1m,8.8,2.20,4.0,710.72,-8.8,-1563.5840000000003,31.2,100.0,0.00,0.00
01/03/2020 09:49,01/03/2020 10:28,EURUSD,Sell,0.00000,0.00000,1.11535,1.11617,0.0000,0.0000,-8.2,-1418.60,-0.81,0,00:00:39:09,97.5,38m,29.1,0.39,20.9,3615.7,-8.2,-1418.6,71.8,0.0,-29.10,-5034.30
01/03/2020 06:52,01/03/2020 07:23,USDJPY,Sell,0.00000,0.00000,108.15300,108.10300,0.0000,0.0000,5.0,800.16,0.46,0,00:00:31:17,100.0,31m,6.3,0.09,11.3,1808.3390000000002,0.0,0.0,100.0,44.2,-6.30,-1008.19
01/02/2020 15:33,01/02/2020 16:10,USDCAD,Buy,0.00000,0.00000,1.29972,1.29958,0.0000,0.0000,-1.4,-186.37,-0.11,0,00:00:37:15,0.0,0s,1.4,1.40,0.0,0.0,-1.4,-186.368,0.0,0.0,-1.40,-186.37
01/02/2020 13:17,01/02/2020 13:46,USDCHF,Buy,0.00000,0.00000,0.97003,0.97056,0.0000,0.0000,5.3,944.71,0.54,0,00:00:28:59,100.0,28m,5.2,0.14,6.9,1229.925,0.0,0.0,100.0,76.8,-1.60,-285.20
01/02/2020 07:24,01/02/2020 07:56,NZDUSD,Buy,0.00000,0.00000,0.67156,0.67190,0.0000,0.0000,3.4,588.20,0.34,0,00:00:32:54,100.0,32m,3.8,0.14,7.2,1245.6000000000001,0.0,0.0,100.0,47.2,-3.80,-657.40
01/02/2020 05:23,01/02/2020 05:56,AUDUSD,Sell,0.00000,0.00000,0.70136,0.70101,0.0000,0.0000,3.5,605.50,0.35,0,00:00:33:00,100.0,33m,14.8,0.05,18.3,3165.9,0.0,0.0,100.0,19.1,-14.80,-2560.40
12/31/2019 14:31,12/31/2019 15:15,EURUSD,Buy,0.00000,0.00000,1.12269,1.12320,0.0000,0.0000,5.1,805.80,0.47,0,00:00:44:07,2.3,1m,0.0,0.20,5.1,805.8,0.0,0.0,100.0,100.0,0.00,0.00
12/31/2019 11:50,12/31/2019 12:47,USDCAD,Sell,0.00000,0.00000,1.30346,1.30327,0.0000,0.0000,1.9,230.34,0.13,0,00:00:57:15,100.0,57m,20.7,0.04,22.6,2739.7980000000002,0.0,0.0,100.0,8.4,-20.70,-2509.46
12/31/2019 02:29,12/31/2019 03:11,AUDUSD,Buy,0.00000,0.00000,0.69985,0.70015,0.0000,0.0000,3.0,474.00,0.28,0,00:00:41:34,100.0,41m,6.9,0.12,8.7,1374.6,0.0,0.0,100.0,34.5,-5.70,-900.60
12/30/2019 19:56,12/30/2019 20:27,USDJPY,Buy,0.00000,0.00000,108.89700,108.85100,0.0000,0.0000,-4.6,-667.69,-0.39,0,00:00:30:36,0.0,0s,4.6,4.60,0.0,0.0,-4.6,-667.6899999999999,0.0,0.0,-4.60,-667.69
12/30/2019 12:46,12/30/2019 13:15,USDCHF,Sell,0.00000,0.00000,0.97243,0.97217,0.0000,0.0000,2.6,422.54,0.25,0,00:00:28:17,100.0,28m,6.8,0.11,9.4,1527.688,0.0,0.0,100.0,27.7,-6.80,-1105.14
12/30/2019 05:41,12/30/2019 06:27,EURUSD,Sell,0.00000,0.00000,1.12002,1.11986,0.0000,0.0000,1.6,252.80,0.15,0,00:00:46:11,21.8,10m,5.9,0.56,7.5,1185.0,-4.2,-663.6,64.1,49.6,-5.90,-932.20
12/30/2019 02:16,12/30/2019 02:40,NZDUSD,Buy,0.00000,0.00000,0.67084,0.67132,0.0000,0.0000,4.8,758.40,0.44,0,00:00:24:04,100.0,24m,4.0,0.11,8.8,1390.4,0.0,0.0,100.0,54.5,-4.00,-632.00
12/27/2019 19:15,12/27/2019 20:40,USDCHF,Sell,0.00000,0.00000,0.97392,0.97377,0.0000,0.0000,1.5,243.38,0.14,0,00:01:25:28,1.2,1m,0.0,0.67,1.5,243.375,0.0,0.0,100.0,100.0,0.00,0.00
12/27/2019 18:10,12/27/2019 18:31,USDJPY,Buy,0.00000,0.00000,109.51100,109.46600,0.0000,0.0000,-4.5,-649.52,-0.38,0,00:00:21:22,0.0,0s,4.5,4.50,0.0,0.0,-4.5,-649.53,0.0,0.0,-4.50,-649.53
12/27/2019 09:08,12/27/2019 09:55,EURUSD,Buy,0.00000,0.00000,1.11207,1.11254,0.0000,0.0000,4.7,742.60,0.44,0,00:00:46:44,100.0,46m,11.8,0.06,16.5,2607.0,0.0,0.0,100.0,28.5,-11.80,-1864.40
12/27/2019 00:58,12/27/2019 01:31,AUDUSD,Buy,0.00000,0.00000,0.69403,0.69430,0.0000,0.0000,2.7,426.60,0.25,0,00:00:33:43,100.0,33m,6.3,0.11,9.0,1422.0,0.0,0.0,100.0,30.0,-6.30,-995.40
12/26/2019 20:41,12/26/2019 21:50,EURUSD,Buy,0.00000,0.00000,1.11048,1.11043,0.0000,0.0000,-0.5,-79.00,-0.05,0,00:01:09:52,85.8,59m,5.0,0.22,4.1,647.8,-0.9,-142.20000000000002,82.0,8.0,-4.60,-726.80
12/26/2019 16:39,12/26/2019 17:08,USDCAD,Buy,0.00000,0.00000,1.31341,1.31275,0.0000,0.0000,-6.6,-794.36,-0.46,0,00:00:28:19,,,,,,,,,,,,
12/26/2019 09:02,12/26/2019 10:21,USDCHF,Sell,0.00000,0.00000,0.98082,0.98028,0.0000,0.0000,5.4,870.36,0.51,0,00:01:19:37,100.0,1h 19m,3.2,0.12,8.6,1386.148,0.0,0.0,100.0,62.8,-3.20,-515.78
12/24/2019 08:49,12/24/2019 09:20,USDCHF,Buy,0.00000,0.00000,0.98201,0.98221,0.0000,0.0000,2.0,321.72,0.19,0,00:00:31:01,3.3,1m,0.0,0.50,2.0,321.72,0.0,0.0,100.0,100.0,0.00,0.00
12/24/2019 06:29,12/24/2019 06:56,USDCAD,Buy,0.00000,0.00000,1.31559,1.31544,0.0000,0.0000,-1.5,-180.17,-0.11,0,00:00:26:59,0.0,0s,1.5,1.50,0.0,0.0,-1.5,-180.165,0.0,0.0,-1.50,-180.16
12/24/2019 04:45,12/24/2019 05:23,AUDUSD,Sell,0.00000,0.00000,0.69197,0.69165,0.0000,0.0000,3.2,505.60,0.30,0,00:00:38:05,100.0,38m,4.3,0.14,7.0,1106.0,0.0,0.0,100.0,45.7,-3.80,-600.40
12/23/2019 16:56,12/23/2019 17:08,USDCAD,Buy,0.00000,0.00000,1.31737,1.31706,0.0000,0.0000,-3.1,-371.89,-0.22,0,00:00:11:11,0.0,0s,3.1,3.10,0.0,0.0,-3.1,-371.876,0.0,0.0,-3.10,-371.88
12/23/2019 14:04,12/23/2019 14:50,EURUSD,Sell,0.00000,0.00000,1.10787,1.10770,0.0000,0.0000,1.7,268.60,0.16,0,00:00:45:56,2.2,1m,6.1,3.59,1.7,268.59999999999997,-6.1,-963.8,21.8,100.0,0.00,0.00
12/23/2019 08:09,12/23/2019 08:27,USDCHF,Buy,0.00000,0.00000,0.98157,0.98173,0.0000,0.0000,1.6,257.50,0.15,0,00:00:17:55,5.6,1m,8.1,5.06,1.6,257.504,-8.1,-1303.614,16.5,100.0,0.00,0.00
12/23/2019 06:24,12/23/2019 07:04,AUDUSD,Sell,0.00000,0.00000,0.69097,0.69067,0.0000,0.0000,3.0,474.00,0.28,0,00:00:40:13,100.0,40m,3.0,0.20,5.0,790.0,0.0,0.0,100.0,60.0,-2.00,-316.00
12/20/2019 16:54,12/20/2019 17:09,NZDUSD,Buy,0.00000,0.00000,0.66043,0.66004,0.0000,0.0000,-3.9,-616.20,-0.36,0,00:00:14:29,93.4,13m,7.7,1.03,3.8,600.4,-3.9,-616.1999999999999,49.4,0.0,-7.70,-1216.60
12/20/2019 15:43,12/20/2019 15:58,EURUSD,Buy,0.00000,0.00000,1.10865,1.10926,0.0000,0.0000,6.1,963.80,0.57,0,00:00:15:13,6.7,1m,4.6,0.75,6.1,963.8,-4.6,-726.8,57.0,100.0,0.00,0.00
12/20/2019 10:32,12/20/2019 10:43,USDJPY,Sell,0.00000,0.00000,109.34100,109.38900,0.0000,0.0000,-4.8,-693.31,-0.41,0,00:00:11:52,91.7,10m,5.8,4.80,1.0,144.44,-4.8,-693.312,17.2,0.0,-5.80,-837.75
12/20/2019 08:18,12/20/2019 08:59,AUDUSD,Sell,0.00000,0.00000,0.68895,0.68878,0.0000,0.0000,1.7,268.60,0.16,0,00:00:40:57,2.5,1m,7.1,4.18,1.7,268.59999999999997,-7.1,-1121.8,19.3,100.0,0.00,0.00
12/19/2019 17:18,12/19/2019 17:32,USDJPY,Buy,0.00000,0.00000,109.31900,109.28100,0.0000,0.0000,-3.8,-549.41,-0.32,0,00:00:13:08,0.0,0s,3.8,3.80,0.0,0.0,-3.8,-549.404,0.0,0.0,-3.80,-549.40
12/19/2019 13:21,12/19/2019 13:48,USDCAD,Buy,0.00000,0.00000,1.31192,1.31182,0.0000,0.0000,-1.0,-120.44,-0.07,0,00:00:26:52,44.5,11m,4.6,0.53,3.0,361.32,-1.6,-192.704,65.2,13.0,-4.00,-481.76
12/19/2019 11:36,12/19/2019 11:49,USDCHF,Buy,0.00000,0.00000,0.98056,0.98096,0.0000,0.0000,4.0,644.27,0.38,0,00:00:12:48,7.7,59s,1.9,0.48,4.0,644.28,-1.9,-306.03299999999996,67.8,100.0,0.00,0.00
12/19/2019 10:19,12/19/2019 10:37,NZDUSD,Buy,0.00000,0.00000,0.65869,0.65889,0.0000,0.0000,2.0,316.00,0.19,0,00:00:18:07,5.6,1m,3.3,1.65,2.0,316.0,-3.3,-521.4,37.7,100.0,0.00,0.00
12/19/2019 08:14,12/19/2019 08:35,AUDUSD,Sell,0.00000,0.00000,0.68758,0.68812,0.0000,0.0000,-5.4,-853.20,-0.50,0,00:00:20:53,0.0,0s,5.4,5.40,0.0,0.0,-5.4,-853.2,0.0,0.0,-5.40,-853.20
12/18/2019 14:40,12/18/2019 15:01,USDCAD,Buy,0.00000,0.00000,1.31472,1.31538,0.0000,0.0000,6.6,792.78,0.47,0,00:00:20:40,4.8,59s,30.5,4.62,6.6,792.792,-30.5,-3663.6600000000003,17.8,100.0,0.00,0.00
12/18/2019 11:14,12/18/2019 11:27,EURUSD,Buy,0.00000,0.00000,1.11352,1.11393,0.0000,0.0000,4.1,647.80,0.39,0,00:00:12:56,7.7,59s,7.5,1.83,4.1,647.8,-7.5,-1185.0,35.3,100.0,0.00,0.00
12/18/2019 09:22,12/18/2019 09:33,NZDUSD,Sell,0.00000,0.00000,0.65614,0.65661,0.0000,0.0000,-4.7,-742.60,-0.44,0,00:00:10:55,0.0,0s,4.7,4.70,0.0,0.0,-4.7,-742.6,0.0,0.0,-4.70,-742.60
12/18/2019 05:36,12/18/2019 05:52,USDJPY,Buy,0.00000,0.00000,109.41700,109.44200,0.0000,0.0000,2.5,360.92,0.21,0,00:00:15:58,100.0,15m,3.5,0.17,6.0,866.22,0.0,0.0,100.0,41.7,-3.50,-505.30
12/17/2019 16:42,12/17/2019 17:05,USDCAD,Buy,0.00000,0.00000,1.31627,1.31618,0.0000,0.0000,-0.9,-108.04,-0.06,0,00:00:23:18,0.0,0s,0.9,0.90,0.0,0.0,-0.9,-108.036,0.0,0.0,-0.90,-108.04
12/17/2019 14:43,12/17/2019 15:03,USDCHF,Sell,0.00000,0.00000,0.98046,0.98054,0.0000,0.0000,-0.8,-128.90,-0.08,0,00:00:20:00,0.0,0s,9.1,9.11,0.0,0.0,-9.1,-1466.283,0.0,91.2,-0.80,-128.90
12/17/2019 12:48,12/17/2019 13:03,NZDUSD,Buy,0.00000,0.00000,0.65703,0.65734,0.0000,0.0000,3.1,489.80,0.29,0,00:00:14:12,100.0,14m,7.2,0.10,10.3,1627.4,0.0,0.0,100.0,30.1,-7.20,-1137.60
12/17/2019 06:25,12/17/2019 06:49,EURUSD,Buy,0.00000,0.00000,1.11448,1.11474,0.0000,0.0000,2.6,410.80,0.24,0,00:00:23:56,45.9,10m,4.6,0.85,2.6,410.8,-2.2,-347.6,54.2,100.0,0.00,0.00
12/16/2019 18:00,12/16/2019 18:19,NZDUSD,Buy,0.00000,0.00000,0.66046,0.66021,0.0000,0.0000,-2.5,-395.00,-0.23,0,00:00:18:50,0.0,0s,2.5,2.50,0.0,0.0,-2.5,-395.0,0.0,0.0,-2.50,-395.00
12/16/2019 15:59,12/16/2019 16:35,EURUSD,Sell,0.00000,0.00000,1.11532,1.11480,0.0000,0.0000,5.2,821.60,0.49,0,00:00:36:00,100.0,36m,10.3,0.06,15.5,2449.0,0.0,0.0,100.0,33.5,-10.30,-1627.40
12/16/2019 15:09,12/16/2019 15:20,AUDUSD,Sell,0.00000,0.00000,0.68877,0.68932,0.0000,0.0000,-5.5,-869.00,-0.52,0,00:00:10:48,0.0,0s,5.5,5.50,0.0,0.0,-5.5,-869.0,0.0,0.0,-5.50,-869.00
12/16/2019 12:53,12/16/2019 13:20,USDCHF,Buy,0.00000,0.00000,0.98321,0.98358,0.0000,0.0000,3.7,594.36,0.35,0,00:00:26:10,3.8,59s,10.0,2.70,3.7,594.3679999999999,-10.0,-1606.3999999999999,27.0,100.0,0.00,0.00
12/13/2019 14:46,12/13/2019 15:00,USDCHF,Buy,0.00000,0.00000,0.98254,0.98227,0.0000,0.0000,-2.7,-434.28,-0.26,0,00:00:13:24,0.0,0s,2.7,2.70,0.0,0.0,-2.7,-434.26800000000003,0.0,0.0,-2.70,-434.27
12/13/2019 11:02,12/13/2019 11:32,USDCAD,Sell,0.00000,0.00000,1.31616,1.31675,0.0000,0.0000,-5.9,-707.96,-0.42,0,00:00:29:49,56.7,16m,10.7,1.23,4.8,575.952,-5.9,-707.941,44.9,0.0,-10.70,-1283.89
12/13/2019 08:39,12/13/2019 08:54,GBPUSD,Sell,0.00000,0.00000,1.34729,1.34548,0.0000,0.0000,18.1,2859.80,1.72,0,00:00:15:47,100.0,15m,49.2,0.01,67.3,10633.4,0.0,0.0,100.0,26.9,-49.20,-7773.60
12/13/2019 07:23,12/13/2019 07:56,AUDUSD,Buy,0.00000,0.00000,0.69232,0.69201,0.0000,0.0000,-3.1,-489.80,-0.29,0,00:00:32:47,12.2,3m,5.6,4.09,1.1,173.8,-4.5,-711.0,19.6,25.0,-4.20,-663.60
12/12/2019 16:05,12/12/2019 16:22,EURUSD,Buy,0.00000,0.00000,1.11339,1.11398,0.0000,0.0000,5.9,932.20,0.56,0,00:00:17:16,5.9,1m,0.0,0.17,5.9,932.2,0.0,0.0,100.0,100.0,0.00,0.00
12/12/2019 12:45,12/12/2019 13:04,AUDUSD,Buy,0.00000,0.00000,0.68799,0.68840,0.0000,0.0000,4.1,647.80,0.39,0,00:00:19:04,100.0,19m,4.7,0.11,8.8,1390.4,0.0,0.0,100.0,46.6,-4.70,-742.60
12/12/2019 08:14,12/12/2019 08:35,USDCHF,Buy,0.00000,0.00000,0.98233,0.98266,0.0000,0.0000,3.3,530.60,0.32,0,00:00:20:49,4.8,59s,7.7,2.33,3.3,530.607,-7.7,-1238.0829999999999,30.0,100.0,0.00,0.00
12/12/2019 05:50,12/12/2019 06:27,NZDUSD,Buy,0.00000,0.00000,0.65851,0.65803,0.0000,0.0000,-4.8,-758.40,-0.46,0,00:00:37:01,0.0,0s,6.1,6.10,0.0,0.0,-6.1,-963.8,0.0,21.3,-4.80,-758.40
12/11/2019 16:33,12/11/2019 16:44,USDCHF,Buy,0.00000,0.00000,0.98538,0.98559,0.0000,0.0000,2.1,336.65,0.20,0,00:00:10:57,9.1,59s,0.0,0.48,2.1,336.651,0.0,0.0,100.0,100.0,0.00,0.00
12/11/2019 15:12,12/11/2019 15:32,USDJPY,Buy,0.00000,0.00000,108.73200,108.70000,0.0000,0.0000,-3.2,-465.13,-0.28,0,00:00:20:03,0.0,0s,3.2,3.20,0.0,0.0,-3.2,-465.12,0.0,0.0,-3.20,-465.12
12/11/2019 12:07,12/11/2019 12:33,EURUSD,Sell,0.00000,0.00000,1.10847,1.10824,0.0000,0.0000,2.3,363.40,0.22,0,00:00:25:54,100.0,25m,5.4,0.13,7.7,1216.6000000000001,0.0,0.0,100.0,29.9,-5.40,-853.20
12/11/2019 09:27,12/11/2019 09:48,USDCAD,Buy,0.00000,0.00000,1.32308,1.32350,0.0000,0.0000,4.2,501.40,0.31,0,00:00:20:47,100.0,20m,3.4,0.13,7.6,907.2879999999999,0.0,0.0,100.0,55.3,-3.40,-405.89
12/11/2019 07:51,12/11/2019 08:19,GBPUSD,Sell,0.00000,0.00000,1.31416,1.31402,0.0000,0.0000,1.4,221.20,0.13,0,00:00:27:09,100.0,27m,26.0,0.04,27.4,4329.2,0.0,0.0,100.0,5.1,-26.00,-4108.00
12/10/2019 16:17,12/10/2019 16:39,USDCHF,Sell,0.00000,0.00000,0.98604,0.98619,0.0000,0.0000,-1.5,-240.31,-0.15,0,00:00:21:58,0.0,0s,1.5,1.50,0.0,0.0,-1.5,-240.315,0.0,0.0,-1.50,-240.31
12/10/2019 14:22,12/10/2019 14:53,EURUSD,Sell,0.00000,0.00000,1.10817,1.10768,0.0000,0.0000,4.9,774.20,0.47,0,00:00:30:46,83.9,25m,4.9,0.15,5.4,853.2,-0.8,-126.4,87.1,91.9,-0.50,-79.00
12/10/2019 12:47,12/10/2019 13:10,AUDUSD,Buy,0.00000,0.00000,0.68139,0.68124,0.0000,0.0000,-1.5,-237.00,-0.14,0,00:00:23:03,0.0,0s,13.6,13.61,0.0,0.0,-13.6,-2148.7999999999997,0.0,89.0,-1.50,-237.00
12/10/2019 07:40,12/10/2019 08:10,NZDUSD,Buy,0.00000,0.00000,0.65568,0.65600,0.0000,0.0000,3.2,505.60,0.31,0,00:00:30:01,100.0,30m,4.9,0.12,8.1,1279.8,0.0,0.0,100.0,39.5,-4.90,-774.20
12/10/2019 06:30,12/10/2019 06:44,USDCAD,Buy,0.00000,0.00000,1.32273,1.32294,0.0000,0.0000,2.1,250.81,0.15,0,00:00:13:08,100.0,13m,1.6,0.27,3.7,441.891,0.0,0.0,100.0,56.8,-1.60,-191.09
12/09/2019 17:27,12/09/2019 17:42,EURUSD,Sell,0.00000,0.00000,1.10725,1.10761,0.0000,0.0000,-3.6,-568.80,-0.35,0,00:00:14:54,0.0,0s,3.6,3.60,0.0,0.0,-3.6,-568.8000000000001,0.0,0.0,-3.60,-568.80
12/09/2019 15:24,12/09/2019 15:51,USDJPY,Sell,0.00000,0.00000,108.51500,108.46000,0.0000,0.0000,5.5,801.22,0.49,0,00:00:26:55,40.8,10m,6.4,0.75,5.5,801.24,-4.1,-597.288,57.3,100.0,0.00,0.00
12/09/2019 10:50,12/09/2019 11:33,USDCHF,Buy,0.00000,0.00000,0.99014,0.98969,0.0000,0.0000,-4.5,-718.41,-0.44,0,00:00:43:28,34.9,15m,7.5,1.50,3.0,478.95000000000005,-4.5,-718.4250000000001,40.0,0.0,-7.50,-1197.38
12/09/2019 09:50,12/09/2019 10:14,AUDUSD,Sell,0.00000,0.00000,0.68305,0.68279,0.0000,0.0000,2.6,410.80,0.25,0,00:00:23:53,100.0,23m,2.8,0.19,5.4,853.2,0.0,0.0,100.0,48.1,-2.80,-442.40
12/06/2019 15:43,12/06/2019 16:07,EURUSD,Sell,0.00000,0.00000,1.10825,1.10735,0.0000,0.0000,9.0,1422.00,0.88,0,00:00:24:11,4.2,1m,0.0,0.11,9.0,1422.0,0.0,0.0,100.0,100.0,0.00,0.00
12/06/2019 11:10,12/06/2019 12:09,USDCHF,Buy,0.00000,0.00000,0.98732,0.98766,0.0000,0.0000,3.4,543.91,0.34,0,00:00:59:15,100.0,59m,11.2,0.07,14.6,2335.562,0.0,0.0,100.0,23.3,-11.20,-1791.66
12/06/2019 10:17,12/06/2019 10:51,NZDUSD,Sell,0.00000,0.00000,0.65654,0.65649,0.0000,0.0000,0.5,79.00,0.05,0,00:00:34:01,3.0,1m,2.9,5.80,0.5,79.0,-2.9,-458.2,14.7,100.0,0.00,0.00
12/06/2019 06:15,12/06/2019 06:40,GBPUSD,Buy,0.00000,0.00000,1.31574,1.31541,0.0000,0.0000,-3.3,-521.40,-0.32,0,00:00:24:57,44.0,10m,5.1,1.83,1.8,284.40000000000003,-3.3,-521.4,35.3,0.0,-5.10,-805.80
12/05/2019 16:10,12/05/2019 16:36,USDJPY,Sell,0.00000,0.00000,108.85700,108.89600,0.0000,0.0000,-3.9,-565.85,-0.35,0,00:00:26:05,0.0,0s,3.9,3.90,0.0,0.0,-3.9,-565.851,0.0,0.0,-3.90,-565.85
12/05/2019 15:37,12/05/2019 15:51,USDCHF,Buy,0.00000,0.00000,0.98847,0.98885,0.0000,0.0000,3.8,607.17,0.37,0,00:00:13:58,7.2,1m,0.0,0.26,3.8,607.164,0.0,0.0,100.0,100.0,0.00,0.00
12/05/2019 12:45,12/05/2019 13:17,AUDUSD,Sell,0.00000,0.00000,0.68303,0.68264,0.0000,0.0000,3.9,616.20,0.38,0,00:00:32:13,100.0,32m,3.4,0.15,6.7,1058.6000000000001,0.0,0.0,100.0,58.2,-2.80,-442.40
12/05/2019 10:56,12/05/2019 11:38,EURUSD,Buy,0.00000,0.00000,1.10866,1.10899,0.0000,0.0000,3.3,521.40,0.32,0,00:00:41:19,85.8,35m,5.8,0.18,9.1,1437.8,-1.6,-252.8,85.0,45.8,-5.80,-916.40
12/05/2019 05:03,12/05/2019 05:42,NZDUSD,Sell,0.00000,0.00000,0.65397,0.65430,0.0000,0.0000,-3.3,-521.40,-0.32,0,00:00:39:03,97.5,38m,8.3,0.66,5.0,790.0,-3.3,-521.4,60.2,0.0,-8.30,-1311.40
12/04/2019 17:07,12/04/2019 17:43,USDJPY,Buy,0.00000,0.00000,108.75500,108.83800,0.0000,0.0000,8.3,1204.95,0.75,0,00:00:35:58,2.8,1m,0.0,0.12,8.3,1204.911,0.0,0.0,100.0,100.0,0.00,0.00
12/04/2019 15:30,12/04/2019 15:49,USDCHF,Buy,0.00000,0.00000,0.98794,0.98732,0.0000,0.0000,-6.2,-992.18,-0.62,0,00:00:18:54,94.8,17m,14.0,0.80,7.8,1248.234,-6.2,-992.186,55.7,0.0,-14.00,-2240.42
12/04/2019 11:07,12/04/2019 11:22,USDJPY,Buy,0.00000,0.00000,108.64600,108.71400,0.0000,0.0000,6.8,988.30,0.62,0,00:00:14:55,100.0,14m,2.1,0.15,6.8,988.312,0.0,0.0,100.0,100.0,0.00,0.00
12/04/2019 08:55,12/04/2019 09:13,EURUSD,Buy,0.00000,0.00000,1.10732,1.10765,0.0000,0.0000,3.3,521.40,0.33,0,00:00:18:10,100.0,18m,13.9,0.07,14.3,2259.4,0.0,0.0,100.0,23.1,-11.00,-1738.00
12/03/2019 17:22,12/03/2019 17:44,AUDUSD,Sell,0.00000,0.00000,0.68441,0.68414,0.0000,0.0000,2.7,426.60,0.27,0,00:00:21:49,100.0,21m,2.9,0.20,5.0,790.0,0.0,0.0,100.0,54.0,-2.30,-363.40
12/03/2019 15:06,12/03/2019 15:32,GBPUSD,Sell,0.00000,0.00000,1.29998,1.29992,0.0000,0.0000,0.6,94.80,0.06,0,00:00:25:55,88.5,22m,22.9,0.06,23.5,3713.0,-1.5,-237.0,94.0,8.4,-22.90,-3618.20
12/03/2019 13:05,12/03/2019 13:29,USDCAD,Sell,0.00000,0.00000,1.32984,1.33019,0.0000,0.0000,-3.5,-415.73,-0.26,0,00:00:23:58,0.0,0s,22.2,22.22,0.0,0.0,-22.2,-2636.916,0.0,84.2,-3.50,-415.73
12/03/2019 08:02,12/03/2019 08:19,AUDUSD,Buy,0.00000,0.00000,0.68423,0.68442,0.0000,0.0000,1.9,300.20,0.19,0,00:00:17:04,,,,,,,,,,,,
