Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit
05/24/2019 18:25,05/24/2019 19:03,EURUSD,Sell,6,0,0,1.12087,1.11985,-12,0,10.2,534.5
05/24/2019 17:01,05/24/2019 17:06,EURUSD,Sell,6,0,0,1.11971,1.11947,-12,0,2.4,116.63
05/24/2019 15:31,05/24/2019 16:32,EURUSD,Sell,6,0,0,1.1197,1.11897,-12,0,7.3,379.43
05/24/2019 13:25,05/24/2019 13:56,EURUSD,Sell,6,0,0,1.1194,1.11874,-12,0,6.6,341.97
05/23/2019 19:58,05/23/2019 20:42,EURUSD,Sell,6,0,0,1.1182,1.11792,-12,0,2.8,138.28
05/23/2019 19:59,05/23/2019 20:42,EURUSD,Sell,6,0,0,1.11832,1.11794,-12,0,3.8,191.95
05/23/2019 20:17,05/23/2019 20:41,EURUSD,Sell,6,0,0,1.11847,1.11791,-12,0,5.6,288.56
05/16/2019 15:46,05/23/2019 19:57,EURUSD,Buy,6,0,0,1.11925,1.11795,-12,-441.95,-13,-1151.66
05/16/2019 16:16,05/23/2019 19:57,EURUSD,Buy,6,0,0,1.11891,1.11797,-12,-441.95,-9.4,-958.44
05/16/2019 18:47,05/23/2019 19:57,EURUSD,Buy,6,0,0,1.11764,1.11789,-12,-441.95,2.5,-319.77
05/16/2019 21:15,05/23/2019 19:57,EURUSD,Buy,6,0,0,1.11743,1.11794,-12,-441.95,5.1,-180.23
05/17/2019 12:18,05/23/2019 19:56,EURUSD,Buy,6,0,0,1.11684,1.1179,-12,-378.91,10.6,178.01
05/17/2019 12:25,05/23/2019 19:56,EURUSD,Buy,6,0,0,1.11659,1.11798,-12,-378.91,13.9,355.08
05/17/2019 12:28,05/23/2019 19:55,EURUSD,Buy,6,0,0,1.11643,1.11788,-12,-378.91,14.5,387.35
05/17/2019 12:29,05/23/2019 19:54,EURUSD,Buy,6,0,0,1.11625,1.1179,-12,-378.91,16.5,494.68
05/17/2019 17:01,05/23/2019 19:54,EURUSD,Buy,6,0,0,1.11687,1.11791,-12,-378.91,10.4,167.27
05/17/2019 17:23,05/23/2019 19:54,EURUSD,Buy,6,0,0,1.1162,1.11797,-12,-378.91,17.7,559.03
05/17/2019 17:46,05/23/2019 19:54,EURUSD,Buy,6,0,0,1.11599,1.11798,-12,-378.91,19.9,677.09
05/17/2019 17:54,05/23/2019 19:54,EURUSD,Buy,6,0,0,1.11569,1.11798,-12,-378.91,22.9,838.09
05/20/2019 09:40,05/23/2019 19:54,EURUSD,Buy,6,0,0,1.11516,1.11791,-12,-315.77,27.5,1148.2
05/20/2019 11:57,05/23/2019 19:53,EURUSD,Buy,6,0,0,1.11561,1.11789,-12,-315.77,22.8,895.96
05/21/2019 12:48,05/23/2019 19:53,EURUSD,Buy,6,0,0,1.11475,1.11791,-12,-252.68,31.6,1431.34
05/22/2019 18:13,05/23/2019 19:53,EURUSD,Buy,6,0,0,1.11536,1.11792,-12,-189.56,25.6,1172.42
05/23/2019 05:15,05/23/2019 19:52,EURUSD,Buy,6,0,0,1.11495,1.11796,-12,0,30.1,1603.44
05/23/2019 11:09,05/23/2019 19:52,EURUSD,Buy,6,0,0,1.11377,1.11795,-12,0,41.8,2231.39
05/23/2019 12:31,05/23/2019 19:52,EURUSD,Buy,6,0,0,1.11322,1.11793,-12,0,47.1,2515.89
05/23/2019 11:32,05/23/2019 19:52,EURUSD,Buy,6,0,0,1.11333,1.11793,-12,0,46,2456.85
05/23/2019 12:50,05/23/2019 19:52,EURUSD,Buy,6,0,0,1.11302,1.11789,-12,0,48.7,2601.85
05/23/2019 16:16,05/23/2019 19:51,EURUSD,Buy,6,0,0,1.11188,1.1179,-12,0,60.2,3219.06
05/23/2019 16:16,05/23/2019 19:51,EURUSD,Buy,6,0,0,1.11178,1.11789,-12,0,61.1,3267.39
05/23/2019 16:23,05/23/2019 19:50,EURUSD,Buy,6,0,0,1.11141,1.11788,-12,0,64.7,3460.64
05/23/2019 16:24,05/23/2019 19:50,EURUSD,Buy,6,0,0,1.11131,1.1179,-12,0,65.9,3524.99
05/23/2019 16:24,05/23/2019 19:50,EURUSD,Buy,6,0,0,1.11125,1.11791,-12,0,66.6,3562.53
05/16/2019 21:58,05/16/2019 22:51,EURUSD,Buy,6,0,0,1.11731,1.11743,-12,0,1.2,52.43
05/16/2019 21:59,05/16/2019 22:51,EURUSD,Buy,6,0,0,1.11712,1.11744,-12,0,3.2,159.82
05/16/2019 21:59,05/16/2019 22:51,EURUSD,Buy,6,0,0,1.11704,1.11744,-12,0,4,202.78
05/16/2019 22:23,05/16/2019 22:50,EURUSD,Buy,6,0,0,1.11672,1.11745,-12,0,7.3,379.96
05/16/2019 11:40,05/16/2019 13:15,EURUSD,Sell,6,0,0,1.12175,1.12093,-12,0,8.2,426.92
05/16/2019 11:40,05/16/2019 13:15,EURUSD,Sell,6,0,0,1.1219,1.12096,-12,0,9.4,491.14
05/16/2019 12:03,05/16/2019 13:15,EURUSD,Sell,6,0,0,1.12232,1.12095,-12,0,13.7,721.31
05/16/2019 12:01,05/16/2019 13:15,EURUSD,Sell,6,0,0,1.12206,1.12096,-12,0,11,576.78
05/15/2019 19:41,,,Withdrawal,0.01,0,0,0,0,0,0,0,-150000
05/15/2019 17:19,05/15/2019 18:46,EURUSD,Sell,6,0,0,1.12146,1.12081,-12,0,6.5,335.96
05/15/2019 17:20,05/15/2019 18:45,EURUSD,Sell,6,0,0,1.12173,1.12073,-12,0,10,523.37
05/15/2019 17:23,05/15/2019 18:35,EURUSD,Sell,6,0,0,1.12172,1.1201,-12,0,16.2,855.78
05/15/2019 17:23,05/15/2019 18:32,EURUSD,Sell,6,0,0,1.12176,1.12002,-12,0,17.4,920.13
05/15/2019 17:27,05/15/2019 18:32,EURUSD,Sell,6,0,0,1.1219,1.11998,-12,0,19.2,1016.59
05/15/2019 17:27,05/15/2019 18:31,EURUSD,Sell,6,0,0,1.12191,1.11997,-12,0,19.4,1027.31
05/15/2019 16:08,05/15/2019 16:09,EURUSD,Sell,6,0,0,1.11846,1.11841,-12,0,0.5,14.82
05/15/2019 15:33,05/15/2019 15:43,EURUSD,Sell,6,0,0,1.11891,1.11795,-12,0,9.6,503.23
05/15/2019 15:34,05/15/2019 15:43,EURUSD,Sell,6,0,0,1.11903,1.11795,-12,0,10.8,567.63
05/15/2019 15:35,05/15/2019 15:43,EURUSD,Sell,6,0,0,1.1192,1.11798,-12,0,12.2,642.75
05/15/2019 14:57,05/15/2019 15:20,EURUSD,Buy,6,0,0,1.11809,1.11861,-12,0,5.2,266.92
05/15/2019 14:58,05/15/2019 15:20,EURUSD,Buy,6,0,0,1.11802,1.11864,-12,0,6.2,320.55
05/09/2019 13:38,05/15/2019 14:53,EURUSD,Sell,6,0,0,1.11904,1.11825,-12,144.23,7.9,556.11
05/09/2019 17:18,05/15/2019 14:53,EURUSD,Sell,6,0,0,1.12419,1.11829,-12,144.23,59,3297.78
05/09/2019 17:25,05/15/2019 14:52,EURUSD,Sell,6,0,0,1.125,1.11829,-12,144.23,67.1,3732.37
05/09/2019 19:49,05/15/2019 14:52,EURUSD,Sell,6,0,0,1.12203,1.1183,-12,144.23,37.3,2133.48
05/09/2019 20:36,05/15/2019 14:50,EURUSD,Sell,6,0,0,1.12233,1.11824,-12,144.23,40.9,2326.75
05/09/2019 20:47,05/15/2019 14:50,EURUSD,Sell,6,0,0,1.12251,1.11829,-12,144.23,42.2,2396.4
05/10/2019 04:42,05/15/2019 14:49,EURUSD,Sell,6,0,0,1.1232,1.11824,-12,107.9,49.6,2757.22
05/10/2019 17:35,05/15/2019 14:49,EURUSD,Sell,6,0,0,1.12504,1.11825,-12,107.9,67.9,3739.09
05/13/2019 12:47,05/15/2019 14:49,EURUSD,Sell,6,0,0,1.12397,1.11825,-12,71.64,57.2,3128.72
05/13/2019 15:43,05/15/2019 14:49,EURUSD,Sell,6,0,0,1.12587,1.11828,-12,71.64,75.9,4131.97
05/13/2019 15:53,05/15/2019 14:43,EURUSD,Sell,6,0,0,1.12598,1.11826,-12,71.64,77.2,4201.79
05/09/2019 11:20,05/09/2019 11:58,EURUSD,Buy,6,0,0,1.11792,1.11887,-12,0,9.5,497.44
05/09/2019 11:22,05/09/2019 11:58,EURUSD,Buy,6,0,0,1.1177,1.11888,-12,0,11.8,620.78
05/09/2019 10:10,05/09/2019 10:59,EURUSD,Sell,6,0,0,1.12024,1.11861,-12,0,16.3,862.3
05/08/2019 20:05,05/08/2019 20:35,EURUSD,Buy,6,0,0,1.1183,1.11882,-12,0,5.2,266.87
05/08/2019 19:25,05/08/2019 19:49,EURUSD,Buy,6,0,0,1.1186,1.11904,-12,0,4.4,223.92
05/08/2019 18:38,05/08/2019 19:25,EURUSD,Sell,6,0,0,1.1211,1.11855,-12,0,25.5,1355.84
05/08/2019 18:41,05/08/2019 19:25,EURUSD,Sell,6,0,0,1.1212,1.11849,-12,0,27.1,1441.75
05/07/2019 09:05,05/08/2019 18:37,EURUSD,Buy,6,0,0,1.12087,1.12115,-12,-65.71,2.8,72.14
05/07/2019 11:00,05/08/2019 18:37,EURUSD,Buy,6,0,0,1.11946,1.12115,-12,-65.71,16.9,826.72
05/08/2019 17:53,05/08/2019 18:37,EURUSD,Buy,6,0,0,1.11948,1.12111,-12,0,16.3,860.35
05/08/2019 17:54,05/08/2019 18:37,EURUSD,Buy,6,0,0,1.1194,1.12105,-12,0,16.5,871.1
05/07/2019 14:56,05/07/2019 23:56,EURUSD,Buy,6,0,0,1.11805,1.11927,-12,0,12.2,642
05/07/2019 14:57,05/07/2019 23:54,EURUSD,Buy,6,0,0,1.11782,1.11928,-12,0,14.6,770.65
05/07/2019 19:12,05/07/2019 23:54,EURUSD,Buy,6,0,0,1.11708,1.11926,-12,0,21.8,1156.63
05/07/2019 19:13,05/07/2019 23:53,EURUSD,Buy,6,0,0,1.11695,1.11929,-12,0,23.4,1242.37
05/06/2019 20:20,05/06/2019 21:51,EURUSD,Sell,6,0,0,1.12086,1.12026,-12,0,6,309.35
05/05/2019 20:33,,,Withdrawal,0.01,0,0,0,0,0,0,0,-147434.71
05/02/2019 19:01,05/03/2019 17:16,EURUSD,Buy,6,0,0,1.11807,1.11888,-12,-71.09,8.1,351.27
05/02/2019 19:30,05/03/2019 17:15,EURUSD,Buy,6,0,0,1.11756,1.11891,-12,-71.09,13.5,640.83
05/02/2019 20:28,05/03/2019 17:15,EURUSD,Buy,6,0,0,1.11734,1.11863,-12,-71.09,12.9,608.83
05/03/2019 09:46,05/03/2019 17:15,EURUSD,Buy,6,0,0,1.11633,1.11856,-12,0,22.3,1184.18
05/03/2019 12:18,05/03/2019 17:15,EURUSD,Buy,6,0,0,1.11562,1.11852,-12,0,29,1543.63
05/03/2019 12:32,05/03/2019 17:15,EURUSD,Buy,6,0,0,1.11543,1.11837,-12,0,29.4,1565.3
05/03/2019 14:12,05/03/2019 17:12,EURUSD,Buy,6,0,0,1.11504,1.11853,-12,0,34.9,1860.1
05/03/2019 14:18,05/03/2019 17:12,EURUSD,Buy,6,0,0,1.11469,1.11859,-12,0,39,2079.92
05/02/2019 17:11,05/02/2019 18:45,EURUSD,Buy,6,0,0,1.11808,1.11832,-12,0,2.4,116.76
05/02/2019 16:42,05/02/2019 17:03,EURUSD,Buy,6,0,0,1.11828,1.11868,-12,0,4,202.54
05/02/2019 10:50,05/02/2019 16:04,EURUSD,Sell,6,0,0,1.12157,1.1196,-12,0,19.7,1043.73
05/02/2019 10:51,05/02/2019 16:04,EURUSD,Sell,6,0,0,1.12173,1.11961,-12,0,21.2,1124.11
05/02/2019 10:51,05/02/2019 16:01,EURUSD,Sell,6,0,0,1.12191,1.11957,-12,0,23.4,1242.05
05/01/2019 17:14,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12398,1.12015,-12,0,38.3,2039.51
04/30/2019 19:22,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.1206,1.12002,-12,41.51,5.8,340.22
04/30/2019 19:33,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12125,1.12002,-12,41.51,12.3,688.43
05/01/2019 21:02,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12565,1.11994,-12,0,57.1,3047.09
04/30/2019 19:53,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12171,1.1199,-12,41.51,18.1,999.24
04/30/2019 20:42,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.1222,1.11987,-12,41.51,23.3,1277.87
05/01/2019 12:07,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12318,1.11982,-12,0,33.6,1788.29
05/01/2019 10:40,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12285,1.11961,-12,0,32.4,1724.32
05/01/2019 12:29,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12365,1.11966,-12,0,39.9,2126.15
04/30/2019 20:43,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12239,1.11994,-12,41.51,24.5,1342.08
05/01/2019 21:00,05/01/2019 21:41,EURUSD,Sell,6,0,0,1.12524,1.11977,-12,0,54.7,2918.96
05/01/2019 17:18,05/01/2019 21:41,EURUSD,Sell,6,0,0,1.12472,1.11976,-12,0,49.6,2645.71
05/01/2019 17:18,05/01/2019 21:41,EURUSD,Sell,6,0,0,1.1244,1.11982,-12,0,45.8,2441.97
05/01/2019 21:00,05/01/2019 21:41,EURUSD,Sell,6,0,0,1.12556,1.11988,-12,0,56.8,3031.18
05/01/2019 21:06,05/01/2019 21:41,EURUSD,Sell,6,0,0,1.12599,1.11993,-12,0,60.6,3234.63
05/01/2019 21:17,05/01/2019 21:41,EURUSD,Sell,6,0,0,1.12625,1.11984,-12,0,64.1,3422.42
04/30/2019 18:08,04/30/2019 18:13,EURUSD,Sell,6,0,0,1.12045,1.1201,-12,0,3.5,175.48
04/30/2019 18:02,04/30/2019 18:04,EURUSD,Sell,6,0,0,1.12064,1.12057,-12,0,0.7,25.48
04/30/2019 12:54,04/30/2019 17:57,EURUSD,Sell,6,0,0,1.12105,1.12064,-12,0,4.1,207.52
04/30/2019 13:03,04/30/2019 17:57,EURUSD,Sell,6,0,0,1.12122,1.1206,-12,0,6.2,319.97
04/30/2019 14:35,04/30/2019 17:57,EURUSD,Sell,6,0,0,1.12161,1.12064,-12,0,9.7,507.35
04/30/2019 15:21,04/30/2019 17:57,EURUSD,Sell,6,0,0,1.12224,1.12088,-12,0,13.6,716
04/30/2019 10:08,04/30/2019 10:09,EURUSD,Sell,6,0,0,1.11916,1.11897,-12,0,1.9,89.88
04/29/2019 23:51,04/30/2019 00:32,EURUSD,Sell,6,0,0,1.11847,1.11838,-12,38.51,0.9,74.79
04/24/2019 18:30,04/29/2019 23:51,EURUSD,Buy,6,0,0,1.11915,1.11848,-12,-352.03,-6.7,-723.45
04/24/2019 19:20,04/29/2019 23:49,EURUSD,Buy,6,0,0,1.11832,1.11845,-12,-352.03,1.3,-294.29
04/24/2019 19:25,04/29/2019 23:49,EURUSD,Buy,6,0,0,1.1182,1.11845,-12,-352.03,2.5,-229.92
04/24/2019 19:26,04/29/2019 23:49,EURUSD,Buy,6,0,0,1.11727,1.11842,-12,-352.03,11.5,252.91
04/24/2019 19:28,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11698,1.11843,-12,-352.03,14.5,413.85
04/24/2019 19:34,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11656,1.11844,-12,-352.03,18.8,644.52
04/24/2019 19:39,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.1162,1.11843,-12,-352.03,22.3,832.29
04/24/2019 20:01,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11571,1.11843,-12,-352.03,27.2,1095.16
04/24/2019 21:30,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11545,1.11843,-12,-352.03,29.8,1234.64
04/24/2019 21:35,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11514,1.11843,-12,-352.03,32.9,1400.94
04/24/2019 21:42,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11464,1.11842,-12,-352.03,37.8,1663.83
04/24/2019 21:53,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11437,1.11841,-12,-352.03,40.4,1803.33
04/25/2019 11:24,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11366,1.11842,-12,-140.93,47.6,2400.67
04/25/2019 12:43,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11343,1.11842,-12,-140.93,49.9,2524.06
04/29/2019 11:10,,,Deposit,0.01,0,0,0,0,0,0,0,180000
04/24/2019 16:11,04/24/2019 17:31,EURUSD,Buy,6,0,0,1.11879,1.1198,-12,0,10.1,529.17
04/24/2019 10:34,04/24/2019 14:26,EURUSD,Sell,6,0,0,1.12139,1.12052,-12,0,8.7,453.86
04/24/2019 12:25,04/24/2019 14:24,EURUSD,Sell,6,0,0,1.12182,1.12053,-12,0,12.9,678.74
04/24/2019 09:17,04/24/2019 09:45,EURUSD,Buy,6,0,0,1.12066,1.12125,-12,0,5.9,303.72
04/23/2019 23:19,04/24/2019 09:10,EURUSD,Sell,6,0,0,1.12239,1.12113,-12,38.37,12.6,700.69
04/23/2019 23:45,04/24/2019 09:09,EURUSD,Sell,6,0,0,1.12271,1.12112,-12,38.37,15.9,877.3
04/23/2019 16:13,04/23/2019 19:49,EURUSD,Buy,6,0,0,1.12144,1.12157,-12,0,1.3,57.55
04/23/2019 16:16,04/23/2019 19:30,EURUSD,Buy,6,0,0,1.12113,1.12146,-12,0,3.3,164.56
04/23/2019 16:22,04/23/2019 19:29,EURUSD,Buy,6,0,0,1.12098,1.12152,-12,0,5.4,276.89
04/23/2019 17:14,04/23/2019 19:28,EURUSD,Buy,6,0,0,1.12014,1.12152,-12,0,13.8,726.28
04/23/2019 17:32,04/23/2019 19:28,EURUSD,Buy,6,0,0,1.11965,1.12154,-12,0,18.9,999.11
04/23/2019 17:33,04/23/2019 19:08,EURUSD,Buy,6,0,0,1.11936,1.12153,-12,0,21.7,1148.91
04/23/2019 11:23,04/23/2019 16:13,EURUSD,Sell,6,0,0,1.1252,1.12144,-12,0,37.6,1999.7
04/23/2019 10:14,04/23/2019 10:30,EURUSD,Buy,6,0,0,1.12425,1.12482,-12,0,5.7,292.05
04/23/2019 10:02,04/23/2019 10:12,EURUSD,Sell,6,0,0,1.12494,1.12449,-12,0,4.5,228.11
04/22/2019 20:36,04/22/2019 23:57,EURUSD,Sell,6,0,0,1.12605,1.12573,-12,0,3.2,158.56
04/22/2019 20:21,04/22/2019 23:57,EURUSD,Sell,6,0,0,1.12594,1.12569,-12,0,2.5,121.25
04/18/2019 21:24,04/18/2019 21:54,EURUSD,Buy,6,0,0,1.12285,1.12299,-12,0,1.4,62.8
04/18/2019 20:08,04/18/2019 21:08,EURUSD,Buy,6,0,0,1.12274,1.12299,-12,0,2.5,121.57
04/18/2019 15:55,04/18/2019 16:20,EURUSD,Buy,6,0,0,1.12413,1.12433,-12,0,2,94.73
04/02/2019 20:08,04/18/2019 15:56,EURUSD,Sell,6,0,0,1.12098,1.12411,-12,684.55,-31.3,-998.11
04/02/2019 20:08,04/18/2019 15:42,EURUSD,Sell,6,0,0,1.12157,1.12407,-12,684.55,-25,-661.89
04/03/2019 08:39,04/18/2019 15:37,EURUSD,Sell,6,0,0,1.12228,1.12413,-12,649.74,-18.5,-349.69
04/03/2019 10:45,04/18/2019 15:34,EURUSD,Sell,6,0,0,1.12327,1.12389,-12,649.74,-6.2,306.75
04/03/2019 10:48,04/18/2019 15:33,EURUSD,Sell,6,0,0,1.12375,1.12395,-12,649.74,-2,530.97
04/08/2019 12:42,04/18/2019 15:32,EURUSD,Sell,6,0,0,1.12375,1.12409,-12,463.22,-3.4,269.74
04/03/2019 11:02,04/18/2019 15:32,EURUSD,Sell,6,0,0,1.12421,1.12401,-12,649.74,2,744.5
04/03/2019 19:29,04/18/2019 15:32,EURUSD,Sell,6,0,0,1.12484,1.12401,-12,649.74,8.3,1080.8
04/09/2019 16:25,04/18/2019 15:32,EURUSD,Sell,6,0,0,1.12827,1.12412,-12,426.02,41.5,2629.09
04/08/2019 14:10,04/18/2019 15:32,EURUSD,Sell,6,0,0,1.12443,1.12406,-12,463.22,3.7,648.72
04/08/2019 13:23,04/18/2019 15:32,EURUSD,Sell,6,0,0,1.12416,1.12405,-12,463.22,1.1,509.94
04/08/2019 15:46,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12557,1.12406,-12,463.22,15.1,1257.23
04/08/2019 14:23,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12472,1.12425,-12,463.22,4.7,702.05
04/08/2019 15:59,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12616,1.12421,-12,463.22,19.5,1491.95
04/08/2019 16:58,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12736,1.12421,-12,463.22,31.5,2132.4
04/08/2019 16:28,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12679,1.12416,-12,463.22,26.3,1854.93
04/08/2019 16:38,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.127,1.12421,-12,463.22,27.9,1940.27
04/09/2019 10:27,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12704,1.12431,-12,426.02,27.3,1870.91
04/09/2019 11:33,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12732,1.12424,-12,426.02,30.8,2057.8
04/09/2019 11:54,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12773,1.12417,-12,426.02,35.6,2314.09
04/09/2019 11:56,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12782,1.12415,-12,426.02,36.7,2372.83
04/10/2019 18:40,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12694,1.1243,-12,388.84,26.4,1785.72
04/11/2019 17:23,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12734,1.12426,-12,269.58,30.8,1901.33
04/12/2019 08:45,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.12866,1.12423,-12,229.76,44.3,2582.04
04/12/2019 11:33,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.12986,1.12422,-12,229.76,56.4,3227.85
04/12/2019 11:34,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.12998,1.12422,-12,229.76,57.6,3291.89
04/12/2019 11:34,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13032,1.12418,-12,229.76,61.4,3494.82
04/12/2019 11:38,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13059,1.12414,-12,229.76,64.5,3660.39
04/12/2019 12:56,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13122,1.12404,-12,229.76,71.8,4050.36
04/12/2019 13:22,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13181,1.12411,-12,229.76,77,4327.68
04/12/2019 14:12,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13213,1.12395,-12,229.76,81.8,4584.5
04/15/2019 10:27,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13202,1.12396,-12,190.1,80.6,4480.74
04/17/2019 08:54,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13113,1.12392,-12,112.79,72.1,3949.82
04/17/2019 10:12,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13142,1.12388,-12,112.79,75.4,4126.13
04/17/2019 10:31,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13202,1.12421,-12,112.79,78.1,4269.05
04/11/2019 09:03,04/11/2019 17:17,EURUSD,Sell,6,0,0,1.12825,1.12725,-12,0,10,520.27
04/02/2019 18:14,04/02/2019 19:45,EURUSD,Buy,6,0,0,1.11871,1.1195,-12,0,7.9,411.4
04/01/2019 19:51,04/01/2019 23:51,EURUSD,Buy,6,0,0,1.12058,1.12106,-12,0,4.8,244.9
04/01/2019 19:21,04/01/2019 23:51,EURUSD,Buy,6,0,0,1.12089,1.12106,-12,0,1.7,78.99
03/29/2019 20:54,04/01/2019 09:12,EURUSD,Buy,6,0,0,1.12158,1.12376,-12,-67.4,21.8,1084.55
03/29/2019 20:52,04/01/2019 09:08,EURUSD,Buy,6,0,0,1.12174,1.12372,-12,-67.4,19.8,977.8
03/29/2019 16:04,03/29/2019 20:52,EURUSD,Sell,6,0,0,1.12385,1.12176,-12,0,20.9,1105.89
03/29/2019 12:49,03/29/2019 15:37,EURUSD,Buy,6,0,0,1.12156,1.12399,-12,0,24.3,1285.16
03/29/2019 12:59,03/29/2019 15:37,EURUSD,Buy,6,0,0,1.12121,1.12404,-12,0,28.3,1498.62
03/28/2019 22:01,03/29/2019 11:19,EURUSD,Sell,6,0,0,1.12279,1.12234,-12,34.75,4.5,263.32
03/28/2019 19:40,03/28/2019 20:11,EURUSD,Buy,6,0,0,1.12177,1.12325,-12,0,14.8,778.56
03/28/2019 15:31,03/28/2019 18:15,EURUSD,Buy,6,0,0,1.12279,1.12368,-12,0,8.9,463.22
03/28/2019 16:14,03/28/2019 18:14,EURUSD,Buy,6,0,0,1.12203,1.12373,-12,0,17,895.69
03/28/2019 16:44,03/28/2019 18:14,EURUSD,Buy,6,0,0,1.12149,1.12384,-12,0,23.5,1242.63
03/28/2019 11:12,03/28/2019 11:57,EURUSD,Buy,6,0,0,1.12351,1.12521,-12,0,17,894.5
03/28/2019 11:10,03/28/2019 11:57,EURUSD,Buy,6,0,0,1.12376,1.12517,-12,0,14.1,739.89
03/27/2019 21:44,03/27/2019 22:23,EURUSD,Sell,6,0,0,1.12635,1.12518,-12,0,11.7,611.9
03/27/2019 19:58,03/27/2019 20:30,EURUSD,Sell,6,0,0,1.12648,1.12565,-12,0,8.3,430.41
03/27/2019 19:21,03/27/2019 19:52,EURUSD,Buy,6,0,0,1.12458,1.12593,-12,0,13.5,707.41
03/27/2019 11:22,03/27/2019 17:35,EURUSD,Sell,6,0,0,1.12682,1.1249,-12,0,19.2,1012.09
03/27/2019 11:43,03/27/2019 17:35,EURUSD,Sell,6,0,0,1.12705,1.12498,-12,0,20.7,1092.02
03/27/2019 11:47,03/27/2019 17:35,EURUSD,Sell,6,0,0,1.12747,1.12501,-12,0,24.6,1299.99
03/27/2019 12:44,03/27/2019 17:35,EURUSD,Sell,6,0,0,1.12837,1.12501,-12,0,33.6,1779.98
03/26/2019 13:52,03/26/2019 16:12,EURUSD,Sell,6,0,0,1.13238,1.12943,-12,0,29.5,1555.16
03/25/2019 18:55,03/25/2019 20:24,EURUSD,Sell,6,0,0,1.13287,1.13119,-12,0,16.8,879.1
03/25/2019 18:16,03/25/2019 20:16,EURUSD,Sell,6,0,0,1.13258,1.13104,-12,0,15.4,804.95
03/25/2019 17:56,03/25/2019 20:15,EURUSD,Sell,6,0,0,1.13217,1.13106,-12,0,11.1,576.83
03/22/2019 23:50,,,Withdrawal,0.01,0,0,0,0,0,0,0,-151287.72
03/13/2019 11:50,03/22/2019 11:34,EURUSD,Sell,6,0,0,1.12937,1.1319,-12,343.52,-25.3,-1009.59
03/13/2019 13:06,03/22/2019 11:33,EURUSD,Sell,6,0,0,1.12998,1.13214,-12,343.52,-21.6,-813.21
03/13/2019 15:07,03/22/2019 11:32,EURUSD,Sell,6,0,0,1.13027,1.13183,-12,343.52,-15.6,-495.46
03/13/2019 16:56,03/22/2019 11:32,EURUSD,Sell,6,0,0,1.13117,1.13204,-12,343.52,-8.7,-129.59
03/13/2019 21:55,03/22/2019 11:32,EURUSD,Sell,6,0,0,1.13244,1.13193,-12,343.52,5.1,601.85
03/13/2019 22:19,03/22/2019 11:32,EURUSD,Sell,6,0,0,1.1331,1.13197,-12,343.52,11.3,930.48
03/13/2019 22:39,03/22/2019 11:32,EURUSD,Sell,6,0,0,1.1338,1.1323,-12,343.52,15,1126.36
