Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %
03/12/2020 15:35,03/12/2020 15:35,XAUUSD,Sell,0.01,0,0,1599.34,1598.45,8899.999999998727,889.9299999998726,0,0
03/12/2020 14:25,03/12/2020 14:25,XAUUSD,Sell,0.01,0,0,1616.92,1616.14,7799.999999999727,779.9299999999728,0,0
03/12/2020 14:10,03/12/2020 14:20,XAUUSD,Sell,0.01,0,0,1623.86,1623.04,8199.999999999363,819.9299999999363,0,0
03/12/2020 09:56,03/12/2020 10:12,XAUUSD,Buy,0.01,0,0,1641.26,1643.29,-20299.999999999727,-2030.0699999999729,0,0
03/12/2020 04:08,03/12/2020 09:54,XAUUSD,Buy,0.02,0,0,1637.63,1642.12,-44899.99999999782,-8980.139999999563,0,0
03/12/2020 06:25,03/12/2020 09:54,XAUUSD,Buy,0.02,0,0,1636.23,1641.52,-52899.999999999636,-10580.139999999927,0,0
03/12/2020 01:15,03/12/2020 01:36,XAUUSD,Buy,0.02,0,0,1641.84,1642.62,-7799.999999999727,-1560.1399999999455,0,0
03/11/2020 20:32,03/11/2020 20:33,XAUUSD,Sell,0.01,0,0,1637.12,1639.77,-26500.00000000091,-2650.070000000091,0,0
03/11/2020 20:28,03/11/2020 20:29,XAUUSD,Sell,0.01,0,0,1639.21,1638.15,10599.999999999454,1059.9299999999453,0,0
03/11/2020 20:28,03/11/2020 20:29,XAUUSD,Sell,0.03,0,0,1639.39,1638.52,8700.000000001182,2609.7900000003547,0,0
03/11/2020 19:55,03/11/2020 20:01,XAUUSD,Buy,0.01,0,0,1646.56,1643.02,35399.999999999636,3539.929999999964,0,0
03/11/2020 18:53,03/11/2020 18:56,XAUUSD,Sell,0.02,0,0,1645.07,1643.14,19299.999999998363,3859.8599999996723,0,0
03/11/2020 17:44,03/11/2020 17:44,XAUUSD,Sell,0.01,0,0,1646.37,1646.0,3699.9999999989086,369.92999999989087,0,0
03/11/2020 13:20,03/11/2020 14:20,XAUUSD,Buy,0.01,0,0,1668.3,1670.11,-18099.999999999454,-1810.0699999999456,0,0
03/11/2020 06:35,03/11/2020 06:38,XAUUSD,Buy,0.02,0,0,1662.01,1662.73,-7200.000000000273,-1440.1400000000547,0,0
03/10/2020 18:24,03/10/2020 18:29,XAUUSD,Buy,0.01,0,0,1655.33,1656.7,-13700.000000001182,-1370.0700000001184,0,0
03/10/2020 15:33,03/10/2020 15:34,XAUUSD,Sell,0.01,0,0,1658.3,1657.71,5899.9999999991815,589.9299999999182,0,0
03/10/2020 08:16,03/10/2020 08:41,XAUUSD,Buy,0.02,0,0,1657.16,1660.16,-30000.0,-6000.14,0,0
03/10/2020 08:00,03/10/2020 08:00,XAUUSD,Sell,0.02,0,0,1651.18,1650.21,9700.000000000273,1939.8600000000545,0,0
03/10/2020 07:25,03/10/2020 07:25,XAUUSD,Sell,0.01,0,0,1657.29,1656.76,5299.999999999727,529.9299999999728,0,0
03/09/2020 17:36,03/09/2020 17:42,XAUUSD,Buy,0.01,0,0,1672.57,1673.16,-5900.000000001455,-590.0700000001455,0,0
03/09/2020 16:00,03/09/2020 16:00,XAUUSD,Buy,0.03,0,0,1672.07,1674.0,-19300.000000000637,-5790.21000000019,0,0
03/09/2020 13:43,03/09/2020 13:46,XAUUSD,Buy,0.01,0,0,1680.15,1676.82,33300.00000000154,3329.9300000001545,0,0
