Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %
01/06/2022 04:27,01/06/2022 05:07,HK50,Buy,1.0,0,0,15285.0,15341.0,5.60,56.00,0,0
11/10/2021 10:06,12/30/2021 09:08,USDCAD,Buy,0.01,0,0,1.24208,1.28019,381.10,29.77,0,0
11/10/2021 10:06,12/20/2021 15:55,USDCAD,Buy,0.01,0,0,1.24205,1.29308,510.30,39.46,0,0
11/10/2021 16:31,12/20/2021 11:26,USDCAD,Buy,0.01,0,0,1.24056,1.29282,522.60,40.42,0,0
11/10/2021 10:09,12/17/2021 17:18,USDCAD,Buy,0.01,0,0,1.24189,1.28365,417.60,32.53,0,0
11/10/2021 10:14,12/17/2021 17:18,USDCAD,Buy,0.01,0,0,1.24214,1.28368,415.40,32.36,0,0
11/30/2021 19:23,12/17/2021 17:18,XAUUSD,Buy,0.1,0,0,1770.23,1808.79,385.60,38.56,0,0
11/23/2021 07:45,12/17/2021 17:17,XAUUSD,Buy,0.1,0,0,1808.68,1808.81,1.30,0.13,0,0
11/23/2021 07:45,12/17/2021 17:17,XAUUSD,Buy,0.1,0,0,1808.62,1808.82,2.00,0.20,0,0
11/10/2021 10:47,12/13/2021 18:17,USDCAD,Buy,0.01,0,0,1.24159,1.28168,400.90,31.28,0,0
11/10/2021 10:47,12/13/2021 18:17,USDCAD,Buy,0.01,0,0,1.2415,1.28168,401.80,31.35,0,0
11/10/2021 16:12,12/13/2021 18:17,USDCAD,Buy,0.01,0,0,1.2409,1.28171,408.10,31.84,0,0
11/10/2021 16:12,12/13/2021 16:16,USDCAD,Buy,0.01,0,0,1.24111,1.27779,366.80,28.71,0,0
11/10/2021 16:01,12/13/2021 16:16,USDCAD,Buy,0.01,0,0,1.24121,1.27779,365.80,28.63,0,0
11/10/2021 16:31,12/13/2021 16:16,USDCAD,Buy,0.01,0,0,1.24039,1.27778,373.90,29.26,0,0
11/10/2021 10:14,12/13/2021 16:16,USDCAD,Buy,0.01,0,0,1.24211,1.27782,357.10,27.95,0,0
11/10/2021 10:14,12/13/2021 16:16,USDCAD,Buy,0.01,0,0,1.24214,1.27778,356.40,27.89,0,0
11/10/2021 10:14,12/13/2021 16:16,USDCAD,Buy,0.01,0,0,1.24217,1.27778,356.10,27.87,0,0
11/10/2021 16:38,12/13/2021 16:16,USDCAD,Buy,0.01,0,0,1.23939,1.27778,383.90,30.04,0,0
11/10/2021 10:05,12/10/2021 10:19,USDCAD,Buy,0.01,0,0,1.24188,1.2708,289.20,22.76,0,0
11/10/2021 10:05,12/10/2021 10:19,USDCAD,Buy,0.01,0,0,1.24189,1.27081,289.20,22.76,0,0
11/10/2021 10:05,12/10/2021 10:19,USDCAD,Buy,0.01,0,0,1.24178,1.27081,290.30,22.84,0,0
11/10/2021 09:21,12/10/2021 10:19,USDCAD,Buy,0.01,0,0,1.24259,1.27085,282.60,22.24,0,0
11/10/2021 09:57,12/10/2021 10:19,USDCAD,Buy,0.01,0,0,1.24232,1.27083,285.10,22.43,0,0
11/10/2021 16:00,12/10/2021 05:19,USDCAD,Buy,0.01,0,0,1.24135,1.26977,284.20,22.38,0,0
11/10/2021 16:12,12/10/2021 05:19,USDCAD,Buy,0.01,0,0,1.24098,1.26977,287.90,22.67,0,0
11/10/2021 16:13,12/10/2021 05:19,USDCAD,Buy,0.01,0,0,1.24081,1.26977,289.60,22.81,0,0
11/10/2021 16:32,12/10/2021 05:19,USDCAD,Buy,0.01,0,0,1.24026,1.26977,295.10,23.24,0,0
11/10/2021 10:22,12/10/2021 05:19,USDCAD,Buy,0.01,0,0,1.24192,1.26977,278.50,21.93,0,0
