Open Date,Close Date,Symbol,Action,Lots,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %
04/04/2016 05:00,04/05/2016 17:34,EURUSD,Buy,0.01,1.1398,1.1393,-4.999999999999449,-0.569999999999945,0,0
04/04/2016 08:56,04/05/2016 17:34,EURUSD,Buy,0.02,1.1373,1.1393,20.000000000000018,3.860000000000004,0,0
04/05/2016 09:15,04/05/2016 17:34,EURUSD,Buy,0.04,1.1348,1.1393,44.99999999999949,17.719999999999793,0,0
04/05/2016 17:35,04/06/2016 10:17,EURUSD,Sell,0.01,1.1389,1.1344,44.99999999999949,4.429999999999948,0,0
04/06/2016 15:25,04/07/2016 09:41,EURUSD,Sell,0.01,1.1381,1.1386,-5.00000000000167,-0.570000000000167,0,0
04/06/2016 17:38,04/07/2016 09:41,EURUSD,Sell,0.02,1.1406,1.1386,20.000000000000018,3.860000000000004,0,0
04/06/2016 17:50,04/07/2016 09:41,EURUSD,Sell,0.04,1.1431,1.1386,44.99999999999949,17.719999999999793,0,0
04/07/2016 09:41,04/08/2016 16:58,EURUSD,Buy,0.01,1.1386,1.1406,20.000000000000018,1.930000000000002,0,0
04/07/2016 10:28,04/08/2016 16:58,EURUSD,Buy,0.02,1.1361,1.1406,44.99999999999949,8.859999999999896,0,0
04/08/2016 17:30,04/12/2016 14:10,EURUSD,Sell,0.01,1.1416,1.1396,20.000000000000018,1.930000000000002,0,0
04/11/2016 15:56,04/12/2016 14:10,EURUSD,Sell,0.02,1.1441,1.1396,44.99999999999949,8.859999999999896,0,0
04/12/2016 15:56,04/13/2016 14:31,EURUSD,Buy,0.02,1.1371,1.1321,-49.999999999998934,-10.139999999999787,0,0
04/13/2016 08:34,04/13/2016 14:31,EURUSD,Buy,0.04,1.1346,1.1321,-24.999999999999467,-10.279999999999788,0,0
04/12/2016 14:10,04/13/2016 14:31,EURUSD,Buy,0.01,1.1396,1.1321,-74.99999999999841,-7.569999999999841,0,0
04/13/2016 11:18,04/13/2016 14:31,EURUSD,Buy,0.08,1.1321,1.1321,0.0,-0.5599999999999999,0,0
04/13/2016 16:00,04/15/2016 16:01,EURUSD,Buy,0.01,1.1283,1.1303,20.000000000000018,1.930000000000002,0,0
04/14/2016 03:16,04/15/2016 16:01,EURUSD,Buy,0.02,1.1258,1.1303,45.000000000001705,8.86000000000034,0,0
04/15/2016 16:05,04/19/2016 22:55,EURUSD,Sell,0.01,1.1307,1.1357,-49.999999999998934,-5.069999999999894,0,0
04/19/2016 08:17,04/19/2016 22:55,EURUSD,Sell,0.02,1.1332,1.1357,-24.999999999999467,-5.139999999999894,0,0
04/19/2016 14:43,04/19/2016 22:55,EURUSD,Sell,0.04,1.1357,1.1357,-0.0,-0.27999999999999997,0,0
04/19/2016 16:00,04/19/2016 22:55,EURUSD,Sell,0.08,1.1382,1.1357,25.000000000001688,19.44000000000135,0,0
04/20/2016 00:00,04/21/2016 14:07,EURUSD,Buy,0.01,1.1356,1.1351,-4.999999999999449,-0.569999999999945,0,0
04/20/2016 16:17,04/21/2016 14:07,EURUSD,Buy,0.02,1.1331,1.1351,20.000000000000018,3.860000000000004,0,0
04/20/2016 19:31,04/21/2016 14:07,EURUSD,Buy,0.04,1.1306,1.1351,44.99999999999949,17.719999999999793,0,0
04/21/2016 14:10,04/21/2016 15:46,EURUSD,Sell,0.01,1.1349,1.1329,20.000000000000018,1.930000000000002,0,0
04/21/2016 14:44,04/21/2016 15:46,EURUSD,Sell,0.02,1.1374,1.1329,44.99999999999949,8.859999999999896,0,0
04/21/2016 15:50,04/25/2016 14:09,EURUSD,Buy,0.01,1.1316,1.1266,-49.999999999998934,-5.069999999999894,0,0
04/21/2016 15:55,04/25/2016 14:09,EURUSD,Buy,0.02,1.1291,1.1266,-24.999999999999467,-5.139999999999894,0,0
04/22/2016 09:40,04/25/2016 14:09,EURUSD,Buy,0.04,1.1266,1.1266,0.0,-0.27999999999999997,0,0
04/22/2016 16:58,04/25/2016 14:09,EURUSD,Buy,0.08,1.1241,1.1266,24.999999999999467,19.439999999999575,0,0
04/25/2016 22:46,04/27/2016 20:00,EURUSD,Sell,0.01,1.1269,1.1308,-39.00000000000014,-3.970000000000015,0,0
04/26/2016 10:43,04/27/2016 20:01,EURUSD,Sell,0.02,1.1294,1.1274,20.000000000000018,3.860000000000004,0,0
04/26/2016 15:17,04/27/2016 20:01,EURUSD,Sell,0.04,1.1319,1.1274,44.99999999999949,17.719999999999793,0,0
04/27/2016 23:15,04/29/2016 10:25,EURUSD,Sell,0.01,1.1323,1.1373,-49.999999999998934,-5.069999999999894,0,0
04/28/2016 08:14,04/29/2016 10:25,EURUSD,Sell,0.02,1.1348,1.1373,-24.999999999999467,-5.139999999999894,0,0
04/29/2016 03:28,04/29/2016 10:25,EURUSD,Sell,0.04,1.1373,1.1373,-0.0,-0.27999999999999997,0,0
04/29/2016 09:01,04/29/2016 10:25,EURUSD,Sell,0.08,1.1398,1.1373,24.999999999999467,19.439999999999575,0,0
04/29/2016 14:35,05/02/2016 15:05,EURUSD,Sell,0.01,1.1425,1.1475,-49.999999999998934,-5.069999999999894,0,0
04/29/2016 16:55,05/02/2016 15:05,EURUSD,Sell,0.02,1.145,1.1475,-24.999999999999467,-5.139999999999894,0,0
05/02/2016 02:30,05/02/2016 15:05,EURUSD,Sell,0.04,1.1475,1.1475,-0.0,-0.27999999999999997,0,0
05/02/2016 14:21,05/02/2016 15:05,EURUSD,Sell,0.08,1.15,1.1475,24.999999999999467,19.439999999999575,0,0
05/02/2016 15:10,05/02/2016 15:58,EURUSD,Buy,0.01,1.1472,1.1517,44.99999999999949,4.429999999999948,0,0
05/02/2016 16:00,05/03/2016 13:57,EURUSD,Sell,0.01,1.1518,1.1568,-50.00000000000115,-5.070000000000116,0,0
05/03/2016 07:53,05/03/2016 13:57,EURUSD,Sell,0.02,1.1543,1.1568,-24.999999999999467,-5.139999999999894,0,0
05/03/2016 09:00,05/03/2016 13:57,EURUSD,Sell,0.04,1.1568,1.1568,-0.0,-0.27999999999999997,0,0
05/03/2016 09:45,05/03/2016 13:57,EURUSD,Sell,0.08,1.1593,1.1568,24.999999999999467,19.439999999999575,0,0
05/03/2016 13:57,05/04/2016 14:15,EURUSD,Buy,0.01,1.1568,1.1523,-44.99999999999949,-4.569999999999949,0,0
05/03/2016 15:30,05/04/2016 14:15,EURUSD,Buy,0.02,1.1543,1.1523,-20.000000000000018,-4.140000000000004,0,0
05/03/2016 16:43,05/04/2016 14:15,EURUSD,Buy,0.04,1.1518,1.1523,5.00000000000167,1.7200000000006679,0,0
05/04/2016 03:28,05/04/2016 14:15,EURUSD,Buy,0.08,1.1493,1.1523,30.000000000001137,23.440000000000907,0,0
05/04/2016 22:40,05/06/2016 14:29,EURUSD,Buy,0.01,1.1486,1.1436,-50.00000000000115,-5.070000000000116,0,0
05/05/2016 09:53,05/06/2016 14:29,EURUSD,Buy,0.02,1.1461,1.1436,-24.999999999999467,-5.139999999999894,0,0
05/05/2016 10:56,05/06/2016 14:29,EURUSD,Buy,0.04,1.1436,1.1436,0.0,-0.27999999999999997,0,0
05/05/2016 15:55,05/06/2016 14:29,EURUSD,Buy,0.08,1.1411,1.1436,24.999999999999467,19.439999999999575,0,0
05/06/2016 20:05,05/11/2016 15:53,EURUSD,Buy,0.01,1.1405,1.1425,20.000000000000018,1.930000000000002,0,0
05/09/2016 13:21,05/11/2016 15:53,EURUSD,Buy,0.02,1.138,1.1425,45.000000000001705,8.86000000000034,0,0
05/11/2016 15:55,05/12/2016 17:54,EURUSD,Sell,0.01,1.1422,1.1377,45.000000000001705,4.43000000000017,0,0
05/12/2016 17:54,05/16/2016 14:30,EURUSD,Buy,0.01,1.1381,1.1331,-49.999999999998934,-5.069999999999894,0,0
05/13/2016 08:08,05/16/2016 14:30,EURUSD,Buy,0.02,1.1356,1.1331,-24.999999999999467,-5.139999999999894,0,0
05/13/2016 09:34,05/16/2016 14:30,EURUSD,Buy,0.04,1.1331,1.1331,0.0,-0.27999999999999997,0,0
05/13/2016 15:41,05/16/2016 14:30,EURUSD,Buy,0.08,1.1306,1.1331,24.999999999999467,19.439999999999575,0,0
05/16/2016 14:45,05/18/2016 03:57,EURUSD,Sell,0.01,1.1339,1.1294,44.99999999999949,4.429999999999948,0,0
05/18/2016 09:19,05/19/2016 16:33,EURUSD,Buy,0.02,1.127,1.122,-49.999999999998934,-10.139999999999787,0,0
05/18/2016 20:05,05/19/2016 16:33,EURUSD,Buy,0.04,1.1245,1.122,-24.999999999999467,-10.279999999999788,0,0
05/18/2016 03:57,05/19/2016 16:33,EURUSD,Buy,0.01,1.1295,1.122,-74.99999999999841,-7.569999999999841,0,0
05/18/2016 21:54,05/19/2016 16:33,EURUSD,Buy,0.08,1.122,1.122,0.0,-0.5599999999999999,0,0
05/19/2016 13:55,05/19/2016 16:33,EURUSD,Buy,0.16,1.1195,1.122,25.000000000001688,38.8800000000027,0,0
05/19/2016 16:35,05/24/2016 10:05,EURUSD,Sell,0.01,1.122,1.1175,45.000000000001705,4.43000000000017,0,0
05/24/2016 10:05,05/26/2016 14:55,EURUSD,Buy,0.01,1.1175,1.1195,20.000000000000018,1.930000000000002,0,0
05/24/2016 16:00,05/26/2016 14:55,EURUSD,Buy,0.02,1.115,1.1195,44.99999999999949,8.859999999999896,0,0
05/26/2016 15:00,05/27/2016 14:55,EURUSD,Sell,0.01,1.12,1.1155,45.000000000001705,4.43000000000017,0,0
05/27/2016 14:56,05/31/2016 02:06,EURUSD,Buy,0.01,1.1155,1.115,-4.999999999999449,-0.569999999999945,0,0
05/27/2016 16:35,05/31/2016 02:06,EURUSD,Buy,0.02,1.113,1.115,20.000000000000018,3.860000000000004,0,0
05/30/2016 02:09,05/31/2016 02:06,EURUSD,Buy,0.04,1.1105,1.115,44.99999999999949,17.719999999999793,0,0
05/31/2016 02:21,06/02/2016 15:46,EURUSD,Sell,0.01,1.1148,1.1153,-4.999999999999449,-0.569999999999945,0,0
06/01/2016 13:50,06/02/2016 15:46,EURUSD,Sell,0.02,1.1173,1.1153,20.000000000000018,3.860000000000004,0,0
06/02/2016 04:23,06/02/2016 15:46,EURUSD,Sell,0.04,1.1198,1.1153,44.99999999999949,17.719999999999793,0,0
06/02/2016 17:10,06/03/2016 14:30,EURUSD,Buy,0.01,1.1153,1.1206,53.000000000000824,5.230000000000082,0,0
06/03/2016 15:50,06/06/2016 03:29,EURUSD,Sell,0.01,1.1311,1.1348,-37.00000000000037,-3.7700000000000373,0,0
06/03/2016 16:00,06/06/2016 03:29,EURUSD,Sell,0.02,1.1338,1.1348,-10.000000000001119,-2.1400000000002235,0,0
06/06/2016 09:15,06/09/2016 10:19,EURUSD,Sell,0.01,1.1349,1.1354,-4.999999999999449,-0.569999999999945,0,0
06/06/2016 18:51,06/09/2016 10:19,EURUSD,Sell,0.02,1.1374,1.1354,20.000000000000018,3.860000000000004,0,0
06/08/2016 15:30,06/09/2016 10:19,EURUSD,Sell,0.04,1.1399,1.1354,44.99999999999949,17.719999999999793,0,0
06/09/2016 14:48,06/13/2016 16:12,EURUSD,Buy,0.02,1.1329,1.1279,-50.00000000000115,-10.140000000000231,0,0
06/10/2016 02:14,06/13/2016 16:12,EURUSD,Buy,0.04,1.1304,1.1279,-25.000000000001688,-10.280000000000676,0,0
06/09/2016 10:20,06/13/2016 16:12,EURUSD,Buy,0.01,1.1354,1.1279,-75.00000000000063,-7.570000000000063,0,0
06/10/2016 17:33,06/13/2016 16:12,EURUSD,Buy,0.08,1.1279,1.1279,0.0,-0.5599999999999999,0,0
06/10/2016 19:50,06/13/2016 16:12,EURUSD,Buy,0.16,1.1254,1.1279,24.999999999999467,38.87999999999915,0,0
06/13/2016 16:50,06/14/2016 09:26,EURUSD,Sell,0.01,1.1296,1.1251,44.99999999999949,4.429999999999948,0,0
06/14/2016 10:05,06/15/2016 17:12,EURUSD,Buy,0.01,1.1248,1.1243,-4.999999999999449,-0.569999999999945,0,0
06/14/2016 11:06,06/15/2016 17:12,EURUSD,Buy,0.02,1.1223,1.1243,20.000000000000018,3.860000000000004,0,0
06/14/2016 16:05,06/15/2016 17:12,EURUSD,Buy,0.04,1.1198,1.1243,45.000000000001705,17.72000000000068,0,0
06/15/2016 20:00,06/16/2016 11:54,EURUSD,Sell,0.01,1.1264,1.1244,20.000000000000018,1.930000000000002,0,0
06/15/2016 20:00,06/16/2016 11:54,EURUSD,Sell,0.02,1.1289,1.1244,44.99999999999949,8.859999999999896,0,0
06/16/2016 12:20,06/16/2016 18:16,EURUSD,Buy,0.02,1.122,1.117,-50.00000000000115,-10.140000000000231,0,0
06/16/2016 13:08,06/16/2016 18:16,EURUSD,Buy,0.04,1.1195,1.117,-24.999999999999467,-10.279999999999788,0,0
06/16/2016 11:55,06/16/2016 18:16,EURUSD,Buy,0.01,1.1245,1.117,-75.00000000000063,-7.570000000000063,0,0
06/16/2016 14:16,06/16/2016 18:16,EURUSD,Buy,0.08,1.117,1.117,0.0,-0.5599999999999999,0,0
06/16/2016 15:42,06/16/2016 18:16,EURUSD,Buy,0.16,1.1145,1.117,24.999999999999467,38.87999999999915,0,0
06/16/2016 18:20,06/17/2016 09:10,EURUSD,Sell,0.01,1.1176,1.1226,-50.00000000000115,-5.070000000000116,0,0
06/16/2016 18:43,06/17/2016 09:10,EURUSD,Sell,0.02,1.1201,1.1226,-24.999999999999467,-5.139999999999894,0,0
06/16/2016 18:44,06/17/2016 09:10,EURUSD,Sell,0.04,1.1226,1.1226,-0.0,-0.27999999999999997,0,0
06/17/2016 01:57,06/17/2016 09:10,EURUSD,Sell,0.08,1.1251,1.1226,24.999999999999467,19.439999999999575,0,0
06/17/2016 09:10,06/17/2016 15:38,EURUSD,Buy,0.01,1.1226,1.1271,44.99999999999949,4.429999999999948,0,0
06/17/2016 15:45,06/20/2016 22:20,EURUSD,Sell,0.01,1.1277,1.1308,-31.000000000001027,-3.170000000000103,0,0
06/20/2016 00:00,06/20/2016 22:20,EURUSD,Sell,0.02,1.1319,1.1308,10.999999999998789,2.059999999999758,0,0
06/21/2016 01:25,06/21/2016 14:48,EURUSD,Sell,0.01,1.1319,1.1299,20.000000000000018,1.930000000000002,0,0
06/21/2016 09:00,06/21/2016 14:48,EURUSD,Sell,0.02,1.1344,1.1299,45.000000000001705,8.86000000000034,0,0
06/21/2016 14:50,06/22/2016 11:53,EURUSD,Buy,0.01,1.1295,1.129,-4.999999999999449,-0.569999999999945,0,0
06/21/2016 15:05,06/22/2016 11:53,EURUSD,Buy,0.02,1.127,1.129,20.000000000000018,3.860000000000004,0,0
06/21/2016 15:53,06/22/2016 11:53,EURUSD,Buy,0.04,1.1245,1.129,44.99999999999949,17.719999999999793,0,0
06/22/2016 11:55,06/22/2016 17:30,EURUSD,Sell,0.01,1.129,1.127,20.000000000000018,1.930000000000002,0,0
06/22/2016 15:00,06/22/2016 17:30,EURUSD,Sell,0.02,1.1315,1.127,44.99999999999949,8.859999999999896,0,0
06/22/2016 23:29,06/23/2016 13:07,EURUSD,Sell,0.02,1.1333,1.1383,-50.00000000000115,-10.140000000000231,0,0
06/23/2016 11:13,06/23/2016 13:07,EURUSD,Sell,0.04,1.1358,1.1383,-25.000000000001688,-10.280000000000676,0,0
06/22/2016 18:30,06/23/2016 13:07,EURUSD,Sell,0.01,1.1308,1.1383,-75.00000000000063,-7.570000000000063,0,0
06/23/2016 11:19,06/23/2016 13:07,EURUSD,Sell,0.08,1.1383,1.1383,-0.0,-0.5599999999999999,0,0
06/23/2016 17:00,06/23/2016 22:24,EURUSD,Buy,0.01,1.1349,1.1394,44.99999999999949,4.429999999999948,0,0
06/23/2016 22:25,06/24/2016 00:54,EURUSD,Sell,0.01,1.1395,1.1375,20.000000000000018,1.930000000000002,0,0
06/23/2016 23:09,06/24/2016 00:54,EURUSD,Sell,0.02,1.142,1.1375,44.99999999999949,8.859999999999896,0,0
06/24/2016 01:20,06/24/2016 03:22,EURUSD,Buy,0.01,1.1316,1.1241,-74.99999999999841,-7.569999999999841,0,0
06/24/2016 12:40,06/24/2016 14:30,EURUSD,Buy,0.02,1.1069,1.1089,20.000000000000018,3.860000000000004,0,0
