Open Date,Close Date,Symbol,Action,Lots,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %
03/04/2020 14:00,03/05/2020 10:21,EURUSD,Buy,0.01,1.11127,1.11461,0,0,0,0
03/04/2020 07:30,03/04/2020 09:37,EURUSD,Buy Limit,0.01,1.1123100000000001,1.1181,0,0,0,0
03/04/2020 07:30,03/04/2020 09:37,EURUSD,Buy,0.01,1.11481,1.1181299999999998,0,0,0,0
03/03/2020 16:18,03/03/2020 17:11,EURUSD,Sell Limit,0.02,1.12252,1.11646,0,0,0,0
03/03/2020 16:18,03/03/2020 17:11,EURUSD,Sell,0.01,1.12002,1.11647,0,0,0,0
03/03/2020 16:15,03/03/2020 17:11,EURUSD,Sell,0.01,1.11752,1.11647,0,0,0,0
03/03/2020 14:20,03/03/2020 16:00,EURUSD,Buy Limit,0.02,1.1074,1.11369,0,0,0,0
03/03/2020 14:19,03/03/2020 16:00,EURUSD,Buy,0.01,1.1099,1.11362,0,0,0,0
03/03/2020 02:15,03/03/2020 16:00,EURUSD,Buy,0.01,1.1124,1.11362,0,0,0,0
03/02/2020 18:14,03/02/2020 22:05,EURUSD,Sell Limit,0.32,1.1218299999999999,1.11239,0,0,0,0
03/02/2020 18:14,03/02/2020 22:04,EURUSD,Sell,0.16,1.1183299999999998,1.1124100000000001,0,0,0,0
03/02/2020 14:38,03/02/2020 22:04,EURUSD,Sell,0.08,1.11483,1.1124100000000001,0,0,0,0
03/02/2020 12:56,03/02/2020 22:04,EURUSD,Sell,0.04,1.11143,1.1124100000000001,0,0,0,0
03/02/2020 00:00,03/02/2020 22:04,EURUSD,Sell,0.01,1.10542,1.1124100000000001,0,0,0,0
03/02/2020 09:07,03/02/2020 22:04,EURUSD,Sell,0.02,1.1079299999999999,1.1124100000000001,0,0,0,0
02/28/2020 20:45,03/02/2020 22:04,EURUSD,Sell,0.01,1.10287,1.1124100000000001,0,0,0,0
02/28/2020 15:44,02/28/2020 16:58,EURUSD,Buy Limit,0.02,1.0927,1.09895,0,0,0,0
02/28/2020 15:44,02/28/2020 16:58,EURUSD,Buy,0.01,1.0952,1.09886,0,0,0,0
02/28/2020 14:15,02/28/2020 16:58,EURUSD,Buy,0.01,1.09781,1.09886,0,0,0,0
02/28/2020 09:18,02/28/2020 14:14,EURUSD,Sell Limit,0.16,1.1059700000000001,1.09808,0,0,0,0
02/28/2020 09:18,02/28/2020 14:14,EURUSD,Sell,0.08,1.10247,1.09815,0,0,0,0
02/27/2020 16:05,02/28/2020 14:14,EURUSD,Sell,0.04,1.09907,1.09815,0,0,0,0
02/27/2020 13:33,02/28/2020 14:14,EURUSD,Sell,0.02,1.0955,1.09815,0,0,0,0
02/27/2020 09:06,02/28/2020 14:14,EURUSD,Sell,0.01,1.09285,1.09815,0,0,0,0
02/27/2020 01:15,02/28/2020 14:14,EURUSD,Sell,0.01,1.0903399999999999,1.09815,0,0,0,0
02/26/2020 13:11,02/26/2020 14:48,EURUSD,Sell Limit,0.04,1.09348,1.08568,0,0,0,0
02/26/2020 13:11,02/26/2020 14:48,EURUSD,Sell,0.02,1.08998,1.0856700000000001,0,0,0,0
02/25/2020 17:16,02/26/2020 14:48,EURUSD,Sell,0.01,1.0874700000000002,1.0856700000000001,0,0,0,0
