Tags,Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price
,08/30/2019 17:56,09/17/2019 23:52,EURUSD,Buy,6,0,0,1.10221,1.10709
,08/30/2019 17:56,09/17/2019 23:52,EURUSD,Buy,6,0,0,1.10215,1.1071
,08/30/2019 17:56,09/17/2019 23:52,EURUSD,Buy,6,0,0,1.10205,1.1071
,08/30/2019 17:56,09/17/2019 23:52,EURUSD,Buy,6,0,0,1.10194,1.1071
,08/30/2019 17:56,09/17/2019 23:52,EURUSD,Buy,6,0,0,1.10192,1.10709
,09/16/2019 11:32,09/17/2019 23:52,EURUSD,Buy,6,0,0,1.1059,1.1071
,09/16/2019 13:38,09/17/2019 23:51,EURUSD,Buy,6,0,0,1.10471,1.10709
,09/16/2019 14:53,09/17/2019 23:51,EURUSD,Buy,6,0,0,1.10291,1.1071
,09/16/2019 16:02,09/17/2019 23:51,EURUSD,Buy,6,0,0,1.10251,1.1071
,09/16/2019 16:56,09/17/2019 23:50,EURUSD,Buy,6,0,0,1.10139,1.1071
,09/17/2019 09:07,09/17/2019 10:05,EURUSD,Buy,6,0,0,1.10046,1.10051
,09/17/2019 09:40,09/17/2019 10:05,EURUSD,Buy,6,0,0,1.09969,1.10045
,09/17/2019 09:55,09/17/2019 10:04,EURUSD,Buy,6,0,0,1.09906,1.10052
,09/16/2019 23:14,09/16/2019 23:15,EURUSD,Buy,6,0,0,1.09988,1.1
,09/16/2019 22:59,09/16/2019 23:04,EURUSD,Sell,6,0,0,1.10082,1.10044
,09/16/2019 17:59,09/16/2019 22:57,EURUSD,Buy,6,0,0,1.09974,1.10066
,09/16/2019 17:06,09/16/2019 22:57,EURUSD,Buy,6,0,0,1.10045,1.10067
,08/30/2019 17:56,09/13/2019 23:51,EURUSD,Buy,6,0,0,1.10192,1.10782
,08/30/2019 17:56,09/13/2019 23:51,EURUSD,Buy,6,0,0,1.10187,1.10783
,08/30/2019 17:57,09/13/2019 23:51,EURUSD,Buy,6,0,0,1.10171,1.10785
,08/30/2019 17:57,09/13/2019 23:50,EURUSD,Buy,6,0,0,1.10156,1.10782
,09/11/2019 11:04,09/13/2019 23:48,EURUSD,Buy,6,0,0,1.10332,1.10784
,09/11/2019 11:10,09/13/2019 23:47,EURUSD,Buy,6,0,0,1.10323,1.10784
,09/11/2019 11:13,09/13/2019 23:47,EURUSD,Buy,6,0,0,1.10308,1.10786
,09/11/2019 11:20,09/13/2019 23:46,EURUSD,Buy,6,0,0,1.10257,1.10783
,09/11/2019 13:01,09/13/2019 23:46,EURUSD,Buy,6,0,0,1.10186,1.10787
,09/11/2019 13:30,09/13/2019 23:46,EURUSD,Buy,6,0,0,1.10152,1.10782
,09/11/2019 13:53,09/13/2019 23:43,EURUSD,Buy,6,0,0,1.10099,1.10783
,09/11/2019 13:58,09/13/2019 23:43,EURUSD,Buy,6,0,0,1.10083,1.10783
,09/11/2019 14:00,09/13/2019 23:43,EURUSD,Buy,6,0,0,1.1007,1.10783
,09/11/2019 14:59,09/13/2019 23:43,EURUSD,Buy,6,0,0,1.09979,1.10783
,09/11/2019 17:01,09/13/2019 23:43,EURUSD,Buy,6,0,0,1.09933,1.10784
,09/11/2019 17:02,09/13/2019 23:42,EURUSD,Buy,6,0,0,1.09908,1.10784
,08/30/2019 17:57,09/06/2019 23:57,EURUSD,Buy,6,0,0,1.10133,1.10245
,08/30/2019 17:57,09/06/2019 23:57,EURUSD,Buy,6,0,0,1.10123,1.10253
,08/30/2019 17:57,09/06/2019 23:57,EURUSD,Buy,6,0,0,1.10109,1.1025
,08/30/2019 18:01,09/06/2019 23:56,EURUSD,Buy,6,0,0,1.10102,1.10252
,08/30/2019 18:01,09/06/2019 23:55,EURUSD,Buy,6,0,0,1.10091,1.1025
,08/30/2019 18:02,09/06/2019 23:54,EURUSD,Buy,6,0,0,1.10082,1.1025
,08/30/2019 18:06,09/06/2019 23:47,EURUSD,Buy,6,0,0,1.09944,1.10261
,08/30/2019 18:06,09/06/2019 23:47,EURUSD,Buy,6,0,0,1.09948,1.10266
,08/30/2019 18:06,09/06/2019 23:47,EURUSD,Buy,6,0,0,1.09943,1.10266
,08/30/2019 18:06,09/06/2019 23:45,EURUSD,Buy,6,0,0,1.09919,1.10273
,08/30/2019 18:07,09/06/2019 23:43,EURUSD,Buy,6,0,0,1.09886,1.10271
,08/30/2019 18:08,09/06/2019 23:42,EURUSD,Buy,6,0,0,1.09879,1.10271
,08/30/2019 18:35,09/06/2019 23:42,EURUSD,Buy,6,0,0,1.09898,1.10272
,08/30/2019 18:36,09/06/2019 23:40,EURUSD,Buy,6,0,0,1.09873,1.10271
,08/28/2019 16:03,08/28/2019 23:53,EURUSD,Buy,6,0,0,1.10758,1.10762
,08/15/2019 15:31,08/23/2019 18:33,EURUSD,Buy,6,0,0,1.11363,1.11459
,08/15/2019 16:01,08/23/2019 18:32,EURUSD,Buy,6,0,0,1.11361,1.11456
,08/15/2019 16:01,08/23/2019 18:32,EURUSD,Buy,6,0,0,1.11346,1.11457
,08/15/2019 16:43,08/23/2019 18:32,EURUSD,Buy,6,0,0,1.11303,1.1146
,08/15/2019 16:44,08/23/2019 18:32,EURUSD,Buy,6,0,0,1.11287,1.11459
,08/15/2019 16:45,08/23/2019 18:32,EURUSD,Buy,6,0,0,1.11231,1.11456
,08/15/2019 16:45,08/23/2019 18:32,EURUSD,Buy,6,0,0,1.11211,1.11447
,08/15/2019 16:51,08/23/2019 18:31,EURUSD,Buy,6,0,0,1.11164,1.11439
,08/15/2019 16:48,08/23/2019 18:31,EURUSD,Buy,6,0,0,1.11177,1.11444
,08/15/2019 16:47,08/23/2019 18:31,EURUSD,Buy,6,0,0,1.11189,1.1144
,08/15/2019 16:52,08/23/2019 18:31,EURUSD,Buy,6,0,0,1.1113,1.11446
,08/15/2019 16:56,08/23/2019 18:31,EURUSD,Buy,6,0,0,1.111,1.11451
,08/15/2019 17:18,08/23/2019 18:31,EURUSD,Buy,6,0,0,1.11075,1.11458
,08/15/2019 16:57,08/23/2019 18:31,EURUSD,Buy,6,0,0,1.11087,1.1146
,08/15/2019 17:19,08/23/2019 18:31,EURUSD,Buy,6,0,0,1.11059,1.11451
,08/15/2019 17:20,08/23/2019 18:31,EURUSD,Buy,6,0,0,1.11029,1.11448
,08/15/2019 17:22,08/23/2019 18:31,EURUSD,Buy,6,0,0,1.10994,1.11448
,08/15/2019 17:22,08/23/2019 18:31,EURUSD,Buy,6,0,0,1.10978,1.11441
,08/15/2019 17:24,08/23/2019 18:31,EURUSD,Buy,6,0,0,1.10919,1.11445
,08/16/2019 10:40,08/23/2019 18:31,EURUSD,Buy,6,0,0,1.10881,1.11438
,08/16/2019 10:42,08/23/2019 18:30,EURUSD,Buy,6,0,0,1.1087,1.11441
,08/16/2019 11:01,08/23/2019 18:30,EURUSD,Buy,6,0,0,1.10846,1.11448
,08/20/2019 18:41,08/23/2019 18:30,EURUSD,Buy,6,0,0,1.10899,1.11447
,08/22/2019 12:35,08/23/2019 18:30,EURUSD,Buy,6,0,0,1.10804,1.11442
,08/23/2019 12:12,08/23/2019 18:30,EURUSD,Buy,6,0,0,1.10668,1.1144
,08/23/2019 12:29,08/23/2019 18:30,EURUSD,Buy,6,0,0,1.10656,1.11437
,08/23/2019 12:31,08/23/2019 18:30,EURUSD,Buy,6,0,0,1.10636,1.11436
,08/23/2019 12:42,08/23/2019 18:29,EURUSD,Buy,6,0,0,1.10598,1.11419
,08/23/2019 12:44,08/23/2019 18:29,EURUSD,Buy,6,0,0,1.10573,1.11425
,08/22/2019 12:40,08/22/2019 23:56,EURUSD,Buy,6,0,0,1.10734,1.10804
,08/22/2019 13:58,08/22/2019 23:54,EURUSD,Buy,6,0,0,1.10689,1.10807
,08/22/2019 14:00,08/22/2019 23:47,EURUSD,Buy,6,0,0,1.10664,1.10814
,08/20/2019 11:00,08/20/2019 16:11,EURUSD,Buy,6,0,0,1.10717,1.10739
,08/16/2019 13:30,08/19/2019 22:21,EURUSD,Buy,6,0,0,1.10795,1.10823
,08/16/2019 14:05,08/19/2019 22:21,EURUSD,Buy,6,0,0,1.10765,1.10825
,08/14/2019 17:11,08/15/2019 13:53,EURUSD,Buy,6,0,0,1.11488,1.11573
,08/14/2019 17:12,08/15/2019 13:53,EURUSD,Buy,6,0,0,1.11462,1.11573
,08/14/2019 17:40,08/15/2019 13:53,EURUSD,Buy,6,0,0,1.1138,1.11572
,08/14/2019 22:08,08/15/2019 13:53,EURUSD,Buy,6,0,0,1.11338,1.11572
,08/14/2019 14:45,08/14/2019 15:48,EURUSD,Sell,6,0,0,1.11832,1.11751
,08/14/2019 14:49,08/14/2019 15:48,EURUSD,Sell,6,0,0,1.11852,1.1175
,08/14/2019 15:13,08/14/2019 15:48,EURUSD,Sell,6,0,0,1.11896,1.11754
,08/14/2019 13:19,08/14/2019 14:17,EURUSD,Sell,6,0,0,1.1188,1.11718
,08/13/2019 21:16,08/13/2019 21:41,EURUSD,Buy,6,0,0,1.11752,1.1177
,08/13/2019 19:40,08/13/2019 19:59,EURUSD,Buy,6,0,0,1.11745,1.11809
,08/13/2019 16:58,08/13/2019 17:00,EURUSD,Buy,6,0,0,1.11809,1.11848
,08/13/2019 12:32,08/13/2019 16:57,EURUSD,Sell,6,0,0,1.12008,1.11794
,08/13/2019 12:51,08/13/2019 16:57,EURUSD,Sell,6,0,0,1.12083,1.11778
,08/13/2019 13:29,08/13/2019 16:57,EURUSD,Sell,6,0,0,1.12197,1.11777
,08/13/2019 15:17,08/13/2019 16:57,EURUSD,Sell,6,0,0,1.12232,1.11803
,08/13/2019 15:24,08/13/2019 16:57,EURUSD,Sell,6,0,0,1.12284,1.1176
,08/12/2019 13:26,08/13/2019 10:09,EURUSD,Sell,6,0,0,1.11902,1.11874
,08/12/2019 13:28,08/13/2019 10:09,EURUSD,Sell,6,0,0,1.11939,1.11872
,08/12/2019 13:43,08/13/2019 10:08,EURUSD,Sell,6,0,0,1.11976,1.1187
,08/12/2019 13:51,08/13/2019 10:08,EURUSD,Sell,6,0,0,1.11996,1.11874
,08/12/2019 15:35,08/13/2019 10:08,EURUSD,Sell,6,0,0,1.12037,1.11873
,08/12/2019 16:05,08/13/2019 10:08,EURUSD,Sell,6,0,0,1.12097,1.11873
,08/12/2019 16:11,08/13/2019 10:08,EURUSD,Sell,6,0,0,1.12182,1.11874
,08/12/2019 16:16,08/13/2019 10:08,EURUSD,Sell,6,0,0,1.12196,1.11875
,08/12/2019 18:23,08/13/2019 10:08,EURUSD,Sell,6,0,0,1.12259,1.11874
,08/05/2019 13:41,08/12/2019 10:59,EURUSD,Sell,6,0,0,1.11635,1.1168
,08/05/2019 14:06,08/12/2019 10:59,EURUSD,Sell,6,0,0,1.1171,1.11691
,08/05/2019 14:07,08/12/2019 10:58,EURUSD,Sell,6,0,0,1.11721,1.117
,08/05/2019 14:10,08/12/2019 10:58,EURUSD,Sell,6,0,0,1.11732,1.11695
,08/05/2019 14:42,08/12/2019 10:58,EURUSD,Sell,6,0,0,1.11772,1.11694
,08/05/2019 15:00,08/12/2019 10:50,EURUSD,Sell,6,0,0,1.11785,1.11698
,08/09/2019 11:50,08/12/2019 10:47,EURUSD,Sell,6,0,0,1.11949,1.11701
,08/09/2019 12:08,08/12/2019 10:47,EURUSD,Sell,6,0,0,1.11981,1.11696
,08/09/2019 12:54,08/12/2019 10:46,EURUSD,Sell,6,0,0,1.12064,1.11687
,08/09/2019 13:14,08/12/2019 10:32,EURUSD,Sell,6,0,0,1.12009,1.11705
,08/09/2019 13:14,08/12/2019 10:32,EURUSD,Sell,6,0,0,1.12007,1.11701
,08/09/2019 19:23,08/12/2019 10:32,EURUSD,Sell,6,0,0,1.12183,1.11704
,08/05/2019 15:16,08/08/2019 23:48,EURUSD,Sell,6,0,0,1.11821,1.11807
,08/05/2019 15:16,08/08/2019 23:48,EURUSD,Sell,6,0,0,1.11824,1.11807
,08/06/2019 18:13,08/08/2019 23:46,EURUSD,Sell,6,0,0,1.12036,1.1181
,08/07/2019 15:59,08/08/2019 23:46,EURUSD,Sell,6,0,0,1.12077,1.11811
,08/07/2019 16:18,08/08/2019 23:42,EURUSD,Sell,6,0,0,1.1216,1.11809
,08/07/2019 16:19,08/08/2019 23:41,EURUSD,Sell,6,0,0,1.1218,1.1181
,08/07/2019 16:20,08/08/2019 23:40,EURUSD,Sell,6,0,0,1.12197,1.11809
,08/07/2019 16:27,08/08/2019 23:40,EURUSD,Sell,6,0,0,1.12247,1.11812
,08/07/2019 16:48,08/08/2019 23:37,EURUSD,Sell,6,0,0,1.1233,1.11806
,08/07/2019 18:47,08/08/2019 23:37,EURUSD,Sell,6,0,0,1.12348,1.11808
,08/07/2019 19:04,08/08/2019 23:37,EURUSD,Sell,6,0,0,1.12372,1.11814
,08/08/2019 11:21,08/08/2019 23:34,EURUSD,Sell,6,0,0,1.12217,1.11818
,08/08/2019 16:02,08/08/2019 23:29,EURUSD,Sell,6,0,0,1.12147,1.11821
,08/08/2019 16:02,08/08/2019 23:28,EURUSD,Sell,6,0,0,1.12178,1.11817
,08/08/2019 16:02,08/08/2019 23:27,EURUSD,Sell,6,0,0,1.12195,1.11817
,08/05/2019 17:08,08/06/2019 16:42,EURUSD,Sell,6,0,0,1.11867,1.1169
,08/05/2019 17:08,08/06/2019 16:42,EURUSD,Sell,6,0,0,1.11882,1.11691
,08/05/2019 19:11,08/06/2019 16:42,EURUSD,Sell,6,0,0,1.11974,1.11693
,08/05/2019 19:18,08/06/2019 16:42,EURUSD,Sell,6,0,0,1.1201,1.11696
,08/06/2019 00:57,08/06/2019 16:42,EURUSD,Sell,6,0,0,1.12132,1.11696
,08/06/2019 01:00,08/06/2019 16:41,EURUSD,Sell,6,0,0,1.12166,1.117
,08/06/2019 01:09,08/06/2019 16:41,EURUSD,Sell,6,0,0,1.12193,1.117
,08/06/2019 01:54,08/06/2019 16:41,EURUSD,Sell,6,0,0,1.12235,1.11688
,08/06/2019 01:58,08/06/2019 16:41,EURUSD,Sell,6,0,0,1.12252,1.11682
,08/06/2019 02:20,08/06/2019 16:41,EURUSD,Sell,6,0,0,1.12337,1.11689
,08/06/2019 02:45,08/06/2019 16:41,EURUSD,Sell,6,0,0,1.124,1.11695
,08/06/2019 03:01,08/06/2019 16:40,EURUSD,Sell,6,0,0,1.12441,1.11714
,07/31/2019 21:02,08/05/2019 11:07,EURUSD,Buy,6,0,0,1.11057,1.1138
,07/31/2019 21:02,08/05/2019 11:06,EURUSD,Buy,6,0,0,1.11069,1.11383
,07/31/2019 21:03,08/05/2019 11:06,EURUSD,Buy,6,0,0,1.11027,1.11388
,07/31/2019 21:03,08/05/2019 11:06,EURUSD,Buy,6,0,0,1.10925,1.11392
,07/31/2019 21:03,08/05/2019 11:06,EURUSD,Buy,6,0,0,1.10919,1.11393
,07/31/2019 21:03,08/05/2019 11:06,EURUSD,Buy,6,0,0,1.10892,1.11389
,07/31/2019 21:03,08/05/2019 11:06,EURUSD,Buy,6,0,0,1.1088,1.11388
,07/31/2019 21:42,08/05/2019 11:06,EURUSD,Buy,6,0,0,1.10864,1.11379
,08/05/2019 10:00,08/05/2019 11:06,EURUSD,Buy,6,0,0,1.11157,1.11385
,07/31/2019 21:51,08/05/2019 11:06,EURUSD,Buy,6,0,0,1.10713,1.11377
,07/31/2019 21:51,08/02/2019 23:57,EURUSD,Buy,6,0,0,1.10697,1.11056
,07/31/2019 23:08,08/02/2019 23:57,EURUSD,Buy,6,0,0,1.10668,1.11055
,07/31/2019 23:13,08/01/2019 20:56,EURUSD,Buy,6,0,0,1.10654,1.10925
,08/01/2019 09:24,08/01/2019 20:53,EURUSD,Buy,6,0,0,1.10425,1.10932
,08/01/2019 09:16,08/01/2019 20:52,EURUSD,Buy,6,0,0,1.10453,1.10939
,08/01/2019 09:29,08/01/2019 20:52,EURUSD,Buy,6,0,0,1.10384,1.10948
,08/01/2019 09:30,08/01/2019 20:52,EURUSD,Buy,6,0,0,1.10369,1.10945
,08/01/2019 10:54,08/01/2019 20:52,EURUSD,Buy,6,0,0,1.10343,1.10938
,08/01/2019 10:54,08/01/2019 20:51,EURUSD,Buy,6,0,0,1.10333,1.10938
,08/01/2019 14:23,08/01/2019 20:51,EURUSD,Buy,6,0,0,1.10313,1.10937
,07/29/2019 19:57,07/31/2019 21:01,EURUSD,Sell,6,0,0,1.11414,1.11119
,07/29/2019 20:07,07/31/2019 21:01,EURUSD,Sell,6,0,0,1.11424,1.11119
,07/29/2019 22:33,07/31/2019 21:01,EURUSD,Sell,6,0,0,1.11483,1.11102
,07/30/2019 11:20,07/31/2019 21:00,EURUSD,Sell,6,0,0,1.11458,1.11122
,07/30/2019 13:19,07/31/2019 21:00,EURUSD,Sell,6,0,0,1.11503,1.11129
,07/30/2019 15:15,07/31/2019 21:00,EURUSD,Sell,6,0,0,1.11537,1.1113
,07/30/2019 22:16,07/31/2019 21:00,EURUSD,Sell,6,0,0,1.11579,1.1112
,07/29/2019 17:55,07/29/2019 18:27,EURUSD,Sell,6,0,0,1.11359,1.11327
,07/29/2019 14:18,07/29/2019 15:59,EURUSD,Buy,6,0,0,1.11178,1.11229
,07/28/2019 17:12,,,Withdrawal,0.01,0,0,0,0
,07/26/2019 16:25,07/26/2019 16:47,EURUSD,Sell,6,0,0,1.11404,1.1132
,07/26/2019 16:26,07/26/2019 16:47,EURUSD,Sell,6,0,0,1.11411,1.11319
,07/25/2019 19:10,07/26/2019 01:47,EURUSD,Sell,6,0,0,1.11504,1.11465
,07/25/2019 19:12,07/26/2019 01:47,EURUSD,Sell,6,0,0,1.11481,1.11464
,07/25/2019 19:30,07/26/2019 01:44,EURUSD,Sell,6,0,0,1.1152,1.11462
,07/23/2019 10:01,07/25/2019 16:03,EURUSD,Buy,6,0,0,1.11851,1.11687
,07/23/2019 11:44,07/25/2019 16:03,EURUSD,Buy,6,0,0,1.11819,1.11654
,07/23/2019 12:47,07/25/2019 16:03,EURUSD,Buy,6,0,0,1.1179,1.11682
,07/23/2019 15:08,07/25/2019 16:03,EURUSD,Buy,6,0,0,1.11733,1.11666
,07/23/2019 17:26,07/25/2019 16:03,EURUSD,Buy,6,0,0,1.1152,1.11634
,07/24/2019 10:19,07/25/2019 16:03,EURUSD,Buy,6,0,0,1.11453,1.11631
,07/25/2019 14:56,07/25/2019 16:02,EURUSD,Buy,6,0,0,1.11162,1.11621
,07/24/2019 10:26,07/25/2019 16:02,EURUSD,Buy,6,0,0,1.11435,1.11647
,07/23/2019 16:55,07/25/2019 16:02,EURUSD,Buy,6,0,0,1.11602,1.11658
,07/24/2019 10:31,07/25/2019 16:02,EURUSD,Buy,6,0,0,1.11301,1.1165
,07/25/2019 14:56,07/25/2019 16:02,EURUSD,Buy,6,0,0,1.11175,1.1161
,07/24/2019 10:30,07/25/2019 16:02,EURUSD,Buy,6,0,0,1.11306,1.11623
,07/25/2019 10:53,07/25/2019 16:02,EURUSD,Buy,6,0,0,1.11261,1.11635
,07/24/2019 10:31,07/25/2019 16:02,EURUSD,Buy,6,0,0,1.11277,1.11618
,07/25/2019 14:58,07/25/2019 16:02,EURUSD,Buy,6,0,0,1.11152,1.11624
,07/25/2019 15:04,07/25/2019 16:02,EURUSD,Buy,6,0,0,1.11119,1.11631
,07/25/2019 14:59,07/25/2019 16:02,EURUSD,Buy,6,0,0,1.11135,1.11632
,07/25/2019 15:21,07/25/2019 16:02,EURUSD,Buy,6,0,0,1.11098,1.11611
,07/25/2019 15:27,07/25/2019 16:02,EURUSD,Buy,6,0,0,1.11078,1.11608
,07/25/2019 15:27,07/25/2019 16:01,EURUSD,Buy,6,0,0,1.11072,1.11583
,07/23/2019 19:53,07/23/2019 23:59,EURUSD,Buy,6,0,0,1.11506,1.11513
,07/23/2019 23:22,07/23/2019 23:58,EURUSD,Buy,6,0,0,1.1146,1.11512
,07/22/2019 16:59,07/22/2019 21:32,EURUSD,Sell,6,0,0,1.12243,1.12126
,07/22/2019 16:12,07/22/2019 21:32,EURUSD,Sell,6,0,0,1.12188,1.12126
,07/22/2019 10:04,07/22/2019 15:04,EURUSD,Sell,6,0,0,1.12206,1.12106
,07/17/2019 17:26,07/19/2019 21:11,EURUSD,Sell,6,0,0,1.12194,1.12072
,07/17/2019 18:27,07/19/2019 21:11,EURUSD,Sell,6,0,0,1.12238,1.12066
,07/18/2019 06:02,07/19/2019 21:11,EURUSD,Sell,6,0,0,1.12378,1.12074
,07/18/2019 06:44,07/19/2019 21:11,EURUSD,Sell,6,0,0,1.12398,1.12087
,07/18/2019 21:18,07/19/2019 21:11,EURUSD,Sell,6,0,0,1.12438,1.12084
,07/18/2019 21:28,07/19/2019 21:11,EURUSD,Sell,6,0,0,1.12583,1.12074
,07/18/2019 21:35,07/19/2019 21:11,EURUSD,Sell,6,0,0,1.12636,1.12083
,07/18/2019 22:49,07/19/2019 21:10,EURUSD,Sell,6,0,0,1.12768,1.12073
,07/17/2019 13:57,07/17/2019 15:54,EURUSD,Sell,6,0,0,1.12174,1.12133
,07/11/2019 10:58,07/16/2019 16:12,EURUSD,Sell,6,0,0,1.12772,1.12125
,07/11/2019 10:51,07/16/2019 16:12,EURUSD,Sell,6,0,0,1.12722,1.12125
,07/10/2019 17:49,07/16/2019 16:12,EURUSD,Sell,6,0,0,1.12538,1.12124
,07/10/2019 15:47,07/16/2019 16:12,EURUSD,Sell,6,0,0,1.12461,1.12123
,07/10/2019 16:02,07/16/2019 16:12,EURUSD,Sell,6,0,0,1.12496,1.12123
,07/10/2019 15:36,07/16/2019 16:11,EURUSD,Sell,6,0,0,1.12447,1.12125
,07/10/2019 15:36,07/16/2019 16:11,EURUSD,Sell,6,0,0,1.12419,1.12123
,07/10/2019 11:16,07/16/2019 16:11,EURUSD,Sell,6,0,0,1.12239,1.12122
,07/10/2019 11:06,07/16/2019 16:11,EURUSD,Sell,6,0,0,1.12185,1.12123
,07/11/2019 15:21,07/16/2019 16:11,EURUSD,Sell,6,0,0,1.12803,1.12129
,07/11/2019 20:39,07/16/2019 16:11,EURUSD,Sell,6,0,0,1.12581,1.12128
,07/12/2019 19:15,07/16/2019 16:11,EURUSD,Sell,6,0,0,1.12612,1.1213
,07/12/2019 19:56,07/16/2019 16:11,EURUSD,Sell,6,0,0,1.1267,1.12128
,07/10/2019 09:46,07/10/2019 09:58,EURUSD,Sell,6,0,0,1.12144,1.12116
,07/10/2019 09:47,07/10/2019 09:58,EURUSD,Sell,6,0,0,1.12176,1.12116
,07/09/2019 20:32,07/09/2019 21:57,EURUSD,Sell,6,0,0,1.12126,1.12081
,07/09/2019 11:45,07/09/2019 15:38,EURUSD,Buy,6,0,0,1.12003,1.12084
,07/09/2019 12:13,07/09/2019 13:29,EURUSD,Buy,6,0,0,1.11945,1.12084
,07/08/2019 17:54,07/08/2019 19:02,EURUSD,Sell,6,0,0,1.12144,1.12086
,07/08/2019 10:15,07/08/2019 17:51,EURUSD,Sell,6,0,0,1.12257,1.121
,07/08/2019 10:56,07/08/2019 17:51,EURUSD,Sell,6,0,0,1.12321,1.12101
,07/07/2019 18:12,,,Withdrawal,0.01,0,0,0,0
,07/05/2019 18:14,07/05/2019 18:19,EURUSD,Buy,6,0,0,1.12091,1.12144
,05/31/2019 19:35,07/05/2019 16:56,EURUSD,Sell,6,0,0,1.11628,1.12178
,05/31/2019 19:56,07/05/2019 16:55,EURUSD,Sell,6,0,0,1.11636,1.12178
,05/31/2019 20:39,07/05/2019 16:54,EURUSD,Sell,6,0,0,1.11664,1.12182
,05/31/2019 21:15,07/05/2019 16:08,EURUSD,Sell,6,0,0,1.11718,1.12307
,05/31/2019 22:42,07/05/2019 16:08,EURUSD,Sell,6,0,0,1.11747,1.12315
,06/03/2019 03:54,07/05/2019 16:08,EURUSD,Sell,6,0,0,1.11805,1.12321
,06/19/2019 21:21,07/05/2019 16:08,EURUSD,Sell,6,0,0,1.12333,1.12325
,06/19/2019 21:24,07/05/2019 15:43,EURUSD,Sell,6,0,0,1.12342,1.12338
,06/19/2019 21:26,07/05/2019 15:38,EURUSD,Sell,6,0,0,1.12366,1.12403
,06/19/2019 21:27,07/05/2019 15:37,EURUSD,Sell,6,0,0,1.12401,1.12421
,06/19/2019 21:30,07/05/2019 15:37,EURUSD,Sell,6,0,0,1.12447,1.12443
,06/19/2019 21:04,07/05/2019 15:36,EURUSD,Sell,6,0,0,1.12483,1.12478
,06/19/2019 21:05,07/05/2019 15:33,EURUSD,Sell,6,0,0,1.12493,1.12485
,06/19/2019 21:36,07/05/2019 15:32,EURUSD,Sell,6,0,0,1.1249,1.12479
,06/19/2019 21:55,07/05/2019 15:31,EURUSD,Sell,6,0,0,1.12483,1.1249
,06/21/2019 20:03,07/05/2019 15:31,EURUSD,Sell,6,0,0,1.13455,1.12481
,06/20/2019 09:06,07/05/2019 15:31,EURUSD,Sell,6,0,0,1.12747,1.12468
,06/20/2019 12:52,07/05/2019 15:31,EURUSD,Sell,6,0,0,1.13025,1.1245
,06/20/2019 08:48,07/05/2019 15:31,EURUSD,Sell,6,0,0,1.12659,1.12462
,06/20/2019 10:20,07/05/2019 15:31,EURUSD,Sell,6,0,0,1.12845,1.12436
,06/20/2019 10:26,07/05/2019 15:31,EURUSD,Sell,6,0,0,1.12885,1.12468
,06/20/2019 11:27,07/05/2019 15:31,EURUSD,Sell,6,0,0,1.12937,1.12458
,06/20/2019 12:30,07/05/2019 15:31,EURUSD,Sell,6,0,0,1.12967,1.12457
,06/20/2019 12:40,07/05/2019 15:31,EURUSD,Sell,6,0,0,1.12993,1.12453
,06/20/2019 14:37,07/05/2019 15:31,EURUSD,Sell,6,0,0,1.13097,1.12455
,06/21/2019 20:03,07/05/2019 15:31,EURUSD,Sell,6,0,0,1.13448,1.12467
,06/21/2019 15:49,07/05/2019 15:30,EURUSD,Sell,6,0,0,1.13191,1.12491
,06/24/2019 18:21,07/05/2019 15:30,EURUSD,Sell,6,0,0,1.13969,1.12474
,06/21/2019 20:13,07/05/2019 15:30,EURUSD,Sell,6,0,0,1.1347,1.12475
,06/21/2019 20:16,07/05/2019 15:30,EURUSD,Sell,6,0,0,1.13542,1.12529
,06/21/2019 20:16,07/05/2019 15:30,EURUSD,Sell,6,0,0,1.13594,1.12517
,06/21/2019 20:16,07/05/2019 15:30,EURUSD,Sell,6,0,0,1.13611,1.12511
,06/21/2019 22:24,07/05/2019 15:30,EURUSD,Sell,6,0,0,1.13717,1.12502
,06/21/2019 20:23,07/05/2019 15:30,EURUSD,Sell,6,0,0,1.13658,1.12508
,06/21/2019 22:28,07/05/2019 15:30,EURUSD,Sell,6,0,0,1.13771,1.12508
,06/28/2019 10:44,07/05/2019 15:30,EURUSD,Sell,6,0,0,1.13918,1.1249
,07/02/2019 12:49,07/05/2019 15:30,EURUSD,Sell,6,0,0,1.13111,1.12457
,07/02/2019 12:49,07/05/2019 15:30,EURUSD,Sell,6,0,0,1.13159,1.12466
,07/02/2019 12:49,07/05/2019 15:30,EURUSD,Sell,6,0,0,1.13173,1.12487
,06/25/2019 17:01,06/25/2019 17:02,EURUSD,Sell,6,0,0,1.1395,1.13932
,06/25/2019 17:00,06/25/2019 17:01,EURUSD,Sell,6,0,0,1.13944,1.13922
,06/21/2019 15:59,06/21/2019 19:38,EURUSD,Sell,6,0,0,1.13264,1.13227
,06/21/2019 19:29,06/21/2019 19:32,EURUSD,Sell,6,0,0,1.13284,1.1324
,06/21/2019 19:05,06/21/2019 19:25,EURUSD,Sell,6,0,0,1.1334,1.13259
,06/19/2019 21:30,06/19/2019 21:37,EURUSD,Sell,6,0,0,1.1248,1.12462
,06/19/2019 21:32,06/19/2019 21:33,EURUSD,Sell,6,0,0,1.12525,1.12476
