Open Date,Close Date,Symbol,Action,Lots,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %
03/02/2020 09:15,03/02/2020 16:58,AUDUSD,Sell,0.04,0.65635,0.65215,0,0,0,0
02/28/2020 16:57,02/28/2020 17:25,AUDUSD,Buy,0.16,0.64586,0.64936,0,0,0,0
02/28/2020 16:44,02/28/2020 17:25,AUDUSD,Buy,0.08,0.64886,0.64936,0,0,0,0
02/28/2020 05:55,02/28/2020 17:25,AUDUSD,Buy,0.04,0.65276,0.64936,0,0,0,0
02/27/2020 23:15,02/28/2020 17:25,AUDUSD,Buy,0.04,0.65666,0.64936,0,0,0,0
02/26/2020 22:53,02/27/2020 16:24,AUDUSD,Buy,0.32,0.65472,0.65852,0,0,0,0
02/26/2020 07:14,02/27/2020 16:24,AUDUSD,Buy,0.16,0.65772,0.65852,0,0,0,0
02/21/2020 03:09,02/27/2020 16:24,AUDUSD,Buy,0.08,0.66072,0.65852,0,0,0,0
02/20/2020 02:55,02/27/2020 16:24,AUDUSD,Buy,0.04,0.66462,0.65852,0,0,0,0
02/18/2020 09:00,02/27/2020 16:24,AUDUSD,Buy,0.04,0.66852,0.65852,0,0,0,0
02/11/2020 16:00,02/18/2020 03:26,AUDUSD,Sell,0.04,0.67284,0.66864,0,0,0,0
02/07/2020 11:35,02/11/2020 15:20,AUDUSD,Buy,0.04,0.66765,0.67195,0,0,0,0
02/07/2020 01:39,02/11/2020 15:20,AUDUSD,Buy,0.04,0.67155,0.67195,0,0,0,0
02/05/2020 09:45,02/07/2020 01:39,AUDUSD,Sell,0.04,0.67571,0.67151,0,0,0,0
01/30/2020 16:51,02/04/2020 22:35,AUDUSD,Buy,0.64,0.6703600000000001,0.67386,0,0,0,0
01/28/2020 10:05,02/04/2020 22:35,AUDUSD,Buy,0.32,0.67386,0.67386,0,0,0,0
01/22/2020 01:42,02/04/2020 22:35,AUDUSD,Buy,0.04,0.68376,0.67386,0,0,0,0
01/27/2020 13:39,02/04/2020 22:35,AUDUSD,Buy,0.16,0.67686,0.67386,0,0,0,0
01/27/2020 07:35,02/04/2020 22:35,AUDUSD,Buy,0.08,0.67986,0.67386,0,0,0,0
01/17/2020 17:15,02/04/2020 22:35,AUDUSD,Buy,0.04,0.68766,0.67386,0,0,0,0
01/16/2020 11:00,01/17/2020 16:35,AUDUSD,Sell,0.04,0.6917800000000001,0.68758,0,0,0,0
01/07/2020 12:16,01/16/2020 10:57,AUDUSD,Buy,0.04,0.6875600000000001,0.69186,0,0,0,0
01/07/2020 07:00,01/16/2020 10:57,AUDUSD,Buy,0.04,0.6914600000000001,0.69186,0,0,0,0
12/13/2019 15:15,12/16/2019 21:09,AUDUSD,Buy,0.04,0.689,0.6886800000000001,0,0,0,0
12/12/2019 23:12,12/13/2019 15:11,AUDUSD,Sell,0.08,0.69331,0.6893100000000001,0,0,0,0
12/12/2019 14:38,12/13/2019 15:11,AUDUSD,Sell,0.04,0.6894100000000001,0.6893100000000001,0,0,0,0
12/11/2019 17:05,12/13/2019 15:11,AUDUSD,Sell,0.04,0.6855100000000001,0.6893100000000001,0,0,0,0
12/10/2019 12:30,12/11/2019 17:05,AUDUSD,Buy,0.04,0.6813,0.6855,0,0,0,0
12/03/2019 09:53,12/10/2019 10:31,AUDUSD,Sell,0.04,0.6855399999999999,0.68124,0,0,0,0
12/02/2019 18:30,12/10/2019 10:31,AUDUSD,Sell,0.04,0.6816399999999999,0.68124,0,0,0,0
11/28/2019 00:15,12/02/2019 16:10,AUDUSD,Buy,0.04,0.6762,0.6805,0,0,0,0
11/18/2019 14:30,12/02/2019 16:10,AUDUSD,Buy,0.04,0.6801,0.6805,0,0,0,0
10/31/2019 02:20,11/08/2019 15:19,AUDUSD,Sell,0.04,0.6905600000000001,0.68626,0,0,0,0
10/29/2019 17:15,11/08/2019 15:19,AUDUSD,Sell,0.04,0.68666,0.68626,0,0,0,0
10/24/2019 17:45,10/29/2019 16:43,AUDUSD,Buy,0.04,0.68191,0.68611,0,0,0,0
10/21/2019 08:35,10/24/2019 15:51,AUDUSD,Sell,0.08,0.68657,0.68257,0,0,0,0
10/17/2019 11:38,10/24/2019 15:51,AUDUSD,Sell,0.04,0.68267,0.68257,0,0,0,0
10/17/2019 02:54,10/24/2019 15:51,AUDUSD,Sell,0.04,0.67877,0.68257,0,0,0,0
10/15/2019 16:00,10/17/2019 02:54,AUDUSD,Buy,0.04,0.67455,0.67875,0,0,0,0
10/11/2019 10:30,10/15/2019 15:36,AUDUSD,Sell,0.04,0.67904,0.67484,0,0,0,0
10/07/2019 10:30,10/11/2019 09:12,AUDUSD,Buy,0.04,0.67416,0.6783600000000001,0,0,0,0
10/02/2019 09:15,10/03/2019 16:48,AUDUSD,Buy,0.04,0.67037,0.67457,0,0,0,0
10/01/2019 15:43,10/02/2019 05:23,AUDUSD,Buy,0.32,0.66783,0.6716300000000001,0,0,0,0
10/01/2019 07:55,10/02/2019 05:23,AUDUSD,Buy,0.16,0.67083,0.6716300000000001,0,0,0,0
10/01/2019 04:17,10/02/2019 05:23,AUDUSD,Buy,0.08,0.67383,0.6716300000000001,0,0,0,0
09/20/2019 16:06,10/02/2019 05:23,AUDUSD,Buy,0.04,0.67773,0.6716300000000001,0,0,0,0
09/18/2019 20:45,10/02/2019 05:23,AUDUSD,Buy,0.04,0.6816300000000001,0.6716300000000001,0,0,0,0
09/17/2019 19:15,09/18/2019 20:42,AUDUSD,Sell,0.04,0.6862,0.682,0,0,0,0
09/09/2019 10:58,09/17/2019 08:56,AUDUSD,Sell,0.16,0.68671,0.68321,0,0,0,0
09/06/2019 11:24,09/17/2019 08:56,AUDUSD,Sell,0.08,0.68371,0.68321,0,0,0,0
09/04/2019 18:08,09/17/2019 08:56,AUDUSD,Sell,0.04,0.67981,0.68321,0,0,0,0
09/03/2019 21:00,09/17/2019 08:56,AUDUSD,Sell,0.04,0.67591,0.68321,0,0,0,0
08/30/2019 03:30,09/03/2019 16:51,AUDUSD,Buy,0.04,0.67103,0.67523,0,0,0,0
08/26/2019 09:15,08/30/2019 03:30,AUDUSD,Sell,0.04,0.67572,0.67152,0,0,0,0
08/26/2019 00:25,08/26/2019 08:56,AUDUSD,Buy,0.04,0.67061,0.67491,0,0,0,0
08/23/2019 14:30,08/26/2019 08:56,AUDUSD,Buy,0.04,0.67451,0.67491,0,0,0,0
08/16/2019 05:12,08/23/2019 03:32,AUDUSD,Sell,0.02,0.67938,0.67518,0,0,0,0
08/14/2019 12:26,08/16/2019 05:12,AUDUSD,Buy,0.02,0.67515,0.67935,0,0,0,0
08/13/2019 16:00,08/14/2019 12:26,AUDUSD,Sell,0.02,0.67937,0.6751699999999999,0,0,0,0
