Open Date,Close Date,Symbol,Action,Lots,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %
12/31/2019 14:36,03/01/2020 12:14,EURUSD,Sell,6,1.12314,1.11339,97.5,5808,0,0
12/31/2019 14:28,03/01/2020 12:14,EURUSD,Sell,6,1.12287,1.1134,94.7,5640,0,0
12/31/2019 14:01,03/01/2020 12:14,EURUSD,Sell,6,1.12281,1.1134,94.1,5604,0,0
12/31/2019 13:55,03/01/2020 12:14,EURUSD,Sell,6,1.12267,1.1134,92.7,5520,0,0
12/31/2019 13:54,03/01/2020 12:14,EURUSD,Sell,6,1.1226,1.11335,92.5,5508,0,0
12/31/2019 13:35,03/01/2020 12:14,EURUSD,Sell,6,1.12222,1.11332,89,5298,0,0
12/31/2019 13:06,03/01/2020 12:14,EURUSD,Sell,6,1.1218,1.11336,84.4,5022,0,0
12/31/2019 13:01,03/01/2020 12:14,EURUSD,Sell,6,1.12177,1.11336,84.1,5004,0,0
12/31/2019 12:54,03/01/2020 12:14,EURUSD,Sell,6,1.1217,1.11336,83.4,4962,0,0
12/31/2019 12:05,03/01/2020 12:15,EURUSD,Sell,6,1.12152,1.11334,81.8,4866,0,0
12/30/2019 20:21,03/01/2020 12:15,EURUSD,Sell,6,1.1212,1.11336,78.4,4662,0,0
12/30/2019 07:55,03/01/2020 12:15,EURUSD,Sell,6,1.12035,1.11335,70,4158,0,0
12/30/2019 07:03,03/01/2020 12:15,EURUSD,Sell,6,1.1199,1.11336,65.4,3882,0,0
12/27/2019 19:43,03/01/2020 12:15,EURUSD,Sell,6,1.11813,1.11335,47.8,2826,0,0
12/27/2019 19:43,03/01/2020 12:15,EURUSD,Sell,6,1.11821,1.11339,48.2,2850,0,0
12/27/2019 19:23,03/01/2020 12:16,EURUSD,Sell,6,1.1178,1.11338,44.2,2610,0,0
12/27/2019 19:22,03/01/2020 12:27,EURUSD,Sell,6,1.11778,1.11333,44.5,2628,0,0
12/27/2019 19:19,03/01/2020 12:27,EURUSD,Sell,6,1.11764,1.11334,43,2538,0,0
12/27/2019 19:14,03/01/2020 12:27,EURUSD,Sell,6,1.11751,1.11334,41.7,2460,0,0
12/27/2019 18:12,03/01/2020 12:35,EURUSD,Sell,6,1.11732,1.11337,39.5,2328,0,0
12/27/2019 10:19,03/01/2020 12:35,EURUSD,Sell,6,1.11359,1.11335,2.4,102,0,0
06/01/2020 13:07,10/01/2020 13:01,EURUSD,Sell,6,1.12028,1.10871,115.7,6900,0,0
06/01/2020 12:01,10/01/2020 13:01,EURUSD,Sell,6,1.11941,1.10872,106.9,6372,0,0
06/01/2020 11:46,10/01/2020 13:01,EURUSD,Sell,6,1.11902,1.10868,103.4,6162,0,0
06/01/2020 11:37,10/01/2020 13:01,EURUSD,Sell,6,1.11849,1.10868,98.1,5844,0,0
06/01/2020 11:36,10/01/2020 13:02,EURUSD,Sell,6,1.11834,1.10871,96.3,5736,0,0
06/01/2020 11:36,10/01/2020 13:02,EURUSD,Sell,6,1.11825,1.10876,94.9,5652,0,0
06/01/2020 11:35,10/01/2020 13:03,EURUSD,Sell,6,1.11814,1.10869,94.5,5628,0,0
03/01/2020 18:41,10/01/2020 13:03,EURUSD,Sell,6,1.11775,1.10869,90.6,5394,0,0
03/01/2020 18:21,10/01/2020 13:03,EURUSD,Sell,6,1.11699,1.10853,84.6,5034,0,0
03/01/2020 17:54,10/01/2020 13:03,EURUSD,Sell,6,1.11651,1.10858,79.3,4716,0,0
03/01/2020 17:54,10/01/2020 13:03,EURUSD,Sell,6,1.11647,1.10861,78.6,4674,0,0
03/01/2020 17:28,10/01/2020 13:03,EURUSD,Sell,6,1.11651,1.10859,79.2,4710,0,0
03/01/2020 17:27,10/01/2020 13:03,EURUSD,Sell,6,1.11646,1.10866,78,4638,0,0
03/01/2020 17:24,10/01/2020 13:03,EURUSD,Sell,6,1.11631,1.10871,76,4518,0,0
03/01/2020 17:13,10/01/2020 13:03,EURUSD,Sell,6,1.11615,1.1087,74.5,4428,0,0
03/01/2020 17:08,10/01/2020 13:04,EURUSD,Sell,6,1.11598,1.1087,72.8,4326,0,0
03/01/2020 17:04,10/01/2020 13:04,EURUSD,Sell,6,1.11592,1.10862,73,4338,0,0
03/01/2020 17:03,10/01/2020 13:04,EURUSD,Sell,6,1.11589,1.10869,72,4278,0,0
03/01/2020 17:02,10/01/2020 13:04,EURUSD,Sell,6,1.11583,1.1087,71.3,4236,0,0
03/01/2020 17:02,10/01/2020 13:04,EURUSD,Sell,6,1.11581,1.10869,71.2,4230,0,0
03/01/2020 17:02,10/01/2020 13:04,EURUSD,Sell,6,1.11568,1.10872,69.6,4134,0,0
10/01/2020 15:31,10/01/2020 15:35,EURUSD,Sell,6,1.11124,1.11079,4.5,228,0,0
10/01/2020 15:30,10/01/2020 15:51,EURUSD,Sell,6,1.1108,1.11013,6.7,360,0,0
01/16/2020 15:30,01/17/2020 15:31,EURUSD,Sell,6,1.11635,1.11043,59.2,3510,0,0
01/15/2020 19:05,01/17/2020 15:31,EURUSD,Sell,6,1.11605,1.11037,56.8,3366,0,0
01/15/2020 16:27,01/17/2020 15:32,EURUSD,Sell,6,1.11579,1.11044,53.5,3168,0,0
01/15/2020 13:18,01/17/2020 15:32,EURUSD,Sell,6,1.1152,1.11042,47.8,2826,0,0
01/15/2020 13:01,01/17/2020 15:32,EURUSD,Sell,6,1.11413,1.11045,36.8,2166,0,0
01/13/2020 20:19,01/17/2020 15:32,EURUSD,Sell,6,1.11442,1.11044,39.8,2346,0,0
01/13/2020 20:16,01/17/2020 15:32,EURUSD,Sell,6,1.11423,1.11044,37.9,2232,0,0
01/13/2020 19:22,01/17/2020 15:33,EURUSD,Sell,6,1.11403,1.11042,36.1,2124,0,0
01/13/2020 19:22,01/17/2020 15:33,EURUSD,Sell,6,1.11397,1.11033,36.4,2142,0,0
10/01/2020 19:21,01/17/2020 15:33,EURUSD,Sell,6,1.11281,1.11027,25.4,1482,0,0
10/01/2020 19:10,01/17/2020 15:33,EURUSD,Sell,6,1.11234,1.11028,20.6,1194,0,0
10/01/2020 19:10,01/17/2020 15:33,EURUSD,Sell,6,1.11229,1.11031,19.8,1146,0,0
10/01/2020 19:09,01/17/2020 15:33,EURUSD,Sell,6,1.11218,1.11027,19.1,1104,0,0
10/01/2020 17:51,01/17/2020 15:33,EURUSD,Sell,6,1.11172,1.11024,14.8,846,0,0
03/01/2020 16:51,01/17/2020 15:33,EURUSD,Sell,6,1.11536,1.11029,50.7,3000,0,0
03/01/2020 16:42,01/17/2020 15:33,EURUSD,Sell,6,1.11521,1.11031,49,2898,0,0
03/01/2020 16:41,01/17/2020 15:34,EURUSD,Sell,6,1.11505,1.11043,46.2,2730,0,0
03/01/2020 16:38,01/17/2020 15:34,EURUSD,Sell,6,1.11492,1.11048,44.4,2622,0,0
03/01/2020 16:22,01/17/2020 15:34,EURUSD,Sell,6,1.11478,1.11048,43,2538,0,0
12/27/2019 07:52,01/17/2020 15:34,EURUSD,Sell,6,1.11211,1.11042,16.9,972,0,0
12/23/2019 17:38,01/17/2020 15:34,EURUSD,Sell,6,1.10946,1.11022,-7.6,-498,0,0
01/23/2020 15:37,01/23/2020 16:13,EURUSD,Sell,6,1.11034,1.10763,27.1,1584,0,0
01/23/2020 15:37,01/23/2020 16:13,EURUSD,Sell,6,1.11026,1.10767,25.9,1512,0,0
01/21/2020 15:28,01/23/2020 16:16,EURUSD,Sell,6,1.11168,1.10746,42.2,2490,0,0
01/21/2020 15:15,01/23/2020 16:16,EURUSD,Sell,6,1.11148,1.10747,40.1,2364,0,0
01/21/2020 15:04,01/23/2020 16:16,EURUSD,Sell,6,1.11118,1.1075,36.8,2166,0,0
01/21/2020 14:55,01/23/2020 16:16,EURUSD,Sell,6,1.11078,1.10743,33.5,1968,0,0
01/21/2020 13:18,01/23/2020 16:16,EURUSD,Sell,6,1.11065,1.10741,32.4,1902,0,0
01/20/2020 22:46,01/23/2020 16:16,EURUSD,Sell,6,1.10977,1.10731,24.6,1434,0,0
01/20/2020 22:29,01/23/2020 16:16,EURUSD,Sell,6,1.10939,1.10709,23,1338,0,0
01/20/2020 21:31,01/23/2020 16:16,EURUSD,Sell,6,1.10916,1.10694,22.2,1290,0,0
01/20/2020 20:56,01/23/2020 16:17,EURUSD,Sell,6,1.109,1.10716,18.4,1062,0,0
01/20/2020 19:16,01/23/2020 16:17,EURUSD,Sell,6,1.10861,1.10709,15.2,870,0,0
01/20/2020 17:24,01/23/2020 16:17,EURUSD,Sell,6,1.1085,1.10694,15.6,894,0,0
01/20/2020 16:26,01/23/2020 16:17,EURUSD,Sell,6,1.10835,1.10694,14.1,804,0,0
12/23/2019 17:30,01/23/2020 16:17,EURUSD,Sell,6,1.10904,1.10667,23.7,1380,0,0
12/23/2019 16:17,01/23/2020 16:17,EURUSD,Sell,6,1.10842,1.10681,16.1,924,0,0
12/23/2019 15:56,01/23/2020 16:17,EURUSD,Sell,6,1.10834,1.10675,15.9,912,0,0
10/12/2019 09:45,01/23/2020 16:17,EURUSD,Sell,6,1.10711,1.1067,4.1,204,0,0
09/12/2019 12:51,01/23/2020 16:17,EURUSD,Sell,6,1.10726,1.1067,5.6,294,0,0
09/12/2019 11:29,01/23/2020 16:17,EURUSD,Sell,6,1.10676,1.10658,1.8,66,0,0
09/12/2019 11:21,01/23/2020 16:17,EURUSD,Sell,6,1.10667,1.10656,1.1,24,0,0
09/12/2019 11:19,01/23/2020 16:21,EURUSD,Sell,6,1.10653,1.10631,2.2,90,0,0
02/12/2019 16:11,01/23/2020 17:15,EURUSD,Sell,6,1.10411,1.10604,-19.3,-1200,0,0
02/12/2019 16:09,01/23/2020 17:19,EURUSD,Sell,6,1.10371,1.10566,-19.5,-1212,0,0
02/12/2019 15:34,01/23/2020 18:17,EURUSD,Sell,6,1.10271,1.10373,-10.2,-654,0,0
02/12/2019 15:17,01/23/2020 18:18,EURUSD,Sell,6,1.10247,1.10372,-12.5,-792,0,0
02/12/2019 15:15,01/23/2020 18:19,EURUSD,Sell,6,1.10235,1.10372,-13.7,-864,0,0
11/29/2019 20:25,01/23/2020 18:21,EURUSD,Sell,6,1.10231,1.1037,-13.9,-876,0,0
11/29/2019 19:36,01/23/2020 18:22,EURUSD,Sell,6,1.10228,1.1037,-14.2,-894,0,0
11/29/2019 18:33,01/23/2020 18:22,EURUSD,Sell,6,1.10217,1.10369,-15.2,-954,0,0
11/29/2019 17:41,01/23/2020 18:22,EURUSD,Sell,6,1.10195,1.10365,-17,-1062,0,0
11/29/2019 17:34,01/23/2020 18:22,EURUSD,Sell,6,1.10109,1.10369,-26,-1602,0,0
01/23/2020 23:53,01/24/2020 09:07,EURUSD,Sell,6,1.10582,1.1047,11.2,630,0,0
01/23/2020 23:22,01/24/2020 09:07,EURUSD,Sell,6,1.10575,1.10471,10.4,582,0,0
01/23/2020 21:56,01/24/2020 09:09,EURUSD,Sell,6,1.10551,1.1047,8.1,444,0,0
01/23/2020 21:55,01/24/2020 09:09,EURUSD,Sell,6,1.10546,1.10474,7.2,390,0,0
01/24/2020 10:01,01/24/2020 10:54,EURUSD,Sell,6,1.10538,1.1045,8.8,486,0,0
01/24/2020 10:09,01/24/2020 10:54,EURUSD,Sell,6,1.10547,1.10456,9.1,504,0,0
01/24/2020 10:10,01/24/2020 10:54,EURUSD,Sell,6,1.1056,1.10455,10.5,588,0,0
01/24/2020 10:35,01/24/2020 10:55,EURUSD,Sell,6,1.10552,1.10451,10.1,564,0,0
01/24/2020 11:17,01/24/2020 11:51,EURUSD,Sell,6,1.10512,1.10404,10.8,606,0,0
01/24/2020 11:12,01/24/2020 11:51,EURUSD,Sell,6,1.10499,1.10405,9.4,522,0,0
01/24/2020 17:35,01/24/2020 20:35,EURUSD,Buy,6,1.10253,1.10296,4.3,216,0,0
01/24/2020 17:18,01/24/2020 20:35,EURUSD,Buy,6,1.10276,1.10296,2,78,0,0
01/27/2020 11:31,01/27/2020 12:26,EURUSD,Buy,6,1.10159,1.10219,6,318,0,0
01/27/2020 11:13,01/27/2020 12:26,EURUSD,Buy,6,1.10199,1.10218,1.9,72,0,0
01/27/2020 16:13,01/27/2020 16:58,EURUSD,Sell,6,1.10319,1.10164,15.5,888,0,0
01/27/2020 16:07,01/27/2020 16:58,EURUSD,Sell,6,1.1031,1.10166,14.4,822,0,0
01/27/2020 14:36,01/27/2020 17:24,EURUSD,Sell,6,1.10243,1.10146,9.7,540,0,0
01/27/2020 18:14,01/27/2020 22:45,EURUSD,Buy,6,1.10099,1.10179,8,438,0,0
01/27/2020 18:03,01/27/2020 22:57,EURUSD,Buy,6,1.10112,1.10179,6.7,360,0,0
01/27/2020 18:00,01/27/2020 22:57,EURUSD,Buy,6,1.10122,1.10181,5.9,312,0,0
