Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
,08/30/2019 17:57,09/06/2019 23:57,EURUSD,Buy,6.00,0.00000,0.00000,1.10133,1.10245,-12.0000,-408.0400,11.2,189.51,0.02,"",0,07:06:00:05,33.7,2d 10h ,82.2,1.21,68.1,3706.002,-82.2,-4473.3240000000005,45.3,62.1,-56.90,-3096.50
,08/30/2019 17:57,09/06/2019 23:57,EURUSD,Buy,6.00,0.00000,0.00000,1.10123,1.10253,-12.0000,-408.0400,13.0,287.42,0.03,"",0,07:05:59:44,33.8,2d 10h ,81.2,1.18,69.1,3760.422,-81.2,-4418.904,46.0,62.7,-56.10,-3052.96
,08/30/2019 17:57,09/06/2019 23:57,EURUSD,Buy,6.00,0.00000,0.00000,1.10109,1.10250,-12.0000,-408.0400,14.1,347.31,0.04,"",0,07:05:59:20,34.2,2d 11h ,79.8,1.13,70.5,3836.61,-79.8,-4342.716,46.9,62.5,-56.40,-3069.29
,08/30/2019 18:01,09/06/2019 23:56,EURUSD,Buy,6.00,0.00000,0.00000,1.10102,1.10252,-12.0000,-408.0400,15.0,396.27,0.05,"",0,07:05:54:55,34.4,2d 11h ,79.1,1.11,71.2,3874.704,-79.1,-4304.621999999999,47.4,62.6,-56.20,-3058.40
,08/30/2019 18:01,09/06/2019 23:55,EURUSD,Buy,6.00,0.00000,0.00000,1.10091,1.10250,-12.0000,-408.0400,15.9,445.27,0.05,"",0,07:05:53:43,34.6,2d 12h ,78.0,1.08,72.3,3934.566,-78.0,-4244.76,48.1,62.5,-56.40,-3069.29
,08/30/2019 18:02,09/06/2019 23:54,EURUSD,Buy,6.00,0.00000,0.00000,1.10082,1.10250,-12.0000,-408.0400,16.8,494.25,0.06,"",0,07:05:52:18,34.7,2d 12h ,77.1,1.05,73.2,3983.5440000000003,-77.1,-4195.782,48.7,62.5,-56.40,-3069.29
,08/30/2019 18:06,09/06/2019 23:47,EURUSD,Buy,6.00,0.00000,0.00000,1.09944,1.10261,-12.0000,-408.0400,31.7,1304.96,0.16,"",0,07:05:41:46,34.9,2d 12h ,63.3,0.73,87.0,4734.54,-63.3,-3444.786,57.9,63.2,-55.30,-3009.43
,08/30/2019 18:06,09/06/2019 23:47,EURUSD,Buy,6.00,0.00000,0.00000,1.09948,1.10266,-12.0000,-408.0400,31.8,1310.32,0.16,"",0,07:05:41:17,34.9,2d 12h ,63.7,0.74,86.6,4711.905999999999,-63.7,-3465.917,57.6,63.5,-54.80,-2981.67
,08/30/2019 18:06,09/06/2019 23:47,EURUSD,Buy,6.00,0.00000,0.00000,1.09943,1.10266,-12.0000,-408.0400,32.3,1337.53,0.16,"",0,07:05:40:43,34.9,2d 12h ,63.2,0.73,87.1,4739.110999999999,-63.2,-3438.712,58.0,63.5,-54.80,-2981.67
,08/30/2019 18:06,09/06/2019 23:45,EURUSD,Buy,6.00,0.00000,0.00000,1.09919,1.10273,-12.0000,-408.0400,35.4,1506.09,0.18,"",0,07:05:38:29,63.5,4d 14h ,62.4,0.68,89.5,4869.695,-60.8,-3308.1279999999997,59.5,64.0,-54.10,-2943.58
,08/30/2019 18:07,09/06/2019 23:43,EURUSD,Buy,6.00,0.00000,0.00000,1.09886,1.10271,-12.0000,-408.0400,38.5,1674.80,0.20,"",0,07:05:35:20,68.1,4d 22h ,62.4,0.62,92.8,5049.248,-57.5,-3128.575,61.7,63.9,-54.30,-2954.46
,08/30/2019 18:08,09/06/2019 23:42,EURUSD,Buy,6.00,0.00000,0.00000,1.09879,1.10271,-12.0000,-408.0400,39.2,1712.89,0.21,"",0,07:05:34:33,68.9,4d 23h ,62.4,0.61,93.5,5087.335,-56.8,-3090.488,62.2,63.9,-54.30,-2954.46
,08/30/2019 18:35,09/06/2019 23:42,EURUSD,Buy,6.00,0.00000,0.00000,1.09898,1.10272,-12.0000,-408.0400,37.4,1614.93,0.20,"",0,07:05:06:53,66.7,4d 19h ,62.4,0.64,91.6,4983.955999999999,-58.7,-3193.8669999999997,60.9,63.9,-54.20,-2949.02
,08/30/2019 18:36,09/06/2019 23:40,EURUSD,Buy,6.00,0.00000,0.00000,1.09873,1.10271,-12.0000,-408.0400,39.8,1745.53,0.21,"",0,07:05:04:21,69.6,5d ,62.4,0.60,94.1,5119.981,-56.2,-3057.842,62.6,63.9,-54.30,-2954.46
,08/28/2019 16:03,08/28/2019 23:53,EURUSD,Buy,6.00,0.00000,0.00000,1.10758,1.10762,-12.0000,0.0000,0.4,9.67,0.00,"",0,00:07:50:19,96.2,7h 32m,11.3,0.20,9.5,514.71,-1.9,-102.942,83.3,20.2,-9.10,-493.04
,08/15/2019 15:31,08/23/2019 18:33,EURUSD,Buy,6.00,0.00000,0.00000,1.11363,1.11459,-12.0000,-463.6700,9.6,41.11,0.00,"",0,08:03:01:49,0.7,1h 21m,88.5,8.66,9.6,516.7679999999999,-83.1,-4473.272999999999,10.4,100.0,0.00,0.00
,08/15/2019 16:01,08/23/2019 18:32,EURUSD,Buy,6.00,0.00000,0.00000,1.11361,1.11456,-12.0000,-463.6700,9.5,35.74,0.00,"",0,08:02:31:09,0.4,46m,82.9,8.73,9.5,511.385,-82.9,-4462.5070000000005,10.3,100.0,0.00,0.00
,08/15/2019 16:01,08/23/2019 18:32,EURUSD,Buy,6.00,0.00000,0.00000,1.11346,1.11457,-12.0000,-463.6700,11.1,121.87,0.01,"",0,08:02:30:48,0.4,46m,81.4,7.34,11.1,597.5129999999999,-81.4,-4381.762,12.0,100.0,0.00,0.00
,08/15/2019 16:43,08/23/2019 18:32,EURUSD,Buy,6.00,0.00000,0.00000,1.11303,1.11460,-12.0000,-463.6700,15.7,369.48,0.04,"",0,08:01:49:36,0.4,46m,77.1,4.91,15.7,845.131,-77.1,-4150.293,16.9,100.0,0.00,0.00
,08/15/2019 16:44,08/23/2019 18:32,EURUSD,Buy,6.00,0.00000,0.00000,1.11287,1.11459,-12.0000,-463.6700,17.2,450.23,0.05,"",0,08:01:48:09,0.4,46m,75.5,4.39,17.2,925.876,-75.5,-4064.165,18.6,100.0,0.00,0.00
,08/15/2019 16:45,08/23/2019 18:32,EURUSD,Buy,6.00,0.00000,0.00000,1.11231,1.11456,-12.0000,-463.6700,22.5,735.57,0.09,"",0,08:01:46:39,0.4,46m,69.9,3.11,22.5,1211.175,-69.9,-3762.717,24.4,100.0,0.00,0.00
,08/15/2019 16:45,08/23/2019 18:32,EURUSD,Buy,6.00,0.00000,0.00000,1.11211,1.11447,-12.0000,-463.6700,23.6,794.89,0.10,"",0,08:01:46:24,0.6,1h 9m,67.9,2.81,24.2,1302.928,-67.9,-3655.7360000000003,26.3,99.3,-0.60,-32.30
,08/15/2019 16:51,08/23/2019 18:31,EURUSD,Buy,6.00,0.00000,0.00000,1.11164,1.11439,-12.0000,-463.6700,27.5,1004.96,0.12,"",0,08:01:40:26,0.6,1h 9m,63.2,2.19,28.9,1555.976,-63.2,-3402.6880000000006,31.4,98.5,-1.40,-75.38
,08/15/2019 16:48,08/23/2019 18:31,EURUSD,Buy,6.00,0.00000,0.00000,1.11177,1.11444,-12.0000,-463.6700,26.7,961.82,0.12,"",0,08:01:43:02,0.6,1h 9m,64.5,2.34,27.6,1485.9840000000002,-64.5,-3472.6800000000003,30.0,99.0,-0.90,-48.46
,08/15/2019 16:47,08/23/2019 18:31,EURUSD,Buy,6.00,0.00000,0.00000,1.11189,1.11440,-12.0000,-463.6700,25.1,875.73,0.11,"",0,08:01:44:11,0.6,1h 9m,65.7,2.49,26.4,1421.376,-65.7,-3537.2880000000005,28.7,98.6,-1.30,-69.99
,08/15/2019 16:52,08/23/2019 18:31,EURUSD,Buy,6.00,0.00000,0.00000,1.11130,1.11446,-12.0000,-463.6700,31.6,1225.60,0.15,"",0,08:01:39:03,1.1,2h 7m,60.6,1.85,32.3,1739.032,-59.8,-3219.632,35.1,99.2,-0.70,-37.69
,08/15/2019 16:56,08/23/2019 18:31,EURUSD,Buy,6.00,0.00000,0.00000,1.11100,1.11451,-12.0000,-463.6700,35.1,1413.95,0.17,"",0,08:01:34:42,2.1,4h 3m,60.6,1.61,35.3,1900.552,-56.8,-3058.112,38.3,99.8,-0.20,-10.77
,08/15/2019 17:18,08/23/2019 18:31,EURUSD,Buy,6.00,0.00000,0.00000,1.11075,1.11458,-12.0000,-463.6700,38.3,1586.09,0.19,"",0,08:01:13:32,3.2,6h 10m,60.6,1.42,38.3,2061.689,-54.3,-2922.9689999999996,41.4,100.0,0.00,0.00
,08/15/2019 16:57,08/23/2019 18:31,EURUSD,Buy,6.00,0.00000,0.00000,1.11087,1.11460,-12.0000,-463.6700,37.3,1532.23,0.19,"",0,08:01:34:16,2.5,4h 50m,60.6,1.49,37.3,2007.8589999999997,-55.5,-2987.565,40.2,100.0,0.00,0.00
,08/15/2019 17:19,08/23/2019 18:31,EURUSD,Buy,6.00,0.00000,0.00000,1.11059,1.11451,-12.0000,-463.6700,39.2,1634.67,0.20,"",0,08:01:12:22,4.3,8h 18m,60.6,1.34,39.4,2121.2960000000003,-52.7,-2837.3680000000004,42.8,99.8,-0.20,-10.77
,08/15/2019 17:20,08/23/2019 18:31,EURUSD,Buy,6.00,0.00000,0.00000,1.11029,1.11448,-12.0000,-463.6700,41.9,1780.09,0.22,"",0,08:01:11:09,9.4,18h 9m,60.6,1.17,42.4,2282.8160000000003,-49.7,-2675.8480000000004,46.0,99.5,-0.50,-26.92
,08/15/2019 17:22,08/23/2019 18:31,EURUSD,Buy,6.00,0.00000,0.00000,1.10994,1.11448,-12.0000,-463.6700,45.4,1968.52,0.24,"",0,08:01:09:08,16.1,1d 7h ,60.6,1.01,45.9,2471.256,-46.2,-2487.4080000000004,49.8,99.5,-0.50,-26.92
,08/15/2019 17:22,08/23/2019 18:31,EURUSD,Buy,6.00,0.00000,0.00000,1.10978,1.11441,-12.0000,-463.6700,46.3,2017.13,0.25,"",0,08:01:08:18,20.6,1d 15h ,60.6,0.94,47.5,2557.4,-44.6,-2401.264,51.6,98.7,-1.20,-64.61
,08/15/2019 17:24,08/23/2019 18:31,EURUSD,Buy,6.00,0.00000,0.00000,1.10919,1.11445,-12.0000,-463.6700,52.6,2356.22,0.29,"",0,08:01:06:12,34.1,2d 17h ,60.6,0.72,53.4,2875.056,-38.7,-2083.608,58.0,99.1,-0.80,-43.07
,08/16/2019 10:40,08/23/2019 18:31,EURUSD,Buy,6.00,0.00000,0.00000,1.10881,1.11438,-12.0000,-405.2600,55.7,2581.72,0.32,"",0,07:07:50:10,64.0,4d 16h ,53.6,0.61,57.2,3079.648,-34.9,-1879.016,62.1,98.4,-1.50,-80.76
,08/16/2019 10:42,08/23/2019 18:30,EURUSD,Buy,6.00,0.00000,0.00000,1.10870,1.11441,-12.0000,-405.2600,57.1,2657.01,0.33,"",0,07:07:48:07,66.1,4d 20h ,53.6,0.58,58.3,3138.872,-33.8,-1819.792,63.3,98.7,-1.20,-64.61
,08/16/2019 11:01,08/23/2019 18:30,EURUSD,Buy,6.00,0.00000,0.00000,1.10846,1.11448,-12.0000,-405.2600,60.2,2823.71,0.35,"",0,07:07:29:21,71.1,5d 4h ,53.6,0.52,60.7,3268.088,-31.4,-1690.576,65.9,99.5,-0.50,-26.92
,08/20/2019 18:41,08/23/2019 18:30,EURUSD,Buy,6.00,0.00000,0.00000,1.10899,1.11447,-12.0000,-288.1800,54.8,2650.10,0.33,"",0,02:23:49:28,44.2,1d 7h ,57.8,0.67,55.4,2982.7360000000003,-37.2,-2002.8480000000002,59.8,99.4,-0.60,-32.30
,08/22/2019 12:35,08/23/2019 18:30,EURUSD,Buy,6.00,0.00000,0.00000,1.10804,1.11442,-12.0000,-57.4500,63.8,3365.52,0.43,"",0,01:05:55:07,38.8,11h 36m,44.6,0.43,64.9,3494.2160000000003,-27.7,-1491.3680000000002,70.1,98.8,-1.10,-59.22
,08/23/2019 12:12,08/23/2019 18:30,EURUSD,Buy,6.00,0.00000,0.00000,1.10668,1.11440,-12.0000,0.0000,77.2,4144.50,0.53,"",0,00:06:18:16,45.0,2h 50m,15.8,0.18,78.5,4226.4400000000005,-14.5,-780.6800000000001,84.4,98.6,-1.30,-69.99
,08/23/2019 12:29,08/23/2019 18:30,EURUSD,Buy,6.00,0.00000,0.00000,1.10656,1.11437,-12.0000,0.0000,78.1,4193.07,0.54,"",0,00:06:00:52,51.6,3h 6m,13.3,0.17,79.7,4291.048000000001,-13.3,-716.0720000000001,85.7,98.3,-1.60,-86.14
,08/23/2019 12:31,08/23/2019 18:30,EURUSD,Buy,6.00,0.00000,0.00000,1.10636,1.11436,-12.0000,0.0000,80.0,4295.41,0.55,"",0,00:05:58:36,59.1,3h 31m,13.2,0.14,81.7,4398.728,-11.3,-608.392,87.8,98.2,-1.70,-91.53
,08/23/2019 12:42,08/23/2019 18:29,EURUSD,Buy,6.00,0.00000,0.00000,1.10598,1.11419,-12.0000,0.0000,82.1,4409.15,0.57,"",0,00:05:46:34,65.8,3h 48m,10.2,0.09,85.5,4604.175,-7.5,-403.875,91.9,96.3,-3.40,-183.09
,08/23/2019 12:44,08/23/2019 18:29,EURUSD,Buy,6.00,0.00000,0.00000,1.10573,1.11425,-12.0000,0.0000,85.2,4575.84,0.60,"",0,00:05:44:27,78.0,4h 28m,10.2,0.06,88.0,4738.8,-5.0,-269.25,94.6,97.0,-2.80,-150.78
,08/22/2019 12:40,08/22/2019 23:56,EURUSD,Buy,6.00,0.00000,0.00000,1.10734,1.10804,-12.0000,0.0000,7.0,367.05,0.05,"",0,00:11:15:56,93.4,10h 31m,26.7,0.40,24.2,1310.4299999999998,-9.7,-525.255,71.4,49.3,-17.20,-931.38
,08/22/2019 13:58,08/22/2019 23:54,EURUSD,Buy,6.00,0.00000,0.00000,1.10689,1.10807,-12.0000,0.0000,11.8,626.95,0.08,"",0,00:09:55:30,98.0,9h 43m,26.7,0.18,28.7,1554.105,-5.2,-281.58,84.7,50.1,-16.90,-915.13
,08/22/2019 14:00,08/22/2019 23:47,EURUSD,Buy,6.00,0.00000,0.00000,1.10664,1.10814,-12.0000,0.0000,15.0,800.17,0.10,"",0,00:09:47:00,99.5,9h 44m,26.3,0.09,31.1,1683.7540000000001,-2.7,-146.178,92.0,52.4,-16.10,-871.65
,08/20/2019 11:00,08/20/2019 16:11,EURUSD,Buy,6.00,0.00000,0.00000,1.10717,1.10739,-12.0000,0.0000,2.2,107.20,0.01,"",0,00:05:11:31,99.4,5h 9m,13.9,0.11,12.5,677.25,-1.4,-75.85199999999999,89.9,25.9,-10.30,-558.05
,08/16/2019 13:30,08/19/2019 22:21,EURUSD,Buy,6.00,0.00000,0.00000,1.10795,1.10823,-12.0000,-58.5100,2.8,81.08,0.01,"",0,03:08:50:28,96.3,3d 5h ,28.2,0.42,30.4,1645.856,-12.8,-692.9920000000001,70.4,36.1,-27.60,-1494.26
,08/16/2019 14:05,08/19/2019 22:21,EURUSD,Buy,6.00,0.00000,0.00000,1.10765,1.10825,-12.0000,-58.5100,6.0,254.33,0.03,"",0,03:08:15:44,97.2,3d 6h ,28.2,0.29,33.4,1808.2759999999998,-9.8,-530.572,77.3,36.6,-27.40,-1483.44
,08/14/2019 17:11,08/15/2019 13:53,EURUSD,Buy,6.00,0.00000,0.00000,1.11488,1.11573,-12.0000,-174.7700,8.5,270.33,0.04,"",0,00:20:41:41,15.8,3h 16m,17.8,2.09,8.5,457.13,-17.8,-957.2840000000001,32.3,100.0,0.00,0.00
,08/14/2019 17:12,08/15/2019 13:53,EURUSD,Buy,6.00,0.00000,0.00000,1.11462,1.11573,-12.0000,-174.7700,11.1,410.15,0.05,"",0,00:20:40:38,33.1,6h 50m,17.6,1.37,11.1,596.958,-15.2,-817.456,42.2,100.0,0.00,0.00
,08/14/2019 17:40,08/15/2019 13:53,EURUSD,Buy,6.00,0.00000,0.00000,1.11380,1.11572,-12.0000,-174.7700,19.2,845.75,0.11,"",0,00:20:13:11,89.3,18h 3m,17.6,0.36,19.2,1032.576,-7.0,-376.46000000000004,73.3,100.0,0.00,0.00
,08/14/2019 22:08,08/15/2019 13:53,EURUSD,Buy,6.00,0.00000,0.00000,1.11338,1.11572,-12.0000,-174.7700,23.4,1071.61,0.14,"",0,00:15:44:14,96.9,15h 14m,10.8,0.05,23.4,1258.452,-1.2,-64.536,95.1,100.0,0.00,0.00
,08/14/2019 14:45,08/14/2019 15:48,EURUSD,Sell,6.00,0.00000,0.00000,1.11832,1.11751,-12.0000,0.0000,8.1,422.90,0.06,"",0,00:01:02:47,39.7,24m,10.4,0.75,8.8,472.47200000000004,-6.6,-354.354,57.1,95.5,-0.70,-37.58
,08/14/2019 14:49,08/14/2019 15:48,EURUSD,Sell,6.00,0.00000,0.00000,1.11852,1.11750,-12.0000,0.0000,10.2,535.65,0.07,"",0,00:00:59:01,64.5,38m,10.4,0.43,10.8,579.852,-4.6,-246.97399999999996,70.1,96.1,-0.60,-32.21
,08/14/2019 15:13,08/14/2019 15:48,EURUSD,Sell,6.00,0.00000,0.00000,1.11896,1.11754,-12.0000,0.0000,14.2,750.39,0.10,"",0,00:00:35:11,97.2,34m,4.2,0.01,15.2,816.088,-0.2,-10.738,98.7,93.5,-1.00,-53.69
,08/14/2019 13:19,08/14/2019 14:17,EURUSD,Sell,6.00,0.00000,0.00000,1.11880,1.11718,-12.0000,0.0000,16.2,858.05,0.11,"",0,00:00:57:23,98.3,56m,5.3,0.03,19.8,1063.458,-0.6,-32.226,97.1,82.4,-3.60,-193.36
,08/13/2019 21:16,08/13/2019 21:41,EURUSD,Buy,6.00,0.00000,0.00000,1.11752,1.11770,-12.0000,0.0000,1.8,84.63,0.01,"",0,00:00:24:59,16.0,3m,2.8,1.47,1.9,101.99199999999999,-2.8,-150.304,40.4,97.9,-0.10,-5.37
,08/13/2019 19:40,08/13/2019 19:59,EURUSD,Buy,6.00,0.00000,0.00000,1.11745,1.11809,-12.0000,0.0000,6.4,331.44,0.04,"",0,00:00:18:56,100.0,18m,1.1,0.16,6.4,343.424,0.0,0.0,100.0,100.0,0.00,0.00
,08/13/2019 16:58,08/13/2019 17:00,EURUSD,Buy,6.00,0.00000,0.00000,1.11809,1.11848,-12.0000,0.0000,3.9,197.21,0.03,"",0,00:00:01:48,,,,,,,,,,,,
,08/13/2019 12:32,08/13/2019 16:57,EURUSD,Sell,6.00,0.00000,0.00000,1.12008,1.11794,-12.0000,0.0000,21.4,1136.54,0.15,"",0,00:04:25:40,4.2,11m,27.3,0.95,28.6,1534.9620000000002,-27.3,-1465.191,51.2,87.1,-7.20,-386.42
,08/13/2019 12:51,08/13/2019 16:57,EURUSD,Sell,6.00,0.00000,0.00000,1.12083,1.11778,-12.0000,0.0000,30.5,1625.17,0.21,"",0,00:04:06:40,14.7,36m,24.6,0.55,36.1,1937.848,-19.8,-1062.864,64.6,90.0,-5.60,-300.61
,08/13/2019 13:29,08/13/2019 16:57,EURUSD,Sell,6.00,0.00000,0.00000,1.12197,1.11777,-12.0000,0.0000,42.0,2242.49,0.30,"",0,00:03:28:29,87.5,3h 2m,22.7,0.18,47.5,2549.8,-8.4,-450.91200000000003,85.0,90.2,-5.50,-295.24
,08/13/2019 15:17,08/13/2019 16:57,EURUSD,Sell,6.00,0.00000,0.00000,1.12232,1.11803,-12.0000,0.0000,42.9,2290.26,0.30,"",0,00:01:39:53,93.0,1h 32m,22.7,0.10,51.0,2737.17,-4.9,-262.983,91.2,85.5,-8.10,-434.73
,08/13/2019 15:24,08/13/2019 16:57,EURUSD,Sell,6.00,0.00000,0.00000,1.12284,1.11760,-12.0000,0.0000,52.4,2801.17,0.37,"",0,00:01:32:57,100.0,1h 32m,22.7,0.02,56.2,3017.378,0.0,0.0,100.0,93.2,-3.80,-204.02
,08/12/2019 13:26,08/13/2019 10:09,EURUSD,Sell,6.00,0.00000,0.00000,1.11902,1.11874,-12.0000,30.6200,2.8,168.79,0.02,"",0,00:20:43:02,13.4,2h 46m,38.9,4.76,7.8,418.314,-37.1,-1989.6730000000002,17.4,88.9,-5.00,-268.15
,08/12/2019 13:28,08/13/2019 10:09,EURUSD,Sell,6.00,0.00000,0.00000,1.11939,1.11872,-12.0000,30.6200,6.7,377.96,0.05,"",0,00:20:40:42,25.9,5h 21m,38.9,2.90,11.5,616.745,-33.4,-1791.242,25.6,89.3,-4.80,-257.42
,08/12/2019 13:43,08/13/2019 10:08,EURUSD,Sell,6.00,0.00000,0.00000,1.11976,1.11870,-12.0000,30.6200,10.6,587.14,0.08,"",0,00:20:25:35,29.8,6h 5m,38.9,1.95,15.2,815.176,-29.7,-1592.8110000000001,33.9,89.8,-4.60,-246.70
,08/12/2019 13:51,08/13/2019 10:08,EURUSD,Sell,6.00,0.00000,0.00000,1.11996,1.11874,-12.0000,30.6200,12.2,672.93,0.09,"",0,00:20:17:29,30.9,6h 16m,38.9,1.61,17.2,922.436,-27.7,-1485.551,38.3,88.9,-5.00,-268.15
,08/12/2019 15:35,08/13/2019 10:08,EURUSD,Sell,6.00,0.00000,0.00000,1.12037,1.11873,-12.0000,30.6200,16.4,898.19,0.12,"",0,00:18:33:36,26.6,4h 56m,23.6,1.11,21.3,1142.3190000000002,-23.6,-1265.6680000000001,47.4,89.1,-4.90,-262.79
,08/12/2019 16:05,08/13/2019 10:08,EURUSD,Sell,6.00,0.00000,0.00000,1.12097,1.11873,-12.0000,30.6200,22.4,1219.98,0.16,"",0,00:18:02:48,37.5,6h 46m,17.6,0.64,27.3,1464.0990000000002,-17.6,-943.8880000000001,60.8,89.1,-4.90,-262.79
,08/12/2019 16:11,08/13/2019 10:08,EURUSD,Sell,6.00,0.00000,0.00000,1.12182,1.11874,-12.0000,30.6200,30.8,1670.48,0.22,"",0,00:17:56:59,93.5,16h 46m,15.5,0.25,35.8,1919.954,-9.1,-488.033,79.7,88.9,-5.00,-268.15
,08/12/2019 16:16,08/13/2019 10:08,EURUSD,Sell,6.00,0.00000,0.00000,1.12196,1.11875,-12.0000,30.6200,32.1,1740.18,0.23,"",0,00:17:52:09,96.3,17h 12m,15.5,0.21,37.2,1995.0360000000003,-7.7,-412.951,82.9,88.6,-5.10,-273.51
,08/12/2019 18:23,08/13/2019 10:08,EURUSD,Sell,6.00,0.00000,0.00000,1.12259,1.11874,-12.0000,30.6200,38.5,2083.44,0.28,"",0,00:15:45:25,100.0,15h 45m,15.5,0.02,43.5,2332.905,0.0,0.0,100.0,88.5,-5.00,-268.15
,08/05/2019 13:41,08/12/2019 10:59,EURUSD,Sell,6.00,0.00000,0.00000,1.11635,1.11680,-12.0000,219.8500,-4.5,-33.91,0.00,"",0,06:21:18:36,0.0,0s,82.2,82.64,0.0,0.0,-82.2,-4415.784,0.0,94.5,-4.50,-241.74
,08/05/2019 14:06,08/12/2019 10:59,EURUSD,Sell,6.00,0.00000,0.00000,1.11710,1.11691,-12.0000,219.8500,1.9,309.92,0.04,"",0,06:20:52:37,0.4,39m,74.7,23.36,3.2,171.904,-74.7,-4012.884,4.1,98.3,-1.30,-69.84
,08/05/2019 14:07,08/12/2019 10:58,EURUSD,Sell,6.00,0.00000,0.00000,1.11721,1.11700,-12.0000,219.8500,2.1,320.65,0.04,"",0,06:20:51:48,0.8,1h 19m,74.3,17.12,4.3,230.953,-73.6,-3953.0559999999996,5.5,97.2,-2.20,-118.16
,08/05/2019 14:10,08/12/2019 10:58,EURUSD,Sell,6.00,0.00000,0.00000,1.11732,1.11695,-12.0000,219.8500,3.7,406.61,0.05,"",0,06:20:48:12,1.1,1h 48m,74.3,13.44,5.4,290.088,-72.5,-3894.7,6.9,97.8,-1.70,-91.32
,08/05/2019 14:42,08/12/2019 10:58,EURUSD,Sell,6.00,0.00000,0.00000,1.11772,1.11694,-12.0000,219.8500,7.8,626.85,0.08,"",0,06:20:16:24,1.9,3h 7m,74.3,7.29,9.4,504.968,-68.5,-3679.8199999999997,12.1,97.9,-1.60,-85.95
,08/05/2019 15:00,08/12/2019 10:50,EURUSD,Sell,6.00,0.00000,0.00000,1.11785,1.11698,-12.0000,219.8500,8.7,675.18,0.09,"",0,06:19:49:55,2.0,3h 16m,74.3,6.28,10.7,574.804,-67.2,-3609.984,13.7,97.4,-2.00,-107.44
,08/09/2019 11:50,08/12/2019 10:47,EURUSD,Sell,6.00,0.00000,0.00000,1.11949,1.11701,-12.0000,30.6600,24.8,1350.79,0.18,"",0,02:22:56:37,2.3,1h 37m,31.2,1.06,24.8,1332.008,-26.2,-1407.202,48.6,100.0,0.00,0.00
,08/09/2019 12:08,08/12/2019 10:47,EURUSD,Sell,6.00,0.00000,0.00000,1.11981,1.11696,-12.0000,30.6600,28.5,1549.60,0.21,"",0,02:22:38:56,72.0,2d 2h ,31.2,0.81,28.5,1531.02,-23.0,-1235.56,55.3,100.0,0.00,0.00
,08/09/2019 12:54,08/12/2019 10:46,EURUSD,Sell,6.00,0.00000,0.00000,1.12064,1.11687,-12.0000,30.6600,37.7,2043.96,0.28,"",0,02:21:52:52,89.0,2d 14h ,31.2,0.39,37.7,2025.2440000000001,-14.7,-789.684,71.9,100.0,0.00,0.00
,08/09/2019 13:14,08/12/2019 10:32,EURUSD,Sell,6.00,0.00000,0.00000,1.12009,1.11705,-12.0000,30.6600,30.4,1651.53,0.23,"",0,02:21:17:47,75.4,2d 4h ,31.2,0.66,30.4,1632.7839999999999,-20.2,-1084.942,60.1,100.0,0.00,0.00
,08/09/2019 13:14,08/12/2019 10:32,EURUSD,Sell,6.00,0.00000,0.00000,1.12007,1.11701,-12.0000,30.6600,30.6,1662.33,0.23,"",0,02:21:17:36,75.3,2d 4h ,31.2,0.67,30.6,1643.526,-20.4,-1095.684,60.0,100.0,0.00,0.00
,08/09/2019 19:23,08/12/2019 10:32,EURUSD,Sell,6.00,0.00000,0.00000,1.12183,1.11704,-12.0000,30.6600,47.9,2591.53,0.36,"",0,02:15:08:12,99.8,2d 15h ,13.4,0.07,47.9,2572.709,-3.5,-187.985,93.2,100.0,0.00,0.00
,08/05/2019 15:16,08/08/2019 23:48,EURUSD,Sell,6.00,0.00000,0.00000,1.11821,1.11807,-12.0000,158.4800,1.4,221.61,0.03,"",0,03:08:32:10,4.7,3h 47m,77.1,5.77,11.5,617.0899999999999,-66.3,-3557.6579999999994,14.8,87.0,-10.10,-541.97
,08/05/2019 15:16,08/08/2019 23:48,EURUSD,Sell,6.00,0.00000,0.00000,1.11824,1.11807,-12.0000,158.4800,1.7,237.71,0.03,"",0,03:08:31:55,5.1,4h 6m,77.1,5.60,11.8,633.188,-66.0,-3541.56,15.2,87.0,-10.10,-541.97
,08/06/2019 18:13,08/08/2019 23:46,EURUSD,Sell,6.00,0.00000,0.00000,1.12036,1.11810,-12.0000,125.2300,22.6,1326.00,0.18,"",0,02:05:33:01,43.4,23h 14m,58.7,1.51,23.6,1266.376,-35.7,-1915.662,39.8,98.3,-1.00,-53.66
,08/07/2019 15:59,08/08/2019 23:46,EURUSD,Sell,6.00,0.00000,0.00000,1.12077,1.11811,-12.0000,91.9800,26.6,1507.39,0.21,"",0,01:07:46:59,43.5,13h 49m,35.3,1.14,27.7,1486.3819999999998,-31.6,-1695.656,46.7,98.1,-1.10,-59.03
,08/07/2019 16:18,08/08/2019 23:42,EURUSD,Sell,6.00,0.00000,0.00000,1.12160,1.11809,-12.0000,91.9800,35.1,1963.55,0.27,"",0,01:07:23:25,79.4,1d ,35.3,0.66,35.1,1883.466,-23.3,-1250.278,60.1,100.0,0.00,0.00
