Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Gain
10/29/2021 17:37,10/29/2021 20:00,EURUSD,Buy,0.01,1.15345,1.16245,1.15945,1.15386,-55.9,-4.9,00:02:23:39,-0.47%
10/29/2021 17:57,10/29/2021 20:00,EURUSD,Buy,0.01,1.1510200000000002,1.16002,1.15701,1.1538700000000002,-31.4,-2.78,00:02:03:36,-0.26%
10/29/2021 17:47,10/29/2021 20:00,EURUSD,Buy,0.01,1.15336,1.16236,1.15936,1.15384,-55.2,-4.84,00:02:13:34,-0.46%
10/29/2021 17:04,10/29/2021 18:27,EURUSD,Buy,0.01,1.15462,1.16362,1.1606299999999998,1.15458,-60.5,-5.3,00:01:23:56,-0.50%
10/29/2021 16:08,10/29/2021 18:17,EURUSD,Buy,0.01,1.1562299999999999,1.16523,1.16225,1.1562299999999999,-60.2,-5.27,00:02:09:07,-0.49%
10/29/2021 16:05,10/29/2021 18:16,EURUSD,Buy,0.01,1.1563700000000001,1.16537,1.1623299999999999,1.1563700000000001,-59.6,-5.21,00:02:11:27,-0.49%
10/29/2021 16:51,10/29/2021 17:56,EURUSD,Buy,0.01,1.15659,1.16559,1.16259,1.1565299999999998,-60.6,-5.3,00:01:05:31,-0.49%
10/29/2021 16:42,10/29/2021 17:55,EURUSD,Buy,0.01,1.15703,1.16603,1.16304,1.15703,-60.1,-5.25,00:01:13:33,-0.49%
10/29/2021 12:14,10/29/2021 17:51,EURUSD,Buy,0.01,1.1587,1.1677,1.16472,1.15869,-60.3,-5.26,00:05:37:18,-0.48%
10/29/2021 12:22,10/29/2021 17:50,EURUSD,Buy,0.01,1.15886,1.1678600000000001,1.16488,1.15886,-60.2,-5.25,00:05:28:58,-0.48%
10/29/2021 12:20,10/29/2021 17:50,EURUSD,Buy,0.01,1.15889,1.1678899999999999,1.1649,1.15887,-60.3,-5.26,00:05:30:55,-0.48%
10/29/2021 13:05,10/29/2021 17:50,EURUSD,Buy,0.01,1.15909,1.16809,1.1651,1.15909,-60.1,-5.25,00:04:45:16,-0.48%
10/29/2021 12:00,10/29/2021 17:50,EURUSD,Buy,0.01,1.15913,1.16813,1.1653200000000001,1.1591200000000002,-62.0,-5.41,00:05:50:10,-0.49%
10/29/2021 13:29,10/29/2021 17:37,EURUSD,Buy,0.01,1.15926,1.16826,1.16529,1.15926,-60.3,-5.26,00:04:08:21,-0.47%
