Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2018.12.10 05:00:20;Balance;;;;;;;;;;-2000.00;
2018.12.06 08:45:02;Buy Limit;0.07;EURUSD;1.13080;0.93080;1.13430;2018.12.06 15:15:41;1.13659;;;;cancelled
2018.12.06 08:45:01;Buy;0.07;EURUSD;1.13330;0.93330;1.13660;2018.12.06 15:15:41;1.13660;-0.49;;23.10;[tp]
2018.12.05 17:00:27;Buy Limit;0.28;EURUSD;1.12770;0.92770;1.13120;2018.12.05 19:23:23;1.13573;;;;cancelled
2018.12.05 17:00:23;Buy;0.14;EURUSD;1.13120;0.93125;1.13555;2018.12.05 19:23:22;1.13558;-0.98;;61.32;[tp]
2018.12.04 19:03:43;Buy;0.07;EURUSD;1.13375;0.93125;1.13555;2018.12.05 19:23:22;1.13558;-0.49;-0.63;12.81;[tp]
2018.12.04 17:45:01;Buy;0.07;EURUSD;1.13625;0.93125;1.13555;2018.12.05 19:23:22;1.13558;-0.49;-0.63;-4.69;[tp]
2018.12.04 11:41:30;Sell Limit;0.28;EURUSD;1.14490;1.34490;1.14140;2018.12.04 17:32:03;1.13711;;;;cancelled
2018.12.04 11:41:29;Sell;0.14;EURUSD;1.14140;1.34140;1.13710;2018.12.04 17:32:02;1.13711;-0.98;;60.06;[tp]
2018.12.04 09:04:50;Sell;0.07;EURUSD;1.13890;1.34140;1.13710;2018.12.04 17:32:02;1.13711;-0.49;;12.53;[tp]
2018.12.04 03:45:00;Sell;0.07;EURUSD;1.13640;1.34140;1.13710;2018.12.04 17:32:02;1.13710;-0.49;;-4.90;[tp]
2018.12.03 13:15:04;Buy Limit;0.07;EURUSD;1.13054;0.93054;1.13404;2018.12.03 19:06:49;1.13635;;;;cancelled
2018.12.03 13:15:02;Buy;0.07;EURUSD;1.13304;0.93304;1.13634;2018.12.03 19:06:49;1.13634;-0.49;;23.10;[tp]
2018.12.03 08:00:02;Sell Limit;0.07;EURUSD;1.13912;1.33912;1.13562;2018.12.03 13:00:49;1.13337;;;;cancelled
2018.12.03 08:00:00;Sell;0.07;EURUSD;1.13662;1.33662;1.13332;2018.12.03 13:00:49;1.13335;-0.49;;22.89;[tp]
2018.11.30 17:45:01;Buy Limit;0.07;EURUSD;1.13048;0.93048;1.13398;2018.12.03 07:53:25;1.13634;;;;cancelled
2018.11.30 17:45:00;Buy;0.07;EURUSD;1.13298;0.93298;1.13628;2018.12.03 07:53:25;1.13629;-0.49;-0.63;23.17;[tp]
2018.11.28 20:17:20;Sell Limit;0.14;EURUSD;1.14057;1.34057;1.13627;2018.11.30 16:35:55;1.13460;;;;cancelled
2018.11.28 20:17:20;Sell;0.07;EURUSD;1.13807;1.33807;1.13457;2018.11.30 16:35:52;1.13456;-0.49;1.77;24.57;[tp]
2018.11.28 19:15:00;Sell;0.07;EURUSD;1.13557;1.33807;1.13457;2018.11.30 16:35:52;1.13456;-0.49;1.77;7.07;[tp]
2018.11.27 17:11:03;Buy Limit;0.28;EURUSD;1.12578;0.92578;1.12928;2018.11.28 19:04:25;1.13411;;;;cancelled
2018.11.27 17:10:32;Buy;0.14;EURUSD;1.12928;0.92928;1.13358;2018.11.28 19:03:49;1.13363;-0.98;-1.26;60.90;[tp]
2018.11.27 09:26:12;Buy;0.07;EURUSD;1.13178;0.92928;1.13358;2018.11.28 19:03:49;1.13363;-0.49;-0.63;12.95;[tp]
2018.11.26 17:30:29;Buy;0.07;EURUSD;1.13434;0.92928;1.13358;2018.11.28 19:03:49;1.13363;-0.49;-1.26;-4.97;[tp]
2018.11.23 12:55:10;Buy Limit;0.14;EURUSD;1.13225;0.93225;1.13655;2018.11.26 11:32:42;1.13822;;;;cancelled
2018.11.23 12:55:02;Buy;0.07;EURUSD;1.13475;0.93478;1.13828;2018.11.26 11:32:33;1.13833;-0.49;-0.63;25.06;[tp]
2018.11.23 10:45:04;Buy;0.07;EURUSD;1.13728;0.93478;1.13828;2018.11.26 11:32:33;1.13828;-0.49;-0.63;7.00;[tp]
2018.11.23 06:15:17;Sell Limit;0.07;EURUSD;1.14402;1.34402;1.14052;2018.11.23 10:31:38;1.13839;;;;cancelled
2018.11.23 06:15:16;Sell;0.07;EURUSD;1.14152;1.34152;1.13822;2018.11.23 10:31:31;1.13821;-0.49;;23.17;[tp]
2018.11.22 12:31:53;Sell Limit;0.14;EURUSD;1.14560;1.34560;1.14130;2018.11.22 17:03:19;1.13954;;;;cancelled
2018.11.22 12:31:53;Sell;0.07;EURUSD;1.14310;1.34307;1.13957;2018.11.22 17:03:19;1.13957;-0.49;;24.71;[tp]
2018.11.22 08:30:03;Sell;0.07;EURUSD;1.14057;1.34307;1.13957;2018.11.22 17:03:19;1.13957;-0.49;;7.00;[tp]
2018.11.20 20:00:42;Buy Limit;0.28;EURUSD;1.13362;0.93362;1.13712;2018.11.21 13:32:16;1.14148;;;;cancelled
2018.11.20 20:00:33;Buy;0.14;EURUSD;1.13712;0.93718;1.14148;2018.11.21 13:31:54;1.14148;-0.98;-1.26;61.04;[tp]
2018.11.20 16:23:25;Buy;0.07;EURUSD;1.13968;0.93718;1.14148;2018.11.21 13:31:54;1.14148;-0.49;-0.63;12.60;[tp]
2018.11.20 14:30:22;Buy;0.07;EURUSD;1.14214;0.93718;1.14148;2018.11.21 13:31:54;1.14148;-0.49;-0.63;-4.62;[tp]
2018.11.20 10:11:00;Sell Limit;1.12;EURUSD;1.15016;1.35016;1.14426;2018.11.20 11:04:09;1.14250;;;;cancelled
2018.11.20 10:10:36;Sell;0.56;EURUSD;1.14666;1.34666;1.14236;2018.11.20 11:03:48;1.14236;-3.92;;240.80;[tp]
2018.11.19 13:54:43;Sell;0.28;EURUSD;1.14326;1.34666;1.14236;2018.11.20 11:03:48;1.14236;-1.96;1.79;25.20;[tp]
2018.11.16 16:06:21;Sell;0.14;EURUSD;1.13965;1.34666;1.14236;2018.11.20 11:03:48;1.14237;-0.98;1.78;-38.08;[tp]
2018.11.16 15:46:00;Sell;0.07;EURUSD;1.13712;1.34666;1.14236;2018.11.20 11:03:48;1.14237;-0.49;0.90;-36.75;[tp]
2018.11.16 08:15:16;Sell;0.07;EURUSD;1.13460;1.34666;1.14236;2018.11.20 11:03:48;1.14236;-0.49;0.90;-54.32;[tp]
2018.11.15 12:00:37;Buy Limit;0.07;EURUSD;1.12577;0.92577;1.12927;2018.11.15 13:54:56;1.13169;;;;cancelled
2018.11.15 12:00:08;Buy;0.07;EURUSD;1.12827;0.92827;1.13157;2018.11.15 13:54:49;1.13158;-0.49;;23.17;[tp]
2018.11.14 16:53:40;Sell Limit;0.14;EURUSD;1.13525;1.33525;1.13095;2018.11.14 19:41:23;1.12856;;;;cancelled
2018.11.14 16:53:33;Sell;0.07;EURUSD;1.13275;1.33234;1.12884;2018.11.14 19:41:04;1.12861;-0.49;;28.98;[tp]
2018.11.14 15:45:10;Sell;0.07;EURUSD;1.12984;1.33234;1.12884;2018.11.14 19:41:04;1.12868;-0.49;;8.12;[tp]
2018.11.14 12:15:52;Buy Limit;0.07;EURUSD;1.12434;0.92434;1.12784;2018.11.14 15:30:38;1.13063;;;;cancelled
2018.11.14 12:15:15;Buy;0.07;EURUSD;1.12684;0.92684;1.13014;2018.11.14 15:30:04;1.13009;-0.49;;22.75;[tp]
2018.11.14 01:00:53;Sell Limit;0.07;EURUSD;1.13247;1.33247;1.12897;2018.11.14 12:11:45;1.12655;;;;cancelled
2018.11.14 01:00:51;Sell;0.07;EURUSD;1.12997;1.32997;1.12667;2018.11.14 12:11:04;1.12667;-0.49;;23.10;[tp]
2018.11.12 10:07:54;Buy Limit;4.48;EURUSD;1.11883;1.11303;1.12423;2018.11.14 01:00:51;1.13006;;;;cancelled
2018.11.12 10:07:29;Buy;2.24;EURUSD;1.12543;0.92552;1.13072;2018.11.14 01:00:49;1.12996;-15.68;-40.46;1014.72;
2018.11.12 08:41:50;Buy;1.12;EURUSD;1.12902;0.92552;1.13072;2018.11.14 01:00:46;1.12996;-7.84;-20.22;105.28;
2018.11.08 21:49:38;Buy;0.28;EURUSD;1.13614;0.92552;1.13072;2018.11.14 01:00:46;1.12996;-1.96;-10.12;-173.04;
2018.11.09 12:27:07;Buy;0.56;EURUSD;1.13272;0.92552;1.13072;2018.11.14 01:00:38;1.12998;-3.92;-15.18;-153.44;
2018.11.08 19:50:14;Buy;0.14;EURUSD;1.13966;0.92552;1.13072;2018.11.14 01:00:36;1.12993;-0.98;-5.04;-136.22;
2018.11.08 09:07:43;Buy;0.07;EURUSD;1.14220;0.92552;1.13072;2018.11.14 01:00:25;1.12992;-0.49;-2.52;-85.96;
2018.11.07 20:15:11;Buy;0.07;EURUSD;1.14474;0.92552;1.13072;2018.11.14 01:00:15;1.12992;-0.49;-4.42;-103.74;
2018.11.07 11:30:08;Sell Limit;0.07;EURUSD;1.15130;1.35130;1.14780;2018.11.07 20:07:33;1.14540;;;;cancelled
2018.11.07 11:30:04;Sell;0.07;EURUSD;1.14880;1.34880;1.14550;2018.11.07 20:07:31;1.14550;-0.49;;23.10;[tp]
2018.11.07 02:44:37;Sell Limit;0.28;EURUSD;1.15028;1.35028;1.14678;2018.11.07 03:21:59;1.14253;;;;cancelled
2018.11.07 02:44:22;Sell;0.14;EURUSD;1.14678;1.34680;1.14250;2018.11.07 03:21:55;1.14249;-0.98;;60.06;[tp]
2018.11.07 02:40:19;Sell;0.07;EURUSD;1.14430;1.34680;1.14250;2018.11.07 03:21:55;1.14249;-0.49;;12.67;[tp]
2018.11.05 20:45:16;Sell;0.07;EURUSD;1.14179;1.34680;1.14250;2018.11.07 03:21:55;1.14249;-0.49;0.92;-4.90;[tp]
2018.11.05 13:33:40;Buy Limit;0.28;EURUSD;1.13304;0.93304;1.13654;2018.11.05 20:27:03;1.14118;;;;cancelled
2018.11.05 13:33:38;Buy;0.14;EURUSD;1.13654;0.93665;1.14095;2018.11.05 20:26:55;1.14097;-0.98;;62.02;[tp]
2018.11.02 18:44:56;Buy;0.07;EURUSD;1.13915;0.93665;1.14095;2018.11.05 20:26:55;1.14097;-0.49;-0.69;12.74;[tp]
2018.11.02 16:00:04;Buy;0.07;EURUSD;1.14168;0.93665;1.14095;2018.11.05 20:26:55;1.14097;-0.49;-0.69;-4.97;[tp]
2018.11.02 14:04:11;Sell Limit;0.56;EURUSD;1.14894;1.34894;1.14464;2018.11.02 15:36:33;1.14191;;;;cancelled
2018.11.02 14:04:05;Sell;0.28;EURUSD;1.14554;1.34554;1.14204;2018.11.02 15:36:21;1.14204;-1.96;;98.00;[tp]
2018.11.01 20:20:26;Sell;0.14;EURUSD;1.14204;1.34554;1.14204;2018.11.02 15:36:21;1.14204;-0.98;0.92;0.00;[tp]
2018.11.01 14:35:15;Sell;0.07;EURUSD;1.13953;1.34554;1.14204;2018.11.02 15:36:21;1.14204;-0.49;0.46;-17.57;[tp]
2018.11.01 11:30:02;Sell;0.07;EURUSD;1.13702;1.34554;1.14204;2018.11.02 15:36:21;1.14204;-0.49;0.46;-35.14;[tp]
2018.10.31 15:56:27;Buy Limit;0.28;EURUSD;1.12889;0.92889;1.13239;2018.11.01 11:12:17;1.13666;;;;cancelled
2018.10.31 15:56:19;Buy;0.14;EURUSD;1.13239;0.93242;1.13672;2018.11.01 11:12:03;1.13672;-0.98;-4.14;60.62;[tp]
2018.10.30 14:07:11;Buy;0.07;EURUSD;1.13492;0.93242;1.13672;2018.11.01 11:12:03;1.13672;-0.49;-2.76;12.60;[tp]
2018.10.30 00:01:00;Buy;0.07;EURUSD;1.13742;0.93242;1.13672;2018.11.01 11:12:03;1.13672;-0.49;-2.76;-4.90;[tp]
2018.10.29 12:15:17;Buy Limit;0.07;EURUSD;1.13460;0.93460;1.13810;2018.10.29 13:14:38;1.14036;;;;cancelled
2018.10.29 12:15:08;Buy;0.07;EURUSD;1.13710;0.93710;1.14040;2018.10.29 13:14:29;1.14040;-0.49;;23.10;[tp]
2018.10.26 19:15:04;Sell Limit;0.07;EURUSD;1.14332;1.34332;1.13982;2018.10.29 12:13:42;1.13758;;;;cancelled
2018.10.26 19:15:01;Sell;0.07;EURUSD;1.14082;1.34082;1.13752;2018.10.29 12:13:32;1.13750;-0.49;0.47;23.24;[tp]
2018.10.25 18:18:41;Buy Limit;0.56;EURUSD;1.13332;0.93332;1.13762;2018.10.26 19:11:57;1.14028;;;;cancelled
2018.10.25 18:18:32;Buy;0.28;EURUSD;1.13672;0.93673;1.14023;2018.10.26 19:11:54;1.14034;-1.96;-2.76;101.36;[tp]
2018.10.24 13:29:40;Buy;0.14;EURUSD;1.14023;0.93673;1.14023;2018.10.26 19:11:54;1.14026;-0.98;-5.52;0.42;[tp]
2018.10.24 10:30:05;Buy;0.07;EURUSD;1.14272;0.93673;1.14023;2018.10.26 19:11:54;1.14034;-0.49;-2.76;-16.66;[tp]
2018.10.24 09:15:04;Buy;0.07;EURUSD;1.14570;0.93673;1.14023;2018.10.26 19:11:54;1.14034;-0.49;-2.76;-37.52;[tp]
2018.10.23 09:05:51;Buy Limit;0.28;EURUSD;1.14099;0.94099;1.14449;2018.10.23 18:16:21;1.14930;;;;cancelled
2018.10.23 09:05:46;Buy;0.14;EURUSD;1.14449;0.94450;1.14880;2018.10.23 18:16:08;1.14881;-0.98;;60.48;[tp]
2018.10.22 17:55:42;Buy;0.07;EURUSD;1.14700;0.94450;1.14880;2018.10.23 18:16:08;1.14881;-0.49;-0.69;12.67;[tp]
2018.10.22 14:30:03;Buy;0.07;EURUSD;1.14950;0.94450;1.14880;2018.10.23 18:16:08;1.14881;-0.49;-0.69;-4.83;[tp]
2018.10.22 09:44:09;Sell Limit;0.28;EURUSD;1.15765;1.35765;1.15415;2018.10.22 13:33:59;1.14965;;;;cancelled
2018.10.22 09:44:01;Sell;0.14;EURUSD;1.15415;1.35408;1.14978;2018.10.22 13:33:46;1.14972;-0.98;;62.02;[tp]
2018.10.19 18:59:26;Sell;0.07;EURUSD;1.15158;1.35408;1.14978;2018.10.22 13:33:46;1.14972;-0.49;0.48;13.02;[tp]
2018.10.19 17:00:03;Sell;0.07;EURUSD;1.14908;1.35408;1.14978;2018.10.22 13:33:46;1.14972;-0.49;0.48;-4.48;[tp]
2018.10.19 10:17:40;Buy Limit;0.14;EURUSD;1.14118;0.94118;1.14548;2018.10.19 14:12:50;1.14712;;;;cancelled
2018.10.19 10:17:37;Buy;0.07;EURUSD;1.14368;0.94368;1.14718;2018.10.19 14:12:28;1.14719;-0.49;;24.57;[tp]
2018.10.18 20:30:01;Buy;0.07;EURUSD;1.14618;0.94368;1.14718;2018.10.19 14:12:28;1.14719;-0.49;-0.69;7.07;[tp]
2018.10.18 17:13:55;Buy Limit;0.56;EURUSD;1.14472;0.94472;1.14902;2018.10.18 18:26:26;1.15151;;;;cancelled
2018.10.18 17:13:39;Buy;0.28;EURUSD;1.14812;0.94813;1.15163;2018.10.18 18:26:21;1.15164;-1.96;;98.56;[tp]
2018.10.17 20:07:39;Buy;0.14;EURUSD;1.15163;0.94813;1.15163;2018.10.18 18:26:21;1.15164;-0.98;-4.12;0.14;[tp]
2018.10.17 14:04:06;Buy;0.07;EURUSD;1.15413;0.94813;1.15163;2018.10.18 18:26:21;1.15164;-0.49;-2.06;-17.43;[tp]
2018.10.17 05:30:00;Buy;0.07;EURUSD;1.15665;0.94813;1.15163;2018.10.18 18:26:21;1.15164;-0.49;-2.06;-35.07;[tp]
2018.10.16 16:15:32;Sell Limit;0.07;EURUSD;1.16457;1.36457;1.16107;2018.10.16 17:09:41;1.15870;;;;cancelled
2018.10.16 16:15:04;Sell;0.07;EURUSD;1.16207;1.36207;1.15877;2018.10.16 17:09:34;1.15877;-0.49;;23.10;[tp]
2018.10.16 06:00:06;Buy Limit;0.07;EURUSD;1.15486;0.95486;1.15836;2018.10.16 16:06:11;1.16070;;;;cancelled
2018.10.16 06:00:01;Buy;0.07;EURUSD;1.15736;0.95736;1.16066;2018.10.16 16:05:53;1.16067;-0.49;;23.17;[tp]
2018.10.12 16:00:22;Buy Limit;0.07;EURUSD;1.15323;0.95323;1.15673;2018.10.15 12:52:47;1.15896;;;;cancelled
2018.10.12 16:00:01;Buy;0.07;EURUSD;1.15573;0.95573;1.15903;2018.10.15 12:52:40;1.15904;-0.49;-0.68;23.17;[tp]
2018.10.11 21:30:07;Sell Limit;0.07;EURUSD;1.16192;1.36192;1.15842;2018.10.12 15:46:43;1.15608;;;;cancelled
2018.10.11 21:30:01;Sell;0.07;EURUSD;1.15942;1.35942;1.15612;2018.10.12 15:46:42;1.15610;-0.49;0.47;23.24;[tp]
2018.10.11 15:34:11;Sell Limit;0.56;EURUSD;1.16279;1.36279;1.15849;2018.10.11 17:02:55;1.15588;;;;cancelled
2018.10.11 15:33:48;Sell;0.28;EURUSD;1.15939;1.35938;1.15588;2018.10.11 17:02:35;1.15572;-1.96;;102.76;[tp]
2018.10.11 04:51:42;Sell;0.14;EURUSD;1.15588;1.35938;1.15588;2018.10.11 17:02:35;1.15572;-0.98;;2.24;[tp]
2018.10.10 17:46:51;Sell;0.07;EURUSD;1.15332;1.35938;1.15588;2018.10.11 17:02:35;1.15572;-0.49;1.35;-16.80;[tp]
2018.10.10 02:45:03;Sell;0.07;EURUSD;1.15079;1.35938;1.15588;2018.10.11 17:02:35;1.15572;-0.49;1.35;-34.51;[tp]
2018.10.09 23:25:44;Buy Limit;0.28;EURUSD;1.14200;0.94200;1.14750;2018.10.10 00:49:45;1.14936;;;;cancelled
2018.10.10 00:01:01;Buy;0.14;EURUSD;1.14908;1.04908;1.15180;2018.10.10 00:47:57;1.14928;-0.98;;2.80;
2018.10.10 00:01:01;Buy;0.07;EURUSD;1.14907;1.04908;1.15180;2018.10.10 00:47:54;1.14928;-0.49;;1.47;
2018.10.09 23:25:44;Buy;0.07;EURUSD;1.14968;1.04968;1.15180;2018.10.10 00:47:52;1.14926;-0.49;-0.63;-2.94;
2018.10.09 23:20:31;Buy Limit;0.28;EURUSD;1.14200;0.94200;1.14750;2018.10.09 23:25:13;1.14966;;;;cancelled
2018.10.09 23:22:52;Buy Limit;2.56;EURUSD;1.13849;0.93849;1.14729;2018.10.09 23:25:12;1.14966;;;;cancelled
2018.10.09 23:21:04;Buy;1.28;EURUSD;1.14952;1.04952;1.15319;2018.10.09 23:24:53;1.14965;-8.96;;16.64;
2018.10.09 23:21:03;Buy;0.64;EURUSD;1.14952;1.04952;1.15319;2018.10.09 23:24:52;1.14965;-4.48;;8.32;
2018.10.09 23:21:03;Buy;0.32;EURUSD;1.14952;1.08276;1.15319;2018.10.09 23:24:50;1.14966;-2.24;;4.48;
2018.10.09 23:21:03;Buy;0.16;EURUSD;1.14952;1.11717;1.15319;2018.10.09 23:24:49;1.14966;-1.12;;2.24;
2018.10.09 23:21:03;Buy;0.08;EURUSD;1.14952;1.11817;1.15319;2018.10.09 23:24:45;1.14964;-0.56;;0.96;
2018.10.09 23:21:02;Buy;0.08;EURUSD;1.14952;1.11817;1.15319;2018.10.09 23:24:44;1.14965;-0.56;;1.04;
2018.10.09 23:20:10;Buy;0.07;EURUSD;1.14951;1.04951;1.15180;2018.10.09 23:24:43;1.14965;-0.49;;0.98;
2018.10.09 23:21:04;Buy Limit;2.56;EURUSD;1.13849;0.93849;1.14729;2018.10.09 23:22:52;1.14958;;;;cancelled
2018.10.08 15:54:03;Buy Limit;0.28;EURUSD;1.14200;0.94200;1.14750;2018.10.09 23:20:30;1.14952;;;;cancelled
2018.10.08 15:54:00;Buy;0.14;EURUSD;1.14626;1.04626;1.15180;2018.10.09 23:16:53;1.14955;-0.98;-1.26;46.06;
2018.10.08 11:01:37;Buy;0.07;EURUSD;1.14895;1.04895;1.15180;2018.10.09 23:16:52;1.14955;-0.49;-0.63;4.20;
2018.10.08 05:45:36;Buy;0.07;EURUSD;1.15138;1.05138;1.15180;2018.10.09 23:16:50;1.14955;-0.49;-0.63;-12.81;
2018.10.08 11:01:43;Buy Limit;0.14;EURUSD;1.14550;0.94550;1.15180;2018.10.08 15:53:58;1.14626;;;;cancelled
2018.10.08 05:47:15;Buy Limit;0.07;EURUSD;1.14800;0.94800;1.15350;2018.10.08 11:01:28;1.14897;;;;cancelled
2018.10.05 06:15:11;Buy Limit;0.07;EURUSD;1.14817;0.94817;1.15167;2018.10.05 16:53:18;1.15467;;;;cancelled
2018.10.05 06:15:07;Buy;0.07;EURUSD;1.15067;0.95067;1.15397;2018.10.05 16:53:13;1.15403;-0.49;;23.52;[tp]
2018.10.04 17:30:25;Sell Limit;0.07;EURUSD;1.15579;1.35579;1.15229;2018.10.04 19:17:05;1.14991;;;;cancelled
2018.10.04 17:30:12;Sell;0.07;EURUSD;1.15329;1.35329;1.14999;2018.10.04 19:16:55;1.15000;-0.49;;23.03;[tp]
2018.10.03 23:39:35;Buy Limit;0.28;EURUSD;1.14582;0.94582;1.14932;2018.10.04 17:25:03;1.15380;;;;cancelled
2018.10.03 23:39:21;Buy;0.14;EURUSD;1.14932;0.94937;1.15367;2018.10.04 17:24:56;1.15373;-0.98;-3.77;61.74;[tp]
2018.10.03 17:40:30;Buy;0.07;EURUSD;1.15187;0.94937;1.15367;2018.10.04 17:24:56;1.15373;-0.49;-1.88;13.02;[tp]
2018.10.03 14:15:03;Buy;0.07;EURUSD;1.15440;0.94937;1.15367;2018.10.04 17:24:56;1.15373;-0.49;-1.88;-4.69;[tp]
2018.10.03 05:04:03;Sell Limit;0.07;EURUSD;1.16062;1.36062;1.15712;2018.10.03 14:11:42;1.15459;;;;cancelled
2018.10.03 05:03:32;Sell;0.07;EURUSD;1.15812;1.35812;1.15482;2018.10.03 14:11:33;1.15480;-0.49;;23.24;[tp]
2018.10.02 10:14:38;Buy Limit;4.48;EURUSD;1.14617;1.14037;1.15157;2018.10.03 05:03:19;1.15799;;;;cancelled
2018.10.02 10:14:30;Buy;2.24;EURUSD;1.15277;0.95276;1.15796;2018.10.03 05:03:02;1.15795;-15.68;-20.07;1160.32;[tp]
2018.10.02 08:02:07;Buy;1.12;EURUSD;1.15626;0.95276;1.15796;2018.10.03 05:03:02;1.15798;-7.84;-10.04;192.64;[tp]
2018.09.28 12:29:51;Buy;0.56;EURUSD;1.15978;0.95276;1.15796;2018.10.03 05:03:02;1.15796;-3.92;-15.06;-101.92;[tp]
2018.09.28 09:24:47;Buy;0.28;EURUSD;1.16318;0.95276;1.15796;2018.10.03 05:03:02;1.15796;-1.96;-7.53;-146.16;[tp]
2018.09.27 18:10:09;Buy;0.14;EURUSD;1.16667;0.95276;1.15796;2018.10.03 05:03:02;1.15796;-0.98;-5.00;-121.94;[tp]
2018.09.27 08:54:34;Buy;0.07;EURUSD;1.16916;0.95276;1.15796;2018.10.03 05:03:02;1.15796;-0.49;-2.52;-78.40;[tp]
2018.09.27 08:15:17;Buy;0.07;EURUSD;1.17165;0.95276;1.15796;2018.10.03 05:03:02;1.15798;-0.49;-2.52;-95.69;[tp]
2018.09.26 21:15:10;Sell Limit;0.07;EURUSD;1.17965;1.37965;1.17615;2018.09.26 21:42:38;1.17377;;;;cancelled
2018.09.26 21:15:02;Sell;0.07;EURUSD;1.17715;1.37715;1.17385;2018.09.26 21:42:33;1.17382;-0.49;;23.31;[tp]
2018.09.26 14:00:14;Buy Limit;0.07;EURUSD;1.17244;0.97244;1.17594;2018.09.26 21:00:24;1.17727;;;;cancelled
2018.09.26 14:00:03;Buy;0.07;EURUSD;1.17494;0.97494;1.17824;2018.09.26 21:00:11;1.17824;-0.49;;23.10;[tp]
2018.09.25 14:30:17;Sell Limit;0.07;EURUSD;1.18066;1.38066;1.17716;2018.09.26 13:54:10;1.17480;;;;cancelled
2018.09.25 14:30:06;Sell;0.07;EURUSD;1.17816;1.37816;1.17486;2018.09.26 13:54:07;1.17481;-0.49;0.42;23.45;[tp]
2018.09.24 23:00:05;Buy Limit;0.07;EURUSD;1.17218;0.97218;1.17568;2018.09.25 14:24:08;1.17789;;;;cancelled
2018.09.24 23:00:03;Buy;0.07;EURUSD;1.17468;0.97468;1.17798;2018.09.25 14:23:53;1.17798;-0.49;-0.62;23.10;[tp]
2018.09.24 16:08:45;Sell Limit;0.14;EURUSD;1.18214;1.38214;1.17784;2018.09.24 18:37:53;1.17560;;;;cancelled
2018.09.24 16:08:36;Sell;0.07;EURUSD;1.17964;1.37964;1.17614;2018.09.24 18:37:48;1.17598;-0.49;;25.62;[tp]
2018.09.24 13:15:05;Sell;0.07;EURUSD;1.17714;1.37964;1.17614;2018.09.24 18:37:48;1.17598;-0.49;;8.12;[tp]
2018.09.21 16:30:31;Buy Limit;0.07;EURUSD;1.17129;0.97129;1.17479;2018.09.24 12:18:05;1.17710;;;;cancelled
2018.09.21 16:30:13;Buy;0.07;EURUSD;1.17379;0.97379;1.17709;2018.09.24 12:18:00;1.17710;-0.49;-0.62;23.17;[tp]
2018.09.21 10:04:01;Sell Limit;0.56;EURUSD;1.18285;1.38285;1.17855;2018.09.21 14:56:30;1.17567;;;;cancelled
2018.09.21 10:03:40;Sell;0.28;EURUSD;1.17945;1.37915;1.17565;2018.09.21 14:56:24;1.17564;-1.96;;106.68;[tp]
2018.09.20 14:58:45;Sell;0.14;EURUSD;1.17565;1.37915;1.17565;2018.09.21 14:56:24;1.17564;-0.98;0.84;0.14;[tp]
2018.09.20 14:30:32;Sell;0.07;EURUSD;1.17301;1.37915;1.17565;2018.09.21 14:56:24;1.17564;-0.49;0.42;-18.41;[tp]
2018.09.20 11:15:04;Sell;0.07;EURUSD;1.17051;1.37915;1.17565;2018.09.21 14:56:24;1.17564;-0.49;0.42;-35.91;[tp]
2018.09.19 15:15:26;Buy Limit;0.07;EURUSD;1.16428;0.96428;1.16778;2018.09.20 10:36:10;1.17015;;;;cancelled
2018.09.19 15:15:05;Buy;0.07;EURUSD;1.16678;0.96678;1.17008;2018.09.20 10:36:05;1.17010;-0.49;-1.87;23.24;[tp]
2018.09.19 10:45:13;Sell Limit;0.07;EURUSD;1.17275;1.37275;1.16925;2018.09.19 15:09:56;1.16658;;;;cancelled
2018.09.19 10:45:04;Sell;0.07;EURUSD;1.17025;1.37025;1.16695;2018.09.19 15:09:49;1.16694;-0.49;;23.17;[tp]
2018.09.18 19:30:35;Buy Limit;0.07;EURUSD;1.16430;0.96430;1.16780;2018.09.19 10:33:08;1.16999;;;;cancelled
2018.09.18 19:30:21;Buy;0.07;EURUSD;1.16680;0.96680;1.17010;2018.09.19 10:32:57;1.17012;-0.49;-0.62;23.24;[tp]
2018.09.18 09:12:27;Sell Limit;0.28;EURUSD;1.17463;1.37463;1.17113;2018.09.18 19:28:41;1.16725;;;;cancelled
2018.09.18 09:12:16;Sell;0.14;EURUSD;1.17113;1.37113;1.16683;2018.09.18 19:28:26;1.16678;-0.98;;60.90;[tp]
2018.09.17 16:12:19;Sell;0.07;EURUSD;1.16863;1.37113;1.16683;2018.09.18 19:28:26;1.16678;-0.49;0.41;12.95;[tp]
2018.09.17 14:00:06;Sell;0.07;EURUSD;1.16613;1.37113;1.16683;2018.09.18 19:28:26;1.16678;-0.49;0.41;-4.55;[tp]
2018.09.17 10:01:56;Buy Limit;0.28;EURUSD;1.15830;0.95830;1.16180;2018.09.17 13:39:37;1.16605;;;;cancelled
2018.09.17 10:01:49;Buy;0.14;EURUSD;1.16180;0.96180;1.16610;2018.09.17 13:39:23;1.16611;-0.98;;60.34;[tp]
2018.09.14 19:01:04;Buy;0.07;EURUSD;1.16430;0.96180;1.16610;2018.09.17 13:39:23;1.16611;-0.49;-0.61;12.67;[tp]
2018.09.14 15:59:40;Buy;0.07;EURUSD;1.16680;0.96180;1.16610;2018.09.17 13:39:23;1.16611;-0.49;-0.61;-4.83;[tp]
