Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price
10/18/2016 01:00,10/18/2016 01:30,EURUSD,Buy,11,0,0,1.10004,1.10024
10/11/2016 01:00,10/11/2016 02:11,EURUSD,Buy,11,0,0,1.11395,1.11416
10/04/2016 01:00,10/04/2016 02:13,EURUSD,Buy,11,0,0,1.12125,1.12147
09/29/2016 01:00,09/29/2016 02:08,EURUSD,Buy,11,0,0,1.12173,1.12206
09/27/2016 01:00,09/27/2016 10:37,EURUSD,Buy,11,0,0,1.12531,1.12562
09/20/2016 01:00,09/20/2016 02:08,EURUSD,Buy,11,0,0,1.11763,1.11785
09/13/2016 01:00,09/13/2016 01:42,EURUSD,Buy,11,0,0,1.12359,1.1238
09/06/2016 01:00,09/06/2016 01:09,EURUSD,Buy,11,0,0,1.11481,1.11502
08/25/2016 01:00,08/25/2016 02:18,EURUSD,Buy,11,0,0,1.12645,1.12667
08/18/2016 01:00,08/18/2016 01:10,EURUSD,Buy,11,0,0,1.12887,1.12909
08/11/2016 01:00,08/11/2016 01:20,EURUSD,Buy,11,0,0,1.11825,1.11857
08/04/2016 01:00,08/04/2016 04:50,EURUSD,Buy,11,0,0,1.1151,1.11538
07/26/2016 01:00,07/26/2016 07:49,EURUSD,Buy,11,0,0,1.0994,1.09966
07/14/2016 01:00,07/14/2016 01:19,EURUSD,Buy,11,0,0,1.10965,1.10986
07/07/2016 01:00,07/07/2016 01:02,EURUSD,Buy,11,0,0,1.10961,1.1098
06/30/2016 01:00,06/30/2016 11:13,EURUSD,Buy,11,0,0,1.11282,1.1131
06/28/2016 01:00,06/28/2016 04:19,EURUSD,Buy,11,0,0,1.10241,1.10262
06/21/2016 01:00,06/21/2016 01:24,EURUSD,Buy,11,0,0,1.13131,1.13149
06/14/2016 01:00,06/14/2016 01:54,EURUSD,Buy,11,0,0,1.12899,1.12912
06/07/2016 01:00,06/07/2016 02:56,EURUSD,Buy,11,0,0,1.13598,1.13618
05/31/2016 01:00,05/31/2016 01:10,EURUSD,Buy,10,0,0,1.11368,1.11388
05/24/2016 01:00,05/24/2016 09:08,EURUSD,Buy,10,0,0,1.12199,1.12232
05/17/2016 01:00,05/17/2016 01:13,EURUSD,Buy,10,0,0,1.13161,1.13181
05/10/2016 01:00,05/10/2016 02:23,EURUSD,Buy,10,0,0,1.13826,1.13846
05/03/2016 01:00,05/03/2016 03:06,EURUSD,Buy,10,0,0,1.1528,1.15296
04/26/2016 01:00,04/26/2016 02:52,EURUSD,Buy,10,0,0,1.12689,1.12707
04/19/2016 01:00,04/19/2016 04:14,EURUSD,Buy,10,0,0,1.13146,1.13166
04/12/2016 01:00,04/12/2016 01:31,EURUSD,Buy,10,0,0,1.1406,1.14079
03/29/2016 01:00,03/29/2016 02:10,EURUSD,Buy,10,0,0,1.11982,1.12001
03/22/2016 00:00,03/22/2016 00:00,EURUSD,Buy,10,0,0,1.12402,1.12415
03/15/2016 00:00,03/15/2016 00:11,EURUSD,Buy,10,0,0,1.11032,1.1105
03/01/2016 00:00,03/01/2016 00:28,EURUSD,Buy,10,0,0,1.088,1.08817
