Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price
11/06/2019 10:46,11/06/2019 18:33,EURUSD,Sell,0.06,0,1.10707,1.10857,1.10707
11/05/2019 17:41,11/06/2019 10:33,EURUSD,Buy,0.83,0,1.10828,1.1068,1.10828
11/05/2019 17:01,11/06/2019 10:33,EURUSD,Buy,0.49,0,1.10828,1.1078,1.10828
11/05/2019 16:22,11/06/2019 10:33,EURUSD,Buy,0.29,0,1.10828,1.10873,1.10828
11/05/2019 13:06,11/06/2019 10:33,EURUSD,Buy,0.06,0,1.10828,1.11176,1.10828
11/05/2019 15:39,11/06/2019 10:33,EURUSD,Buy,0.17,0,1.10828,1.10973,1.10828
11/05/2019 14:41,11/06/2019 10:33,EURUSD,Buy,0.1,0,1.10828,1.11075,1.10828
11/05/2019 09:05,11/05/2019 13:05,EURUSD,Sell,0.06,0,1.1118,1.1133,1.1118
11/05/2019 05:30,11/05/2019 09:54,EURUSD,Buy,0.17,0,1.11375,1.11225,1.11375
11/04/2019 20:49,11/05/2019 09:54,EURUSD,Buy,0.1,0,1.11375,1.11326,1.11375
11/04/2019 18:19,11/05/2019 09:54,EURUSD,Buy,0.06,0,1.11375,1.11429,1.11375
11/04/2019 10:10,11/04/2019 11:06,EURUSD,Buy,0.06,1.11666,1.11715,1.11566,1.11666
11/04/2019 04:53,11/04/2019 10:08,EURUSD,Sell,0.06,0,1.11569,1.11718,1.11569
11/01/2019 14:31,11/01/2019 15:22,EURUSD,Buy,0.17,0,1.1147,1.11325,1.1147
11/01/2019 14:30,11/01/2019 15:22,EURUSD,Buy,0.1,0,1.1147,1.1142,1.1147
11/01/2019 11:26,11/01/2019 15:22,EURUSD,Buy,0.06,0,1.1147,1.11509,1.1147
11/01/2019 03:37,11/01/2019 12:18,EURUSD,Sell,0.06,0,1.11449,1.11599,1.11449
10/31/2019 16:20,10/31/2019 17:39,EURUSD,Buy,0.06,1.11477,1.11527,1.11377,1.11475
10/31/2019 13:54,10/31/2019 14:14,EURUSD,Buy,0.06,1.11589,1.11638,1.11489,1.11587
10/31/2019 03:38,10/31/2019 12:59,EURUSD,Sell,0.17,0,1.11543,1.11693,1.11543
10/31/2019 02:52,10/31/2019 12:59,EURUSD,Sell,0.1,0,1.11543,1.11592,1.11543
10/30/2019 21:25,10/31/2019 12:59,EURUSD,Sell,0.06,0,1.11543,1.11492,1.11543
10/30/2019 20:36,10/30/2019 20:46,EURUSD,Buy,0.17,0,1.11048,1.10897,1.11048
10/30/2019 20:36,10/30/2019 20:46,EURUSD,Buy,0.1,0,1.11048,1.11003,1.11048
10/30/2019 20:00,10/30/2019 20:46,EURUSD,Buy,0.06,0,1.11048,1.11103,1.11048
10/30/2019 09:50,10/30/2019 14:30,EURUSD,Sell,0.26,0,1.11077,1.11228,1.11077
10/29/2019 16:59,10/30/2019 14:30,EURUSD,Sell,0.15,0,1.11077,1.11124,1.11077
10/29/2019 16:04,10/30/2019 14:30,EURUSD,Sell,0.09,0,1.11077,1.11024,1.11077
10/29/2019 14:34,10/30/2019 14:30,EURUSD,Sell,0.05,0,1.11077,1.10922,1.11077
10/29/2019 12:28,10/29/2019 12:59,EURUSD,Buy,0.09,0,1.10903,1.10753,1.10903
10/29/2019 09:58,10/29/2019 12:59,EURUSD,Buy,0.05,0,1.10903,1.10853,1.10903
10/28/2019 13:04,10/29/2019 09:58,EURUSD,Sell,0.09,0,1.10852,1.11002,1.10852
10/28/2019 09:00,10/29/2019 09:58,EURUSD,Sell,0.05,0,1.10852,1.10901,1.10852
10/28/2019 15:01,10/28/2019 16:26,EURUSD,Buy,0.05,1.1097,1.11025,1.1087,1.10966
10/25/2019 18:51,10/28/2019 13:01,EURUSD,Buy,0.15,0,1.10972,1.10822,1.10972
10/25/2019 16:45,10/28/2019 13:01,EURUSD,Buy,0.09,0,1.10972,1.10923,1.10972
10/25/2019 15:36,10/28/2019 13:01,EURUSD,Buy,0.05,0,1.10972,1.11022,1.10972
10/25/2019 11:10,10/25/2019 15:29,EURUSD,Sell,0.05,0,1.1105,1.112,1.1105
10/24/2019 17:58,10/25/2019 11:09,EURUSD,Buy,0.09,0,1.11182,1.11034,1.11182
10/24/2019 16:51,10/25/2019 11:09,EURUSD,Buy,0.05,0,1.11182,1.11132,1.11182
10/24/2019 10:15,10/24/2019 11:00,EURUSD,Sell,0.15,0,1.11389,1.1154,1.11389
10/24/2019 10:15,10/24/2019 11:00,EURUSD,Sell,0.09,0,1.11389,1.11439,1.11389
10/23/2019 22:05,10/24/2019 11:00,EURUSD,Sell,0.05,0,1.11389,1.11327,1.11389
10/23/2019 13:59,10/23/2019 14:37,EURUSD,Buy,0.05,1.11181,1.11226,1.11081,1.11181
10/23/2019 09:10,10/23/2019 12:56,EURUSD,Sell,0.05,0,1.11131,1.11281,1.11131
10/23/2019 06:07,10/23/2019 09:12,EURUSD,Buy,0.05,1.1129,1.1134,1.1119,1.11285
10/22/2019 21:15,10/22/2019 21:22,EURUSD,Sell,0.05,0,1.11392,1.11539,1.11392
10/22/2019 15:48,10/22/2019 18:21,EURUSD,Buy,0.26,0,1.11403,1.11253,1.11403
10/22/2019 11:25,10/22/2019 18:21,EURUSD,Buy,0.15,0,1.11403,1.11354,1.11403
10/21/2019 18:08,10/22/2019 18:21,EURUSD,Buy,0.09,0,1.11403,1.11456,1.11403
10/21/2019 16:50,10/22/2019 18:21,EURUSD,Buy,0.05,0,1.11403,1.11556,1.11403
10/22/2019 04:20,10/22/2019 11:23,EURUSD,Sell,0.05,0,1.11419,1.11571,1.11419
10/21/2019 11:16,10/21/2019 16:36,EURUSD,Sell,0.26,0,1.11587,1.11738,1.11587
10/18/2019 20:13,10/21/2019 16:36,EURUSD,Sell,0.15,0,1.11587,1.11636,1.11587
10/18/2019 18:37,10/21/2019 16:36,EURUSD,Sell,0.09,0,1.11587,1.11532,1.11587
10/18/2019 14:30,10/21/2019 16:36,EURUSD,Sell,0.05,0,1.11587,1.11436,1.11587
10/17/2019 12:38,10/17/2019 12:41,EURUSD,Sell,2.18,0,1.11232,1.11385,1.11232
10/17/2019 12:38,10/17/2019 12:41,EURUSD,Sell,1.28,0,1.11232,1.11279,1.11232
10/16/2019 18:45,10/17/2019 12:41,EURUSD,Sell,0.05,0,1.11232,1.10684,1.11232
10/16/2019 19:25,10/17/2019 12:41,EURUSD,Sell,0.09,0,1.11232,1.10785,1.11232
10/17/2019 12:35,10/17/2019 12:41,EURUSD,Sell,0.75,0,1.11232,1.11174,1.11232
10/17/2019 11:38,10/17/2019 12:41,EURUSD,Sell,0.15,0,1.11232,1.10883,1.11232
10/17/2019 12:25,10/17/2019 12:41,EURUSD,Sell,0.26,0,1.11232,1.10983,1.11232
10/17/2019 12:33,10/17/2019 12:41,EURUSD,Sell,0.44,0,1.11232,1.11079,1.11232
10/17/2019 10:00,10/17/2019 10:14,EURUSD,Buy,0.05,1.10769,1.10822,1.10669,1.10768
10/16/2019 09:15,10/16/2019 10:34,EURUSD,Sell,0.05,0,1.10347,1.10507,1.10347
10/15/2019 17:54,10/15/2019 19:16,EURUSD,Sell,0.15,0,1.10289,1.10439,1.10289
10/15/2019 17:46,10/15/2019 19:16,EURUSD,Sell,0.09,0,1.10289,1.10338,1.10289
10/15/2019 17:30,10/15/2019 19:16,EURUSD,Sell,0.05,0,1.10289,1.10238,1.10289
10/15/2019 15:21,10/15/2019 17:28,EURUSD,Buy,0.09,0,1.1016,1.10006,1.1016
10/15/2019 12:35,10/15/2019 17:28,EURUSD,Buy,0.05,0,1.1016,1.10111,1.1016
10/15/2019 10:19,10/15/2019 10:40,EURUSD,Buy,0.05,1.10247,1.103,1.10147,1.10246
10/15/2019 09:40,10/15/2019 10:09,EURUSD,Sell,0.05,0,1.10295,1.10445,1.10295
10/14/2019 12:20,10/14/2019 17:18,EURUSD,Sell,0.05,0,1.10213,1.10369,1.10213
10/14/2019 09:56,10/14/2019 12:01,EURUSD,Buy,0.09,0,1.10338,1.10189,1.10338
10/14/2019 02:33,10/14/2019 12:01,EURUSD,Buy,0.05,0,1.10338,1.10288,1.10338
10/14/2019 07:25,10/14/2019 09:54,EURUSD,Sell,0.05,0,1.10198,1.10351,1.10198
10/11/2019 14:22,10/11/2019 15:29,EURUSD,Sell,0.44,0,1.10398,1.1055,1.10398
10/11/2019 14:17,10/11/2019 15:29,EURUSD,Sell,0.26,0,1.10398,1.10447,1.10398
10/11/2019 13:44,10/11/2019 15:29,EURUSD,Sell,0.15,0,1.10398,1.10343,1.10398
10/11/2019 03:40,10/11/2019 15:29,EURUSD,Sell,0.05,0,1.10398,1.1014,1.10398
10/11/2019 12:07,10/11/2019 15:29,EURUSD,Sell,0.09,0,1.10398,1.10243,1.10398
10/10/2019 18:05,10/10/2019 19:32,EURUSD,Buy,0.05,1.10192,1.10243,1.10092,1.10192
10/10/2019 12:57,10/10/2019 16:38,EURUSD,Sell,1.28,0,1.10189,1.10338,1.10189
10/10/2019 12:38,10/10/2019 16:38,EURUSD,Sell,0.75,0,1.10189,1.10239,1.10189
10/10/2019 10:06,10/10/2019 16:38,EURUSD,Sell,0.44,0,1.10189,1.10138,1.10189
10/09/2019 10:18,10/10/2019 16:38,EURUSD,Sell,0.05,0,1.10189,1.09733,1.10189
10/09/2019 10:43,10/10/2019 16:38,EURUSD,Sell,0.09,0,1.10189,1.09832,1.10189
10/10/2019 04:40,10/10/2019 16:38,EURUSD,Sell,0.15,0,1.10189,1.09935,1.10189
10/10/2019 09:50,10/10/2019 16:38,EURUSD,Sell,0.26,0,1.10189,1.10038,1.10189
10/08/2019 18:37,10/09/2019 04:31,EURUSD,Buy,0.26,0,1.09612,1.09463,1.09612
10/08/2019 17:48,10/09/2019 04:31,EURUSD,Buy,0.15,0,1.09612,1.09562,1.09612
10/08/2019 17:18,10/09/2019 04:31,EURUSD,Buy,0.09,0,1.09612,1.09663,1.09612
10/08/2019 16:15,10/09/2019 04:31,EURUSD,Buy,0.05,0,1.09612,1.09764,1.09612
10/08/2019 11:10,10/08/2019 16:18,EURUSD,Sell,0.09,0,1.09734,1.09884,1.09734
10/08/2019 05:21,10/08/2019 16:18,EURUSD,Sell,0.05,0,1.09734,1.09783,1.09734
10/07/2019 15:58,10/07/2019 19:30,EURUSD,Sell,0.09,0,1.09819,1.09964,1.09819
10/07/2019 14:05,10/07/2019 19:30,EURUSD,Sell,0.05,0,1.09819,1.09868,1.09819
10/07/2019 10:27,10/07/2019 14:03,EURUSD,Buy,0.09,0,1.09846,1.09694,1.09846
10/07/2019 06:50,10/07/2019 14:03,EURUSD,Buy,0.05,0,1.09846,1.09797,1.09846
10/07/2019 04:06,10/07/2019 10:20,EURUSD,Sell,0.05,0,1.09746,1.09897,1.09746
10/04/2019 13:59,10/04/2019 15:33,EURUSD,Sell,0.09,0,1.09735,1.09884,1.09735
10/04/2019 03:35,10/04/2019 15:33,EURUSD,Sell,0.05,0,1.09735,1.09785,1.09735
10/04/2019 08:45,10/04/2019 12:19,EURUSD,Buy,0.05,1.09812,1.09862,1.09712,1.09812
10/03/2019 22:11,10/04/2019 03:33,EURUSD,Buy,0.05,1.09784,1.09827,1.09684,1.09784
10/03/2019 17:10,10/03/2019 17:35,EURUSD,Sell,0.15,0,1.09821,1.09971,1.09821
10/03/2019 17:01,10/03/2019 17:35,EURUSD,Sell,0.09,0,1.09821,1.0987,1.09821
10/03/2019 17:00,10/03/2019 17:35,EURUSD,Sell,0.05,0,1.09821,1.09769,1.09821
10/03/2019 14:19,10/03/2019 15:10,EURUSD,Sell,0.05,0,1.09518,1.09668,1.09518
10/03/2019 11:38,10/03/2019 12:50,EURUSD,Sell,0.05,0,1.09512,1.09662,1.09512
10/03/2019 09:56,10/03/2019 11:30,EURUSD,Buy,0.05,1.09567,1.09617,1.09467,1.09567
10/02/2019 18:37,10/03/2019 09:58,EURUSD,Sell,0.26,0,1.09426,1.09574,1.09426
10/02/2019 16:42,10/03/2019 09:58,EURUSD,Sell,0.15,0,1.09426,1.09476,1.09426
10/02/2019 16:13,10/03/2019 09:58,EURUSD,Sell,0.09,0,1.09426,1.09378,1.09426
10/02/2019 14:17,10/03/2019 09:58,EURUSD,Sell,0.05,0,1.09426,1.09277,1.09426
10/02/2019 11:50,10/02/2019 14:09,EURUSD,Buy,0.15,0,1.09227,1.09077,1.09227
10/02/2019 10:49,10/02/2019 14:09,EURUSD,Buy,0.09,0,1.09227,1.09178,1.09227
10/02/2019 09:25,10/02/2019 14:09,EURUSD,Buy,0.05,0,1.09227,1.09278,1.09227
10/01/2019 19:19,10/02/2019 10:00,EURUSD,Sell,0.09,0,1.09232,1.09379,1.09232
10/01/2019 18:16,10/02/2019 10:00,EURUSD,Sell,0.05,0,1.09232,1.09282,1.09232
10/01/2019 09:59,10/01/2019 12:03,EURUSD,Buy,0.09,0,1.08948,1.08798,1.08948
10/01/2019 04:20,10/01/2019 12:03,EURUSD,Buy,0.05,0,1.08948,1.08899,1.08948
09/30/2019 15:14,09/30/2019 16:43,EURUSD,Buy,0.44,0,1.09028,1.08877,1.09028
09/30/2019 15:13,09/30/2019 16:43,EURUSD,Buy,0.26,0,1.09028,1.0898,1.09028
09/30/2019 14:23,09/30/2019 16:43,EURUSD,Buy,0.15,0,1.09028,1.09083,1.09028
09/30/2019 12:28,09/30/2019 16:43,EURUSD,Buy,0.05,0,1.09028,1.09284,1.09028
09/30/2019 14:11,09/30/2019 16:43,EURUSD,Buy,0.09,0,1.09028,1.09184,1.09028
09/30/2019 10:00,09/30/2019 12:28,EURUSD,Sell,0.05,0,1.09283,1.09387,1.09283
09/30/2019 03:55,09/30/2019 10:02,EURUSD,Buy,0.05,1.09462,1.09512,1.09362,1.09458
09/27/2019 18:09,09/27/2019 19:11,EURUSD,Sell,0.05,0,1.09378,1.09528,1.09378
09/27/2019 15:41,09/27/2019 16:19,EURUSD,Sell,0.09,0,1.09294,1.09445,1.09294
09/27/2019 13:57,09/27/2019 16:19,EURUSD,Sell,0.05,0,1.09294,1.09344,1.09294
09/27/2019 09:16,09/27/2019 11:27,EURUSD,Buy,0.05,1.0923,1.0928,1.0913,1.0923
09/27/2019 06:59,09/27/2019 09:19,EURUSD,Sell,0.05,0,1.0909,1.0924,1.0909
09/26/2019 22:37,09/27/2019 06:59,EURUSD,Buy,0.15,0,1.09239,1.09093,1.09239
09/26/2019 22:33,09/27/2019 06:59,EURUSD,Buy,0.09,0,1.09239,1.09189,1.09239
09/26/2019 19:10,09/27/2019 06:59,EURUSD,Buy,0.05,0,1.09239,1.09289,1.09239
09/26/2019 16:40,09/26/2019 17:40,EURUSD,Sell,0.09,0,1.09482,1.0963,1.09482
09/26/2019 16:05,09/26/2019 17:40,EURUSD,Sell,0.05,0,1.09482,1.09529,1.09482
09/26/2019 13:43,09/26/2019 15:22,EURUSD,Buy,0.26,0,1.09389,1.0925,1.09389
09/26/2019 11:38,09/26/2019 15:22,EURUSD,Buy,0.15,0,1.09389,1.0934,1.09389
09/26/2019 10:32,09/26/2019 15:22,EURUSD,Buy,0.09,0,1.09389,1.0944,1.09389
09/26/2019 09:06,09/26/2019 15:22,EURUSD,Buy,0.05,0,1.09389,1.09539,1.09389
09/26/2019 06:14,09/26/2019 10:22,EURUSD,Sell,0.09,0,1.09449,1.09597,1.09449
09/26/2019 02:28,09/26/2019 10:22,EURUSD,Sell,0.05,0,1.09449,1.09498,1.09449
09/25/2019 19:36,09/26/2019 05:06,EURUSD,Buy,2.18,0,1.09548,1.09398,1.09548
09/25/2019 18:37,09/26/2019 05:06,EURUSD,Buy,1.28,0,1.09548,1.09499,1.09548
09/25/2019 03:39,09/26/2019 05:06,EURUSD,Buy,0.05,0,1.09548,1.10104,1.09548
09/25/2019 17:33,09/26/2019 05:06,EURUSD,Buy,0.75,0,1.09548,1.09599,1.09548
09/25/2019 04:51,09/26/2019 05:06,EURUSD,Buy,0.09,0,1.09548,1.10008,1.09548
09/25/2019 13:42,09/26/2019 05:06,EURUSD,Buy,0.15,0,1.09548,1.09909,1.09548
09/25/2019 14:55,09/26/2019 05:06,EURUSD,Buy,0.26,0,1.09548,1.09801,1.09548
09/25/2019 17:17,09/26/2019 05:06,EURUSD,Buy,0.44,0,1.09548,1.097,1.09548
09/24/2019 19:40,09/24/2019 21:26,EURUSD,Sell,0.15,0,1.09988,1.10131,1.09988
09/24/2019 15:47,09/24/2019 21:26,EURUSD,Sell,0.09,0,1.09988,1.10037,1.09988
09/23/2019 15:25,09/24/2019 21:26,EURUSD,Sell,0.05,0,1.09988,1.09943,1.09988
09/23/2019 10:33,09/23/2019 15:21,EURUSD,Buy,0.44,0,1.099,1.09759,1.099
