Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %
08/14/2020 17:25,08/14/2020 17:30,EURUSD,Sell,0.01,0,0,1.1792,1.17819,0.0,0.0,0,0
08/14/2020 17:20,08/14/2020 17:25,EURUSD,Sell,0.01,0,0,1.17967,1.17868,0.0,0.0,0,0
08/14/2020 16:05,08/14/2020 17:25,EURUSD,Sell,0.02,0,0,1.1805,1.17915,0.0,0.0,0,0
08/14/2020 15:30,08/14/2020 17:25,EURUSD,Sell,0.01,0,0,1.17946,1.17915,0.0,0.0,0,0
08/14/2020 15:35,08/14/2020 17:25,EURUSD,Sell,0.01,0,0,1.1795,1.17918,0.0,0.0,0,0
08/14/2020 16:05,08/14/2020 17:25,EURUSD,Sell,0.02,0,0,1.18052,1.17918,0.0,0.0,0,0
08/14/2020 15:25,08/14/2020 17:20,EURUSD,Sell,0.01,0,0,1.17998,1.17966,0.0,0.0,0,0
08/14/2020 16:36,08/14/2020 17:20,EURUSD,Sell,0.02,0,0,1.181,1.17966,0.0,0.0,0,0
08/14/2020 04:06,08/14/2020 15:25,EURUSD,Sell,0.02,0,0,1.18098,1.17961,0.0,0.0,0,0
08/14/2020 02:30,08/14/2020 15:25,EURUSD,Sell,0.01,0,0,1.17992,1.17961,0.0,0.0,0,0
08/14/2020 04:06,08/14/2020 15:25,EURUSD,Sell,0.02,0,0,1.1810200000000002,1.17964,0.0,0.0,0,0
08/14/2020 02:25,08/14/2020 15:25,EURUSD,Sell,0.01,0,0,1.18,1.17964,0.0,0.0,0,0
08/14/2020 04:13,08/14/2020 15:25,EURUSD,Sell,0.02,0,0,1.1812799999999999,1.17993,0.0,0.0,0,0
08/14/2020 02:21,08/14/2020 15:25,EURUSD,Sell,0.01,0,0,1.18026,1.17993,0.0,0.0,0,0
08/12/2020 15:53,08/14/2020 02:21,EURUSD,Sell,0.02,0,0,1.17472,1.18028,0.0,0.0,0,0
08/12/2020 15:53,08/14/2020 02:21,EURUSD,Sell,0.02,0,0,1.17459,1.18028,0.0,0.0,0,0
08/12/2020 12:28,08/14/2020 02:21,EURUSD,Sell,0.01,0,0,1.17154,1.18028,0.0,0.0,0,0
08/12/2020 14:04,08/14/2020 02:21,EURUSD,Sell,0.02,0,0,1.17258,1.18028,0.0,0.0,0,0
08/12/2020 22:56,08/14/2020 02:21,EURUSD,Sell,0.05,0,0,1.1807299999999998,1.18028,0.0,0.0,0,0
08/12/2020 15:36,08/14/2020 02:21,EURUSD,Sell,0.02,0,0,1.17445,1.18028,0.0,0.0,0,0
08/12/2020 11:08,08/14/2020 02:21,EURUSD,Sell,0.01,0,0,1.17173,1.18028,0.0,0.0,0,0
08/12/2020 14:05,08/14/2020 02:21,EURUSD,Sell,0.02,0,0,1.17274,1.18028,0.0,0.0,0,0
08/12/2020 12:28,08/14/2020 02:21,EURUSD,Sell,0.01,0,0,1.17154,1.18028,0.0,0.0,0,0
08/12/2020 15:36,08/14/2020 02:21,EURUSD,Sell,0.02,0,0,1.17445,1.18028,0.0,0.0,0,0
08/12/2020 18:58,08/14/2020 02:21,EURUSD,Sell,0.03,0,0,1.17784,1.18029,0.0,0.0,0,0
08/13/2020 14:26,08/14/2020 02:21,EURUSD,Sell,0.08,0,0,1.1837600000000001,1.18028,0.0,0.0,0,0
08/12/2020 13:38,08/14/2020 02:21,EURUSD,Sell,0.02,0,0,1.17229,1.18028,0.0,0.0,0,0
08/12/2020 17:40,08/14/2020 02:21,EURUSD,Sell,0.03,0,0,1.17753,1.18028,0.0,0.0,0,0
08/12/2020 12:30,08/14/2020 02:21,EURUSD,Sell,0.01,0,0,1.17127,1.18028,0.0,0.0,0,0
08/13/2020 18:17,08/14/2020 02:21,EURUSD,Sell,0.08,0,0,1.18444,1.18028,0.0,0.0,0,0
08/12/2020 15:53,08/14/2020 02:21,EURUSD,Sell,0.02,0,0,1.17459,1.18028,0.0,0.0,0,0
08/12/2020 15:53,08/14/2020 02:21,EURUSD,Sell,0.02,0,0,1.17472,1.18028,0.0,0.0,0,0
08/12/2020 10:25,08/12/2020 12:29,EURUSD,Sell,0.01,0,0,1.17229,1.17129,0.0,0.0,0,0
08/12/2020 10:17,08/12/2020 12:28,EURUSD,Sell,0.01,0,0,1.1725700000000001,1.1715799999999998,0.0,0.0,0,0
08/12/2020 10:43,08/12/2020 11:08,EURUSD,Sell,0.02,0,0,1.17309,1.17175,0.0,0.0,0,0
08/12/2020 10:20,08/12/2020 11:08,EURUSD,Sell,0.01,0,0,1.1720700000000002,1.17173,0.0,0.0,0,0
07/23/2020 23:49,07/24/2020 19:40,EURUSD,Sell,0.17,0,0,1.1620700000000002,1.15913,29.399999999999427,48.789999999999026,0,0
07/23/2020 23:49,07/24/2020 19:40,EURUSD,Sell,0.26,0,0,1.16234,1.1591200000000002,32.2,81.9,0,0
07/23/2020 23:48,07/24/2020 19:40,EURUSD,Sell,0.17,0,0,1.1619,1.15915,27.500000000000306,45.56000000000051,0,0
07/22/2020 20:38,07/24/2020 19:40,EURUSD,Sell,0.11,0,0,1.1593200000000001,1.15913,1.8999999999991248,1.3199999999990373,0,0
07/22/2020 20:23,07/24/2020 19:40,EURUSD,Sell,0.17,0,0,1.1592,1.15913,0.700000000000145,2.464917159272773e-13,0,0
07/22/2020 20:21,07/24/2020 19:40,EURUSD,Sell,0.11,0,0,1.15883,1.1590799999999999,-2.500000000000835,-3.5200000000009184,0,0
07/22/2020 18:09,07/24/2020 19:40,EURUSD,Sell,0.08,0,0,1.15626,1.15906,-27.999999999999137,-22.959999999999308,0,0
07/22/2020 18:09,07/24/2020 19:40,EURUSD,Sell,0.11,0,0,1.1561700000000001,1.15906,-28.900000000000592,-32.56000000000065,0,0
07/22/2020 18:08,07/24/2020 19:40,EURUSD,Sell,0.08,0,0,1.1554,1.15906,-36.599999999999966,-29.839999999999982,0,0
07/22/2020 01:38,07/24/2020 19:40,EURUSD,Sell,0.08,0,0,1.1530200000000002,1.15906,-60.40000000000046,-48.88000000000037,0,0
07/22/2020 01:31,07/24/2020 19:40,EURUSD,Sell,0.05,0,0,1.15211,1.15906,-69.5000000000001,-35.10000000000006,0,0
07/22/2020 01:30,07/24/2020 19:40,EURUSD,Sell,0.05,0,0,1.15192,1.15906,-71.39999999999924,-36.04999999999962,0,0
07/22/2020 00:08,07/24/2020 19:40,EURUSD,Sell,0.05,0,0,1.14998,1.15904,-90.60000000000069,-45.65000000000035,0,0
