Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Gain
29.08.2019 22:37:37,05.09.2019 14:36:19,EURUSD,Buy,0.01,0,1.10655,1.10565,1.10655,9,0.35,06:15:58:42,0.06%
29.08.2019 22:37:41,05.09.2019 14:36:19,EURUSD,Buy,0.01,0,1.10655,1.10565,1.10655,9,0.35,06:15:58:38,0.06%
29.08.2019 22:37:44,05.09.2019 14:36:19,EURUSD,Buy,0.01,0,1.10655,1.10565,1.10655,9,0.35,06:15:58:35,0.06%
29.08.2019 22:37:47,05.09.2019 14:36:19,EURUSD,Buy,0.01,0,1.10655,1.10561,1.10655,9.4,0.39,06:15:58:32,0.07%
29.08.2019 22:37:51,05.09.2019 14:36:19,EURUSD,Buy,0.01,0,1.10655,1.10561,1.10655,9.4,0.39,06:15:58:28,0.07%
29.08.2019 22:37:55,05.09.2019 14:36:19,EURUSD,Buy,0.01,0,1.10655,1.10561,1.10655,9.4,0.39,06:15:58:24,0.07%
29.08.2019 22:37:59,05.09.2019 14:36:19,EURUSD,Buy,0.01,0,1.10655,1.10562,1.10655,9.3,0.38,06:15:58:20,0.07%
29.08.2019 22:38:02,05.09.2019 14:36:19,EURUSD,Buy,0.01,0,1.10655,1.10563,1.10655,9.2,0.37,06:15:58:17,0.06%
29.08.2019 22:38:07,05.09.2019 14:36:19,EURUSD,Buy,0.01,0,1.10655,1.10565,1.10655,9,0.35,06:15:58:12,0.06%
28.08.2019 19:40:14,29.08.2019 02:13:35,EURUSD,Buy,0.01,0,1.10854,1.10806,1.10854,4.8,0.25,00:06:33:21,0.04%
28.08.2019 19:40:22,29.08.2019 02:13:35,EURUSD,Buy,0.01,0,1.10854,1.10802,1.10854,5.2,0.29,00:06:33:13,0.05%
28.08.2019 19:40:25,29.08.2019 02:13:35,EURUSD,Buy,0.01,0,1.10854,1.10802,1.10854,5.2,0.29,00:06:33:10,0.05%
28.08.2019 19:40:28,29.08.2019 02:13:35,EURUSD,Buy,0.01,0,1.10854,1.10806,1.10854,4.8,0.25,00:06:33:07,0.04%
28.08.2019 19:40:31,29.08.2019 02:13:35,EURUSD,Buy,0.01,0,1.10854,1.10807,1.10854,4.7,0.24,00:06:33:04,0.04%
28.08.2019 19:40:34,29.08.2019 02:13:35,EURUSD,Buy,0.01,0,1.10854,1.10808,1.10854,4.6,0.23,00:06:33:01,0.04%
28.08.2019 19:40:37,29.08.2019 02:13:35,EURUSD,Buy,0.01,0,1.10854,1.10807,1.10854,4.7,0.24,00:06:32:58,0.04%
28.08.2019 19:40:42,29.08.2019 02:13:35,EURUSD,Buy,0.01,0,1.10854,1.10807,1.10854,4.7,0.24,00:06:32:53,0.04%
26.08.2019 22:50:59,27.08.2019 10:21:31,EURUSD,Buy,0.01,0,1.11115,1.10978,1.11115,13.7,1.29,00:11:30:32,0.23%
26.08.2019 22:51:02,27.08.2019 10:21:31,EURUSD,Buy,0.01,0,1.11115,1.10978,1.11115,13.7,1.29,00:11:30:29,0.23%
26.08.2019 22:51:05,27.08.2019 10:21:31,EURUSD,Buy,0.01,0,1.11115,1.10978,1.11115,13.7,1.29,00:11:30:26,0.23%
26.08.2019 22:51:08,27.08.2019 10:21:31,EURUSD,Buy,0.01,0,1.11115,1.10978,1.11115,13.7,1.29,00:11:30:23,0.23%
26.08.2019 22:51:12,27.08.2019 10:21:31,EURUSD,Buy,0.01,0,1.11115,1.10978,1.11115,13.7,1.29,00:11:30:19,0.23%
26.08.2019 22:51:15,27.08.2019 10:21:31,EURUSD,Buy,0.01,0,1.11115,1.10981,1.11115,13.4,1.26,00:11:30:16,0.22%
26.08.2019 22:51:18,27.08.2019 10:21:31,EURUSD,Buy,0.01,0,1.11115,1.10981,1.11115,13.4,1.26,00:11:30:13,0.22%
26.08.2019 22:51:22,27.08.2019 10:21:31,EURUSD,Buy,0.01,0,1.11115,1.1098,1.11115,13.5,1.27,00:11:30:09,0.23%
26.08.2019 22:51:25,27.08.2019 10:21:31,EURUSD,Buy,0.01,0,1.11115,1.10979,1.11115,13.6,1.28,00:11:30:06,0.23%
26.08.2019 22:51:28,27.08.2019 10:21:31,EURUSD,Buy,0.01,0,1.11115,1.10979,1.11115,13.6,1.28,00:11:30:03,0.23%
22.08.2019 04:56:08,22.08.2019 10:30:00,EURUSD,Buy,0.01,0,1.1099,1.10876,1.1099,11.4,1.14,00:05:33:52,0.21%
22.08.2019 04:56:11,22.08.2019 10:30:00,EURUSD,Buy,0.01,0,1.1099,1.10879,1.1099,11.1,1.11,00:05:33:49,0.20%
22.08.2019 04:56:14,22.08.2019 10:30:00,EURUSD,Buy,0.01,0,1.1099,1.10879,1.1099,11.1,1.11,00:05:33:46,0.20%
22.08.2019 04:56:16,22.08.2019 10:30:00,EURUSD,Buy,0.01,0,1.1099,1.10879,1.1099,11.1,1.11,00:05:33:44,0.20%
22.08.2019 04:56:20,22.08.2019 10:30:00,EURUSD,Buy,0.01,0,1.1099,1.10877,1.1099,11.3,1.13,00:05:33:40,0.21%
22.08.2019 04:56:23,22.08.2019 10:30:00,EURUSD,Buy,0.01,0,1.1099,1.10877,1.1099,11.3,1.13,00:05:33:37,0.20%
