Open Date,Close Date,Symbol,Action,Lots,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Gain
12/16/2020 14:21,12/16/2020 15:15,XAUUSD,Sell,0.02,1855.95,1856.82,-87,-1.74,00:00:54:22,-0.09%
12/16/2020 16:53,12/16/2020 17:25,XAUUSD,Buy,0.01,1853.1,1856.7,360,3.6,00:00:32:11,0.19%
12/18/2020 11:16,12/18/2020 11:32,XAUUSD,Sell,0.01,1881.28,1879.66,162,1.62,00:00:16:08,0.08%
12/21/2020 15:09,12/21/2020 15:10,XAUUSD,Buy,0.02,1873.85,1875.2,135,2.7,00:00:01:04,0.14%
12/21/2020 15:40,12/21/2020 16:23,XAUUSD,Sell,0.32,1882.02,1878.53,349,111.68,00:00:42:48,5.73%
12/24/2020 13:38,12/24/2020 14:09,XAUUSD,Sell,0.01,1875.75,1874.42,133,1.33,00:00:30:38,0.06%
12/24/2020 16:22,12/24/2020 16:48,XAUUSD,Buy,0.21,1870.6,1874.75,415,87.15,00:00:25:46,4.22%
12/28/2020 10:07,12/28/2020 11:23,XAUUSD,Sell,0.04,1882.53,1881.82,71,2.84,00:01:16:12,0.13%
12/28/2020 18:36,12/29/2020 02:12,XAUUSD,Buy,0.21,1878.12,1879.39,127,26.67,00:07:36:10,1.24%
01/06/2021 03:01,01/06/2021 03:19,XAUUSD,Sell,0.32,1954.62,1948.26,636,203.52,00:00:17:52,9.33%
01/08/2021 10:00,01/08/2021 10:00,XAUUSD,Sell,0.17,1901.05,1899.36,169,28.73,00:00:00:01,1.21%
01/13/2021 03:34,01/13/2021 22:53,XAUUSD,Sell,0.16,1860.72,1848.27,1245,199.2,00:19:19:11,8.26%
01/22/2021 12:35,01/22/2021 14:33,XAUUSD,Buy,0.01,1853.78,1845.23,-855,-8.55,00:01:57:34,-0.33%
02/01/2021 01:01,02/01/2021 01:01,XAUUSD,Sell,0.16,1860.66,1859.65,101,16.16,00:00:00:02,0.62%
02/01/2021 03:15,02/01/2021 03:54,XAUUSD,Buy,0.01,1849.41,1852.96,355,3.55,00:00:39:24,0.14%
02/01/2021 05:43,02/01/2021 12:15,XAUUSD,Sell,0.01,1863.23,1858.65,458,4.58,00:06:32:34,0.17%
02/01/2021 19:50,02/01/2021 20:28,XAUUSD,Sell,0.01,1865.52,1861.35,417,4.17,00:00:38:01,0.16%
02/02/2021 23:17,02/03/2021 08:01,XAUUSD,Sell,0.16,1837.04,1838.66,-162,-25.92,00:08:43:50,-0.98%
02/03/2021 08:33,02/03/2021 09:45,XAUUSD,Sell,0.02,1838.5,1837.33,117,2.34,00:01:11:42,0.09%
02/03/2021 10:09,02/03/2021 10:52,XAUUSD,Buy,0.16,1834.77,1837.1,233,37.28,00:00:42:51,1.43%
02/04/2021 16:14,02/04/2021 17:07,XAUUSD,Buy,0.02,1795.0,1794.72,-28,-0.56,00:00:53:01,-0.02%
02/04/2021 17:20,02/04/2021 17:34,XAUUSD,Buy,0.17,1790.07,1790.71,64,10.88,00:00:13:59,0.41%
02/04/2021 17:35,02/04/2021 18:51,XAUUSD,Buy,0.21,1792.53,1791.71,-82,-17.22,00:01:15:49,-0.65%
02/05/2021 07:36,02/05/2021 15:06,XAUUSD,Sell,0.16,1798.37,1798.02,35,5.6,00:07:29:54,0.21%
02/08/2021 13:31,02/08/2021 13:33,XAUUSD,Buy,0.04,1818.63,1820.78,215,8.6,00:00:02:01,0.33%
02/09/2021 04:19,02/09/2021 11:27,XAUUSD,Sell,0.32,1839.98,1845.68,-570,-182.4,00:07:08:27,-6.88%
02/10/2021 01:01,02/10/2021 01:38,XAUUSD,Sell,0.17,1838.69,1837.61,108,18.36,00:00:37:20,0.74%
02/10/2021 03:12,02/10/2021 03:27,XAUUSD,Buy,0.32,1834.2,1837.25,305,97.6,00:00:15:01,3.92%
02/10/2021 06:03,02/10/2021 09:21,XAUUSD,Buy,0.32,1843.02,1845.51,249,79.68,00:03:18:13,3.08%
02/10/2021 09:21,02/10/2021 10:06,XAUUSD,Sell,0.02,1845.51,1843.88,163,3.26,00:00:45:09,0.12%
02/10/2021 16:23,02/10/2021 16:28,XAUUSD,Sell,0.17,1848.91,1846.45,246,41.82,00:00:05:11,1.57%
02/10/2021 16:57,02/10/2021 17:12,XAUUSD,Buy,0.01,1841.6,1844.48,288,2.88,00:00:14:52,0.11%
02/10/2021 21:33,02/10/2021 21:58,XAUUSD,Sell,0.04,1845.21,1843.67,154,6.16,00:00:25:40,0.23%
02/16/2021 03:26,02/16/2021 07:39,XAUUSD,Sell,0.16,1823.16,1820.92,224,35.84,00:04:12:38,1.31%
02/16/2021 02:37,02/16/2021 07:39,XAUUSD,Sell,0.17,1821.37,1820.92,45,7.65,00:05:01:34,0.28%
02/16/2021 15:07,02/16/2021 15:20,XAUUSD,Sell,0.17,1808.23,1808.42,-19,-3.23,00:00:13:17,-0.12%
02/16/2021 14:58,02/16/2021 17:22,XAUUSD,Buy,0.32,1807.67,1811.02,335,107.2,00:02:24:09,3.88%
02/17/2021 19:08,02/17/2021 19:38,XAUUSD,Buy,0.01,1776.77,1779.87,310,3.1,00:00:29:42,0.11%
02/17/2021 20:31,02/17/2021 20:50,XAUUSD,Buy,0.01,1771.88,1773.74,186,1.86,00:00:19:01,0.06%
02/17/2021 20:30,02/17/2021 23:50,XAUUSD,Buy,0.01,1773.14,1776.92,378,3.78,00:03:19:52,0.13%
02/18/2021 01:11,02/18/2021 01:26,XAUUSD,Sell,0.01,1778.27,1776.67,160,1.6,00:00:15:09,0.06%
02/18/2021 02:09,02/18/2021 03:40,XAUUSD,Sell,0.17,1777.07,1777.88,-81,-13.77,00:01:30:35,-0.48%
02/19/2021 01:23,02/19/2021 04:45,XAUUSD,Buy,0.02,1775.05,1770.45,-460,-9.2,00:03:22:14,-0.32%
02/19/2021 07:53,02/19/2021 08:38,XAUUSD,Sell,0.16,1773.34,1771.87,147,23.52,00:00:44:36,0.82%
02/19/2021 18:52,02/19/2021 19:05,XAUUSD,Sell,0.16,1784.39,1782.81,158,25.28,00:00:13:35,0.88%
02/22/2021 05:51,02/22/2021 07:00,XAUUSD,Buy,0.17,1783.26,1785.47,221,37.57,00:01:08:59,1.29%
02/23/2021 03:39,02/23/2021 16:37,XAUUSD,Sell,0.02,1812.92,1799.09,1383,27.66,00:12:58:16,0.94%
02/23/2021 17:09,02/23/2021 20:54,XAUUSD,Sell,0.17,1808.84,1802.45,639,108.63,00:03:44:41,3.66%
02/24/2021 10:25,02/24/2021 10:45,XAUUSD,Sell,0.17,1809.43,1807.12,231,39.27,00:00:19:59,1.28%
02/24/2021 18:43,02/24/2021 18:57,XAUUSD,Buy,0.32,1798.13,1801.56,343,109.76,00:00:13:34,3.52%
02/26/2021 09:16,02/26/2021 09:17,XAUUSD,Buy,0.32,1756.67,1757.77,110,35.2,00:00:00:37,1.09%
02/26/2021 09:37,02/26/2021 13:12,XAUUSD,Sell,0.02,1758.42,1761.15,-273,-5.46,00:03:35:02,-0.17%
02/26/2021 14:25,02/26/2021 14:54,XAUUSD,Sell,0.04,1762.01,1759.09,292,11.68,00:00:29:01,0.36%
02/26/2021 13:54,02/26/2021 14:54,XAUUSD,Sell,0.17,1760.34,1759.09,125,21.25,00:01:00:09,0.65%
02/26/2021 15:30,02/26/2021 15:30,XAUUSD,Buy,0.01,1761.44,1762.47,103,1.03,00:00:00:10,0.03%
02/26/2021 15:30,02/26/2021 15:38,XAUUSD,Buy,0.17,1762.57,1764.13,156,26.52,00:00:07:51,0.81%
02/26/2021 15:59,02/26/2021 16:06,XAUUSD,Sell,0.16,1760.63,1760.52,11,1.76,00:00:07:33,0.05%
02/26/2021 16:06,02/26/2021 16:24,XAUUSD,Buy,0.04,1760.52,1762.93,241,9.64,00:00:18:00,0.29%
03/01/2021 13:33,03/01/2021 14:16,XAUUSD,Buy,0.32,1742.54,1746.69,415,132.8,00:00:42:39,3.99%
03/01/2021 17:11,03/01/2021 17:24,XAUUSD,Sell,0.32,1739.26,1737.84,142,45.44,00:00:13:02,1.31%
03/01/2021 17:40,03/01/2021 18:26,XAUUSD,Sell,0.32,1739.43,1737.32,211,67.52,00:00:46:36,1.93%
03/02/2021 03:25,03/02/2021 12:01,XAUUSD,Buy,0.02,1715.61,1725.61,1000,20.0,00:08:36:07,0.56%
03/09/2021 19:08,03/09/2021 22:49,XAUUSD,Sell,0.02,1716.81,1715.6,121,2.42,00:03:41:15,0.07%
03/09/2021 23:18,03/09/2021 23:49,XAUUSD,Sell,0.17,1717.45,1715.55,190,32.3,00:00:30:47,0.90%
