Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %,,
12/20/2017 20:08,12/21/2017 01:26,EURUSD,Sell,6.39,0,0,1.18805,1.18708,9.7,717.02,00:05:18:00,0.47,,151594.99
12/20/2017 19:07,12/20/2017 20:06,EURUSD,Buy,6.37,0,0,1.18769,1.18807,3.8,242.06,00:00:59:00,0.16,,150877.97
12/20/2017 19:08,12/20/2017 20:06,EURUSD,Buy,6.37,0,0,1.18772,1.18807,3.5,222.95,00:00:58:00,0.15,,150635.91
12/20/2017 14:32,12/20/2017 19:06,EURUSD,Buy,6.24,0,0,1.18472,1.1876,28.8,1797.12,00:04:34:00,1.22,,150412.96
12/20/2017 14:33,12/20/2017 19:06,EURUSD,Buy,6.24,0,0,1.18461,1.1876,29.9,1865.76,00:04:33:00,1.25,,148615.84
12/19/2017 19:39,12/19/2017 20:30,EURUSD,Buy,6.13,0,0,1.18222,1.18448,22.6,1385.38,00:00:51:00,0.96,,146750.08
12/19/2017 19:40,12/19/2017 20:30,EURUSD,Buy,6.13,0,0,1.18217,1.18448,23.1,1416.03,00:00:50:00,0.97,,145364.7
12/19/2017 17:52,12/19/2017 19:38,EURUSD,Sell,6.16,0,0,1.18164,1.18222,-5.8,-357.28,00:01:46:00,-0.25,,143948.67
12/19/2017 17:53,12/19/2017 19:38,EURUSD,Sell,6.16,0,0,1.1817,1.18222,-5.2,-320.32,00:01:45:00,-0.22,,144305.95
12/19/2017 17:07,12/19/2017 17:51,EURUSD,Buy,6.17,0,0,1.18147,1.1815,0.3,18.51,00:00:44:00,0.01,,144626.27
12/19/2017 17:08,12/19/2017 17:51,EURUSD,Buy,6.17,0,0,1.18166,1.1815,-1.6,-98.72,00:00:43:00,-0.07,,144607.76
12/19/2017 15:07,12/19/2017 17:06,EURUSD,Sell,6.11,0,0,1.18242,1.18141,10.1,617.11,00:01:59:00,0.43,,144706.48
12/19/2017 15:08,12/19/2017 17:06,EURUSD,Sell,6.11,0,0,1.18245,1.18141,10.4,635.44,00:01:58:00,0.44,,144089.37
12/19/2017 12:48,12/19/2017 15:06,EURUSD,Buy,6.05,0,0,1.18108,1.18225,11.7,707.85,00:02:18:00,0.5,,143453.93
12/19/2017 12:49,12/19/2017 15:06,EURUSD,Buy,6.05,0,0,1.18093,1.18225,13.2,798.6,00:02:17:00,0.56,,142746.08
12/19/2017 03:51,12/19/2017 12:47,EURUSD,Buy,5.92,0,0,1.17799,1.18092,29.3,1734.56,00:08:56:00,1.24,,141947.48
12/19/2017 03:52,12/19/2017 12:47,EURUSD,Buy,5.92,0,0,1.17798,1.18092,29.4,1740.48,00:08:55:00,1.23,,140212.92
12/18/2017 19:29,12/18/2017 20:50,EURUSD,Sell,5.88,0,0,1.17993,1.17946,4.7,276.36,00:01:21:00,0.2,,138472.44
12/18/2017 19:30,12/18/2017 20:50,EURUSD,Sell,5.88,0,0,1.18004,1.17946,5.8,341.04,00:01:20:00,0.25,,138196.08
12/18/2017 17:54,12/18/2017 19:28,EURUSD,Sell,5.77,0,0,1.1822,1.18007,21.3,1229.01,00:01:34:00,0.9,,137855.04
12/18/2017 17:55,12/18/2017 19:28,EURUSD,Sell,5.77,0,0,1.18208,1.18007,20.1,1159.77,00:01:33:00,0.84,,136626.03
12/18/2017 16:11,12/18/2017 17:53,EURUSD,Buy,5.67,0,0,1.17978,1.18213,23.5,1332.45,00:01:42:00,1,,135466.26
12/18/2017 16:12,12/18/2017 17:53,EURUSD,Buy,5.67,0,0,1.1798,1.18213,23.3,1321.11,00:01:41:00,0.98,,134133.81
12/18/2017 08:03,12/18/2017 16:10,EURUSD,Buy,5.53,0,0,1.17619,1.17965,34.6,1913.38,00:08:07:00,1.47,,132812.7
12/18/2017 08:04,12/18/2017 16:10,EURUSD,Buy,5.53,0,0,1.17623,1.17965,34.2,1891.26,00:08:06:00,1.43,,130899.32
12/18/2017 00:52,12/18/2017 07:55,EURUSD,Buy,5.46,0,0,1.17405,1.17599,19.4,1059.24,00:07:03:00,0.83,,129008.06
12/18/2017 00:53,12/18/2017 07:55,EURUSD,Buy,5.46,0,0,1.17473,1.17599,12.6,687.96,00:07:02:00,0.53,,127948.82
12/15/2017 20:01,12/18/2017 00:51,EURUSD,Sell,5.36,0,0,1.17632,1.17421,21.1,1158.14,02:04:50:00,0.92,,127260.86
12/15/2017 20:02,12/18/2017 00:51,EURUSD,Sell,5.36,0,0,1.1762,1.17421,19.9,1093.82,02:04:49:00,0.86,,126102.72
12/15/2017 19:51,12/15/2017 20:00,EURUSD,Sell,5.3,0,0,1.17776,1.17658,11.8,625.4,00:00:09:00,0.5,,125008.9
12/15/2017 19:52,12/15/2017 20:00,EURUSD,Sell,5.3,0,0,1.17771,1.17658,11.3,598.9,00:00:08:00,0.48,,124383.5
12/15/2017 16:05,12/15/2017 19:50,EURUSD,Sell,5.23,0,0,1.17925,1.1778,14.5,758.35,00:03:45:00,0.61,,123784.6
12/15/2017 16:06,12/15/2017 19:50,EURUSD,Sell,5.23,0,0,1.17914,1.1778,13.4,700.82,00:03:44:00,0.56,,123026.25
12/15/2017 15:03,12/15/2017 16:04,EURUSD,Sell,5.18,0,0,1.18039,1.1794,9.9,512.82,00:01:01:00,0.42,,122325.43
12/15/2017 15:04,12/15/2017 16:04,EURUSD,Sell,5.18,0,0,1.18043,1.1794,10.3,533.54,00:01:00:00,0.43,,121812.61
12/15/2017 13:16,12/15/2017 15:02,EURUSD,Sell,5.19,0,0,1.18036,1.18061,-2.5,-129.75,00:01:46:00,-0.11,,121279.07
12/15/2017 13:17,12/15/2017 15:02,EURUSD,Sell,5.19,0,0,1.18034,1.18061,-2.7,-140.13,00:01:45:00,-0.11,,121408.82
12/15/2017 11:10,12/15/2017 13:15,EURUSD,Buy,5.12,0,0,1.17865,1.18044,17.9,916.48,00:02:05:00,0.76,,121548.95
12/15/2017 11:11,12/15/2017 13:15,EURUSD,Buy,5.12,0,0,1.17857,1.18044,18.7,957.44,00:02:04:00,0.79,,120632.47
12/15/2017 11:03,12/15/2017 11:09,EURUSD,Buy,5.11,0,0,1.17809,1.17849,4,204.4,00:00:06:00,0.17,,119675.03
12/15/2017 11:04,12/15/2017 11:09,EURUSD,Buy,5.11,0,0,1.17823,1.17849,2.6,132.86,00:00:05:00,0.11,,119470.63
12/15/2017 10:40,12/15/2017 11:02,EURUSD,Sell,5.08,0,0,1.17876,1.1782,5.6,284.48,00:00:22:00,0.24,,119337.77
12/15/2017 10:41,12/15/2017 11:02,EURUSD,Sell,5.08,0,0,1.17878,1.1782,5.8,294.64,00:00:21:00,0.25,,119053.29
12/14/2017 18:58,12/14/2017 19:03,EURUSD,Buy,5.11,0,0,1.17794,1.17732,-6.2,-316.82,00:00:05:00,-0.26,,118758.65
12/14/2017 18:59,12/14/2017 19:03,EURUSD,Buy,5.11,0,0,1.17783,1.17732,-5.1,-260.61,00:00:04:00,-0.22,,119075.47
12/14/2017 13:21,12/14/2017 18:57,EURUSD,Sell,4.9,0,0,1.18255,1.17805,45,2205,00:05:36:00,1.9,,119336.08
12/14/2017 13:22,12/14/2017 18:57,EURUSD,Sell,4.9,0,0,1.18252,1.17805,44.7,2190.3,00:05:35:00,1.85,,117131.08
12/14/2017 12:00,12/14/2017 13:20,EURUSD,Buy,4.89,0,0,1.18199,1.18258,5.9,288.51,00:01:20:00,0.25,,114940.78
12/14/2017 12:49,12/14/2017 13:20,EURUSD,Buy,4.88,0,0,1.18214,1.18258,4.4,214.72,00:00:31:00,0.19,,114652.27
12/14/2017 11:59,12/14/2017 12:48,EURUSD,Sell,4.89,0,0,1.18172,1.182,-2.8,-136.92,00:00:49:00,-0.12,,114437.55
12/14/2017 11:51,12/14/2017 11:58,EURUSD,Sell,4.91,0,0,1.18147,1.18185,-3.8,-186.58,00:00:07:00,-0.16,,114574.47
12/14/2017 11:52,12/14/2017 11:58,EURUSD,Sell,4.91,0,0,1.18129,1.18185,-5.6,-274.96,00:00:06:00,-0.24,,114761.05
12/14/2017 10:02,12/14/2017 11:50,EURUSD,Sell,4.87,0,0,1.1823,1.18148,8.2,399.34,00:01:48:00,0.35,,115036.01
12/14/2017 10:03,12/14/2017 11:50,EURUSD,Sell,4.87,0,0,1.18231,1.18148,8.3,404.21,00:01:47:00,0.35,,114636.67
12/14/2017 04:25,12/14/2017 10:01,EURUSD,Sell,4.81,0,0,1.18342,1.18204,13.8,663.78,00:05:36:00,0.58,,114232.46
12/14/2017 04:26,12/14/2017 10:01,EURUSD,Sell,4.81,0,0,1.1834,1.18204,13.6,654.16,00:05:35:00,0.57,,113568.68
12/14/2017 03:22,12/14/2017 04:24,EURUSD,Sell,4.79,0,0,1.18402,1.18353,4.9,234.71,00:01:02:00,0.21,,112914.52
12/14/2017 03:23,12/14/2017 04:24,EURUSD,Sell,4.79,0,0,1.18417,1.18353,6.4,306.56,00:01:01:00,0.27,,112679.81
12/14/2017 02:13,12/14/2017 03:21,EURUSD,Sell,4.82,0,0,1.18356,1.18429,-7.3,-351.86,00:01:08:00,-0.31,,112373.25
12/14/2017 02:14,12/14/2017 03:21,EURUSD,Sell,4.82,0,0,1.18352,1.18429,-7.7,-371.14,00:01:07:00,-0.33,,112725.11
12/14/2017 00:01,12/14/2017 02:12,EURUSD,Buy,4.78,0,0,1.18263,1.18352,8.9,425.42,00:02:11:00,0.38,,113096.25
12/14/2017 00:02,12/14/2017 02:12,EURUSD,Buy,4.78,0,0,1.18243,1.18352,10.9,521.02,00:02:10:00,0.46,,112670.83
12/13/2017 17:07,12/14/2017 00:00,EURUSD,Buy,4.57,0,0,1.17576,1.1824,66.4,2927.27,00:06:53:00,2.73,,112149.81
12/13/2017 17:08,12/14/2017 00:00,EURUSD,Buy,4.57,0,0,1.17596,1.1824,64.4,2835.87,00:06:52:00,2.57,,109222.54
12/13/2017 11:42,12/13/2017 17:06,EURUSD,Buy,4.53,0,0,1.1747,1.17564,9.4,425.82,00:05:24:00,0.4,,106386.67
12/13/2017 11:43,12/13/2017 17:06,EURUSD,Buy,4.53,0,0,1.17455,1.17564,10.9,493.77,00:05:23:00,0.46,,105960.85
12/13/2017 11:12,12/13/2017 11:41,EURUSD,Buy,4.53,0,0,1.17448,1.17448,0,0,00:00:29:00,0,,105467.08
12/13/2017 11:13,12/13/2017 11:41,EURUSD,Buy,4.53,0,0,1.17445,1.17448,0.3,13.59,00:00:28:00,0.01,,105467.08
12/13/2017 08:51,12/13/2017 11:11,EURUSD,Sell,4.48,0,0,1.1758,1.17452,12.8,573.44,00:02:20:00,0.54,,105453.49
12/13/2017 08:52,12/13/2017 11:11,EURUSD,Sell,4.48,0,0,1.17564,1.17452,11.2,501.76,00:02:19:00,0.47,,104880.05
12/12/2017 15:50,12/13/2017 08:50,EURUSD,Buy,4.49,0,0,1.17581,1.1757,-1.1,-84.5,00:17:00:00,-0.08,,104378.29
12/12/2017 15:51,12/13/2017 08:50,EURUSD,Buy,4.49,0,0,1.17581,1.1757,-1.1,-84.5,00:16:59:00,-0.08,,104462.79
12/12/2017 10:07,12/12/2017 15:49,EURUSD,Sell,4.43,0,0,1.17729,1.17582,14.7,651.21,00:05:42:00,0.62,,104547.29
12/12/2017 10:08,12/12/2017 15:49,EURUSD,Sell,4.43,0,0,1.17727,1.17582,14.5,642.35,00:05:41:00,0.61,,103896.08
12/12/2017 10:01,12/12/2017 10:06,EURUSD,Sell,4.44,0,0,1.17709,1.17739,-3,-133.2,00:00:05:00,-0.13,,103253.73
12/12/2017 10:02,12/12/2017 10:06,EURUSD,Sell,4.44,0,0,1.17714,1.17739,-2.5,-111,00:00:04:00,-0.11,,103386.93
12/11/2017 18:39,12/11/2017 20:24,EURUSD,Sell,4.39,0,0,1.18005,1.17901,10.4,456.56,00:01:45:00,0.44,,103497.93
12/11/2017 18:40,12/11/2017 20:24,EURUSD,Sell,4.39,0,0,1.18005,1.17901,10.4,456.56,00:01:44:00,0.44,,103041.37
12/11/2017 16:11,12/11/2017 18:38,EURUSD,Buy,4.35,0,0,1.17864,1.17989,12.5,543.75,00:02:27:00,0.53,,102584.81
12/11/2017 16:12,12/11/2017 18:38,EURUSD,Buy,4.35,0,0,1.17859,1.17989,13,565.5,00:02:26:00,0.55,,102041.06
12/11/2017 07:54,12/11/2017 16:10,EURUSD,Sell,4.37,0,0,1.17797,1.17857,-6,-262.2,00:08:16:00,-0.25,,101475.56
12/11/2017 07:55,12/11/2017 16:10,EURUSD,Sell,4.37,0,0,1.17802,1.17857,-5.5,-240.35,00:08:15:00,-0.23,,101737.76
12/08/2017 22:11,12/11/2017 07:53,EURUSD,Buy,4.34,0,0,1.17704,1.17798,9.4,374.02,02:09:42:00,0.37,,101978.11
12/08/2017 22:12,12/11/2017 07:53,EURUSD,Buy,4.34,0,0,1.17703,1.17798,9.5,378.36,02:09:41:00,0.37,,101604.09
12/08/2017 14:53,12/08/2017 22:10,EURUSD,Buy,4.25,0,0,1.17393,1.17693,30,1275,00:07:17:00,1.28,,101225.73
12/08/2017 14:54,12/08/2017 22:10,EURUSD,Buy,4.25,0,0,1.17398,1.17693,29.5,1253.75,00:07:16:00,1.24,,99950.73
12/08/2017 14:30,12/08/2017 14:52,EURUSD,Buy,4.27,0,0,1.17434,1.1738,-5.4,-230.58,00:00:22:00,-0.23,,98696.98
12/08/2017 14:31,12/08/2017 14:52,EURUSD,Buy,4.27,0,0,1.17439,1.1738,-5.9,-251.93,00:00:21:00,-0.25,,98927.56
12/08/2017 11:28,12/08/2017 14:29,EURUSD,Sell,4.28,0,0,1.1736,1.17407,-4.7,-201.16,00:03:01:00,-0.2,,99179.49
12/08/2017 11:29,12/08/2017 14:29,EURUSD,Sell,4.28,0,0,1.17383,1.17407,-2.4,-102.72,00:03:00:00,-0.1,,99380.65
12/08/2017 09:59,12/08/2017 11:27,EURUSD,Sell,4.23,0,0,1.17525,1.17393,13.2,558.36,00:01:28:00,0.56,,99483.37
12/08/2017 10:00,12/08/2017 11:27,EURUSD,Sell,4.23,0,0,1.17507,1.17393,11.4,482.22,00:01:27:00,0.48,,98925.01
12/08/2017 08:24,12/08/2017 09:58,EURUSD,Sell,4.21,0,0,1.1757,1.17524,4.6,193.66,00:01:34:00,0.2,,98442.79
12/08/2017 08:25,12/08/2017 09:58,EURUSD,Sell,4.21,0,0,1.17578,1.17524,5.4,227.34,00:01:33:00,0.23,,98249.13
12/08/2017 00:50,12/08/2017 08:23,EURUSD,Sell,4.16,0,0,1.17743,1.17607,13.6,565.76,00:07:33:00,0.58,,98021.79
12/08/2017 00:51,12/08/2017 08:23,EURUSD,Sell,4.16,0,0,1.17741,1.17607,13.4,557.44,00:07:32:00,0.57,,97456.03
12/07/2017 20:35,12/08/2017 00:49,EURUSD,Sell,4.06,0,0,1.18007,1.17758,24.9,1031.52,00:04:14:00,1.08,,96898.59
12/07/2017 20:36,12/08/2017 00:49,EURUSD,Sell,4.06,0,0,1.1801,1.17758,25.2,1043.7,00:04:13:00,1.08,,95867.07
12/07/2017 20:11,12/07/2017 20:34,EURUSD,Buy,4.07,0,0,1.18027,1.17995,-3.2,-130.24,00:00:23:00,-0.14,,94823.37
12/07/2017 20:12,12/07/2017 20:34,EURUSD,Buy,4.07,0,0,1.18027,1.17995,-3.2,-130.24,00:00:22:00,-0.14,,94953.61
12/07/2017 18:52,12/07/2017 20:10,EURUSD,Buy,4.03,0,0,1.1791,1.18042,13.2,531.96,00:01:18:00,0.56,,95083.85
12/07/2017 18:53,12/07/2017 20:10,EURUSD,Buy,4.03,0,0,1.1791,1.18042,13.2,531.96,00:01:17:00,0.56,,94551.89
12/07/2017 18:12,12/07/2017 18:51,EURUSD,Buy,4.06,0,0,1.17945,1.17903,-4.2,-170.52,00:00:39:00,-0.18,,94019.93
12/07/2017 18:26,12/07/2017 18:51,EURUSD,Buy,4.05,0,0,1.17973,1.17903,-7,-283.5,00:00:25:00,-0.3,,94190.45
12/07/2017 18:11,12/07/2017 18:25,EURUSD,Sell,4.06,0,0,1.17911,1.17988,-7.7,-312.62,00:00:14:00,-0.33,,94473.95
12/07/2017 18:02,12/07/2017 18:10,EURUSD,Sell,4.07,0,0,1.17894,1.17922,-2.8,-113.96,00:00:08:00,-0.12,,94786.57
12/07/2017 18:03,12/07/2017 18:10,EURUSD,Sell,4.07,0,0,1.17888,1.17922,-3.4,-138.38,00:00:07:00,-0.14,,94900.53
12/07/2017 15:08,12/07/2017 18:01,EURUSD,Buy,4.07,0,0,1.17855,1.17882,2.7,109.89,00:02:53:00,0.11,,95038.91
12/07/2017 15:09,12/07/2017 18:01,EURUSD,Buy,4.07,0,0,1.17864,1.17882,1.8,73.26,00:02:52:00,0.08,,94929.02
12/07/2017 11:36,12/07/2017 15:07,EURUSD,Sell,4.04,0,0,1.17915,1.1785,6.5,262.6,00:03:31:00,0.28,,94855.76
12/07/2017 11:37,12/07/2017 15:07,EURUSD,Sell,4.04,0,0,1.17934,1.1785,8.4,339.36,00:03:30:00,0.36,,94593.16
12/07/2017 09:13,12/07/2017 11:35,EURUSD,Buy,4.04,0,0,1.17936,1.17922,-1.4,-56.56,00:02:22:00,-0.06,,94253.8
12/07/2017 09:14,12/07/2017 11:35,EURUSD,Buy,4.04,0,0,1.1794,1.17922,-1.8,-72.72,00:02:21:00,-0.08,,94310.36
12/07/2017 09:07,12/07/2017 09:12,EURUSD,Sell,4.07,0,0,1.17882,1.17956,-7.4,-301.18,00:00:05:00,-0.31,,94383.08
12/07/2017 09:08,12/07/2017 09:12,EURUSD,Sell,4.07,0,0,1.17888,1.17956,-6.8,-276.76,00:00:04:00,-0.29,,94684.26
12/06/2017 14:54,12/06/2017 17:48,EURUSD,Sell,4,0,0,1.18121,1.17942,17.9,716,00:02:54:00,0.76,,94961.02
12/06/2017 14:55,12/06/2017 17:48,EURUSD,Sell,4,0,0,1.18121,1.17942,17.9,716,00:02:53:00,0.75,,94245.02
12/06/2017 08:35,12/06/2017 14:53,EURUSD,Sell,3.91,0,0,1.18365,1.18124,24.1,942.31,00:06:18:00,1.02,,93529.02
12/06/2017 08:36,12/06/2017 14:53,EURUSD,Sell,3.91,0,0,1.18365,1.18124,24.1,942.31,00:06:17:00,1.01,,92586.71
12/06/2017 05:24,12/06/2017 08:34,EURUSD,Buy,3.89,0,0,1.18289,1.18365,7.6,295.64,00:03:10:00,0.32,,91644.4
12/06/2017 05:25,12/06/2017 08:34,EURUSD,Buy,3.89,0,0,1.18287,1.18365,7.8,303.42,00:03:09:00,0.33,,91348.76
12/05/2017 21:16,12/06/2017 05:23,EURUSD,Buy,3.85,0,0,1.18119,1.18279,16,585.89,00:08:07:00,0.64,,91045.34
12/05/2017 21:17,12/06/2017 05:23,EURUSD,Buy,3.85,0,0,1.18118,1.18279,16.1,589.74,00:08:06:00,0.64,,90459.45
12/05/2017 17:46,12/05/2017 21:15,EURUSD,Sell,3.78,0,0,1.18296,1.18112,18.4,695.52,00:03:29:00,0.78,,89869.71
12/05/2017 17:47,12/05/2017 21:15,EURUSD,Sell,3.78,0,0,1.18292,1.18112,18,680.4,00:03:28:00,0.75,,89174.19
12/05/2017 16:03,12/05/2017 17:45,EURUSD,Sell,3.75,0,0,1.18353,1.18256,9.7,363.75,00:01:42:00,0.41,,88493.79
12/05/2017 16:04,12/05/2017 17:45,EURUSD,Sell,3.75,0,0,1.18356,1.18256,10,375,00:01:41:00,0.42,,88130.04
12/04/2017 18:53,12/04/2017 19:28,EURUSD,Sell,3.74,0,0,1.18504,1.18485,1.9,71.06,00:00:35:00,0.08,,87755.04
12/04/2017 18:54,12/04/2017 19:28,EURUSD,Sell,3.74,0,0,1.18513,1.18485,2.8,104.72,00:00:34:00,0.12,,87683.98
12/04/2017 17:41,12/04/2017 18:52,EURUSD,Buy,3.71,0,0,1.18414,1.18501,8.7,322.77,00:01:11:00,0.37,,87579.26
12/04/2017 17:42,12/04/2017 18:52,EURUSD,Buy,3.71,0,0,1.18417,1.18501,8.4,311.64,00:01:10:00,0.35,,87256.49
12/04/2017 11:05,12/04/2017 17:40,EURUSD,Sell,3.63,0,0,1.18665,1.18416,24.9,903.87,00:06:35:00,1.05,,86944.85
12/04/2017 11:06,12/04/2017 17:40,EURUSD,Sell,3.63,0,0,1.18671,1.18416,25.5,925.65,00:06:34:00,1.06,,86040.98
12/04/2017 09:45,12/04/2017 11:04,EURUSD,Buy,3.57,0,0,1.18481,1.18687,20.6,735.42,00:01:19:00,0.87,,85115.33
12/04/2017 09:46,12/04/2017 11:04,EURUSD,Buy,3.57,0,0,1.18479,1.18687,20.8,742.56,00:01:18:00,0.87,,84379.91
12/04/2017 02:01,12/04/2017 09:44,EURUSD,Sell,3.53,0,0,1.18588,1.18467,12.1,427.13,00:07:43:00,0.51,,83637.35
12/04/2017 02:02,12/04/2017 09:44,EURUSD,Sell,3.53,0,0,1.18583,1.18467,11.6,409.48,00:07:42:00,0.49,,83210.22
