Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %
12/17/2021 23:02,12/17/2021 23:54,GBPUSD,Buy,0.01,0,0,1.32353,1.3238,2.70,0.27,0,0
12/17/2021 23:43,12/17/2021 23:53,GBPUSD,Buy,0.01,0,0,1.32324,1.32361,3.70,0.37,0,0
12/17/2021 22:39,12/17/2021 22:40,EURUSD,Buy,0.01,0,0,1.12444,1.12482,3.80,0.38,0,0
12/17/2021 20:59,12/17/2021 21:38,EURUSD,Buy,0.01,0,0,1.12536,1.12585,4.90,0.49,0,0
12/17/2021 18:11,12/17/2021 18:27,EURUSD,Buy,0.01,0,0,1.12706,1.12765,5.90,0.59,0,0
12/17/2021 18:00,12/17/2021 18:02,EURUSD,Buy,0.01,0,0,1.1273,1.12756,2.60,0.26,0,0
12/17/2021 15:37,12/17/2021 15:38,XAUUSD,Sell,0.01,0,0,1813.97,1813.29,6.80,0.68,0,0
12/17/2021 15:11,12/17/2021 15:13,XAUUSD,Sell,0.01,0,0,1812.74,1811.88,8.60,0.86,0,0
12/17/2021 15:01,12/17/2021 15:04,XAUUSD,Sell,0.01,0,0,1812.83,1812.31,5.20,0.52,0,0
12/17/2021 09:20,12/17/2021 10:55,XAUUSD,Sell,0.01,0,0,1807.25,1807.51,-2.60,-0.26,0,0
12/17/2021 10:32,12/17/2021 10:33,XAUUSD,Sell,0.01,0,0,1809.73,1809.07,6.60,0.66,0,0
12/17/2021 09:58,12/17/2021 10:02,XAUUSD,Sell,0.01,0,0,1809.63,1808.89,7.40,0.74,0,0
12/17/2021 08:52,12/17/2021 09:18,XAUUSD,Sell,0.01,0,0,1806.71,1806.64,0.70,0.07,0,0
12/17/2021 09:06,12/17/2021 09:12,XAUUSD,Sell,0.01,0,0,1807.32,1807.03,2.90,0.29,0,0
12/17/2021 01:49,12/17/2021 01:53,XAUUSD,Sell,0.01,0,0,1799.49,1798.85,6.40,0.64,0,0
12/16/2021 09:27,12/16/2021 09:32,XAUUSD,Sell,0.01,0,0,1786.01,1785.24,7.70,0.77,0,0
12/16/2021 09:11,12/16/2021 09:21,XAUUSD,Sell,0.01,0,0,1785.55,1784.58,9.70,0.97,0,0
12/16/2021 09:04,12/16/2021 09:05,XAUUSD,Sell,0.01,0,0,1785.75,1784.4,13.50,1.35,0,0
12/16/2021 08:31,12/16/2021 08:37,XAUUSD,Sell,0.01,0,0,1784.93,1784.15,7.80,0.78,0,0
12/16/2021 08:16,12/16/2021 08:23,XAUUSD,Sell,0.01,0,0,1784.79,1784.39,4.00,0.40,0,0
12/15/2021 22:54,12/15/2021 22:58,XAUUSD,Sell,0.01,0,0,1779.05,1778.54,5.10,0.51,0,0
12/15/2021 22:17,12/15/2021 22:46,XAUUSD,Sell,0.01,0,0,1775.93,1776.6,-6.70,-0.67,0,0
12/15/2021 22:33,12/15/2021 22:40,XAUUSD,Sell,0.01,0,0,1778.82,1778.45,3.70,0.37,0,0
12/15/2021 22:37,12/15/2021 22:39,XAUUSD,Sell,0.01,0,0,1780.37,1779.48,8.90,0.89,0,0
12/15/2021 22:30,12/15/2021 22:30,XAUUSD,Sell,0.01,0,0,1778.61,1778.04,5.70,0.57,0,0
12/15/2021 22:09,12/15/2021 22:14,XAUUSD,Sell,0.01,0,0,1774.64,1774.36,2.80,0.28,0,0
12/15/2021 21:34,12/15/2021 21:36,XAUUSD,Buy,0.01,0,0,1760.96,1762.37,14.10,1.41,0,0
12/15/2021 19:46,12/15/2021 21:14,XAUUSD,Buy,0.01,0,0,1766.44,1766.58,1.40,0.14,0,0
12/15/2021 20:40,12/15/2021 21:05,XAUUSD,Buy,0.01,0,0,1763.14,1763.32,1.80,0.18,0,0
12/15/2021 17:37,12/15/2021 18:15,XAUUSD,Buy,0.01,0,0,1767.74,1767.86,1.20,0.12,0,0
12/15/2021 17:50,12/15/2021 17:53,XAUUSD,Buy,0.01,0,0,1765.6,1766.25,6.50,0.65,0,0
12/14/2021 21:14,12/15/2021 01:39,EURUSD,Buy,0.01,0,0,1.12602,1.12587,-1.50,-0.15,0,0
12/14/2021 23:29,12/15/2021 01:37,EURUSD,Buy,0.01,0,0,1.12555,1.12575,2.00,0.20,0,0
12/14/2021 22:01,12/15/2021 01:18,XAUUSD,Buy,0.01,0,0,1772.27,1772.18,0.90,-0.09,0,0
12/14/2021 19:43,12/14/2021 21:41,XAUUSD,Buy,0.01,0,0,1772.62,1773.12,5.00,0.50,0,0
12/14/2021 20:56,12/14/2021 21:13,XAUUSD,Buy,0.01,0,0,1771.34,1771.96,6.20,0.62,0,0
12/14/2021 18:39,12/14/2021 19:00,XAUUSD,Buy,0.01,0,0,1772.73,1773.5,7.70,0.77,0,0
12/14/2021 17:45,12/14/2021 17:50,XAUUSD,Buy,0.01,0,0,1771.99,1773.23,12.40,1.24,0,0
12/14/2021 17:24,12/14/2021 17:34,XAUUSD,Buy,0.01,0,0,1772.39,1773.41,10.20,1.02,0,0
12/14/2021 17:16,12/14/2021 17:21,XAUUSD,Buy,0.01,0,0,1772.84,1773.36,5.20,0.52,0,0
12/14/2021 16:01,12/14/2021 16:38,XAUUSD,Buy,0.01,0,0,1769.16,1770.78,16.20,1.62,0,0
12/14/2021 16:07,12/14/2021 16:27,XAUUSD,Buy,0.01,0,0,1767.81,1769.03,12.20,1.22,0,0
12/14/2021 15:40,12/14/2021 16:01,XAUUSD,Buy,0.01,0,0,1775.54,1769.18,-63.60,-6.36,0,0
12/14/2021 10:26,12/14/2021 10:40,XAUUSD,Buy,0.01,0,0,1783.13,1783.84,7.10,0.71,0,0
12/13/2021 18:42,12/13/2021 18:58,XAUUSD,Sell,0.01,0,0,1789.43,1789.01,4.20,0.42,0,0
12/13/2021 18:36,12/13/2021 18:37,XAUUSD,Sell,0.01,0,0,1789.17,1788.77,4.00,0.40,0,0
12/13/2021 18:16,12/13/2021 18:26,XAUUSD,Sell,0.01,0,0,1788.94,1788.0,9.40,0.94,0,0
12/10/2021 11:19,12/10/2021 11:53,XAUUSD,Buy,0.01,0,0,1770.84,1771.73,8.90,0.89,0,0
12/10/2021 10:27,12/10/2021 10:30,XAUUSD,Buy,0.01,0,0,1770.91,1772.07,11.60,1.16,0,0
12/10/2021 10:16,12/10/2021 10:21,XAUUSD,Buy,0.01,0,0,1771.27,1771.79,5.20,0.52,0,0
12/10/2021 09:25,12/10/2021 09:42,XAUUSD,Buy,0.01,0,0,1771.96,1773.29,13.30,1.33,0,0
12/10/2021 08:29,12/10/2021 08:43,XAUUSD,Buy,0.01,0,0,1772.34,1772.81,4.70,0.47,0,0
12/09/2021 21:20,12/09/2021 21:46,XAUUSD,Buy,0.01,0,0,1775.51,1776.1,5.90,0.59,0,0
