,dt,equity,balance
91,2017-08-10 19:00:00,16.169000000000946,15.119000000000728
92,2017-08-10 20:00:00,16.179000000000347,16.16900000000039
93,2017-08-10 21:00:00,15.624000000000485,16.16900000000039
94,2017-08-10 22:00:00,17.314000000000455,16.16900000000039
95,2017-08-10 23:00:00,17.5240000000005,16.16900000000039
96,2017-08-11 00:00:00,17.074000000000435,16.16900000000039
97,2017-08-11 01:00:00,16.86400000000039,16.16900000000039
98,2017-08-11 02:00:00,16.724000000000363,16.16900000000039
99,2017-08-11 03:00:00,17.134000000000164,16.16900000000039
100,2017-08-11 04:00:00,17.819000000000543,17.114000000000477
101,2017-08-11 05:00:00,17.114000000000477,17.114000000000477
102,2017-08-11 06:00:00,16.16400000000047,17.114000000000477
103,2017-08-11 07:00:00,16.094000000000456,17.114000000000477
104,2017-08-11 08:00:00,15.81400000000062,17.114000000000477
105,2017-08-11 09:00:00,16.804000000000443,17.114000000000477
106,2017-08-11 10:00:00,18.694000000000614,18.214000000000578
107,2017-08-11 11:00:00,17.64400000000073,18.214000000000578
108,2017-08-11 12:00:00,17.414000000000556,18.214000000000578
109,2017-08-11 13:00:00,18.09400000000079,18.214000000000578
110,2017-08-11 14:00:00,18.79400000000094,18.684000000000772
111,2017-08-11 15:00:00,10.304000000000716,17.914000000000723
112,2017-08-11 16:00:00,21.03400000000051,19.839000000000677
113,2017-08-11 17:00:00,19.66400000000064,19.839000000000677
114,2017-08-11 18:00:00,19.63400000000067,19.839000000000677
115,2017-08-11 19:00:00,22.04400000000069,22.04400000000069
116,2017-08-11 20:00:00,23.174000000000767,22.04400000000069
117,2017-08-11 21:00:00,23.14400000000079,22.04400000000069
118,2017-08-11 22:00:00,23.12400000000066,22.04400000000069
119,2017-08-11 23:00:00,23.02400000000067,22.04400000000069
120,2017-08-14 00:00:00,23.114000000000814,22.04400000000069
121,2017-08-14 01:00:00,23.984000000000968,23.05400000000087
122,2017-08-14 02:00:00,23.05400000000087,23.05400000000087
123,2017-08-14 03:00:00,23.05400000000087,23.05400000000087
124,2017-08-14 04:00:00,23.05400000000087,23.05400000000087
125,2017-08-14 05:00:00,23.05400000000087,23.05400000000087
126,2017-08-14 06:00:00,23.05400000000087,23.05400000000087
127,2017-08-14 07:00:00,23.05400000000087,23.05400000000087
128,2017-08-14 08:00:00,23.05400000000087,23.05400000000087
129,2017-08-14 09:00:00,21.83400000000065,23.4690000000007
130,2017-08-14 10:00:00,21.079000000000697,23.4690000000007
131,2017-08-14 11:00:00,23.949000000000627,23.4690000000007
132,2017-08-14 12:00:00,24.179000000000578,23.4690000000007
133,2017-08-14 13:00:00,25.639000000000706,24.62900000000064
134,2017-08-14 14:00:00,24.89400000000049,24.62900000000064
135,2017-08-14 15:00:00,24.89400000000049,24.62900000000064
136,2017-08-14 16:00:00,25.379000000000445,25.30400000000051
137,2017-08-14 17:00:00,25.644000000000407,25.30400000000051
138,2017-08-14 18:00:00,27.05400000000043,26.4040000000005
139,2017-08-14 19:00:00,25.279000000000682,26.359000000000762
140,2017-08-14 20:00:00,26.359000000000762,26.359000000000762
141,2017-08-14 21:00:00,26.359000000000762,26.359000000000762
142,2017-08-14 22:00:00,26.359000000000762,26.359000000000762
143,2017-08-14 23:00:00,26.359000000000762,26.359000000000762
144,2017-08-15 00:00:00,26.359000000000762,26.359000000000762
145,2017-08-15 01:00:00,26.359000000000762,26.359000000000762
146,2017-08-15 02:00:00,26.359000000000762,26.359000000000762
147,2017-08-15 03:00:00,26.359000000000762,26.359000000000762
148,2017-08-15 04:00:00,26.359000000000762,26.359000000000762
149,2017-08-15 05:00:00,26.359000000000762,26.359000000000762
150,2017-08-15 06:00:00,26.359000000000762,26.359000000000762
151,2017-08-15 07:00:00,26.359000000000762,26.359000000000762
152,2017-08-15 08:00:00,26.359000000000762,26.359000000000762
153,2017-08-15 09:00:00,30.45900000000053,29.019000000000645
154,2017-08-15 10:00:00,27.13400000000062,29.019000000000645
155,2017-08-15 11:00:00,29.464000000000784,29.019000000000645
156,2017-08-15 12:00:00,30.00400000000077,29.019000000000645
157,2017-08-15 13:00:00,28.94400000000071,29.019000000000645
158,2017-08-15 14:00:00,31.423000000000496,31.998000000000598
159,2017-08-15 15:00:00,31.998000000000598,31.998000000000598
160,2017-08-15 16:00:00,25.518000000000647,31.998000000000598
161,2017-08-15 17:00:00,26.83800000000077,31.998000000000598
162,2017-08-15 18:00:00,28.446000000000645,31.998000000000598
163,2017-08-15 19:00:00,30.246000000000713,31.998000000000598
164,2017-08-15 20:00:00,31.11000000000051,31.998000000000598
165,2017-08-15 21:00:00,29.982000000000582,31.998000000000598
166,2017-08-15 22:00:00,30.630000000000564,31.998000000000598
167,2017-08-15 23:00:00,30.71400000000058,31.998000000000598
168,2017-08-16 00:00:00,30.72600000000066,31.998000000000598
169,2017-08-16 01:00:00,30.582000000000512,31.998000000000598
170,2017-08-16 02:00:00,31.13400000000067,31.998000000000598
171,2017-08-16 03:00:00,31.06200000000046,31.998000000000598
172,2017-08-16 04:00:00,30.810000000000407,31.998000000000598
173,2017-08-16 05:00:00,31.038000000000572,31.998000000000598
174,2017-08-16 06:00:00,31.014000000000678,31.998000000000598
175,2017-08-16 07:00:00,31.25400000000065,31.998000000000598
176,2017-08-16 08:00:00,31.206000000000607,31.998000000000598
177,2017-08-16 09:00:00,29.586000000000652,31.998000000000598
178,2017-08-16 10:00:00,29.13000000000046,32.71800000000065
179,2017-08-16 11:00:00,34.182000000000514,32.71800000000065
180,2017-08-16 12:00:00,34.08600000000069,32.71800000000065
181,2017-08-16 13:00:00,41.478000000000485,38.22600000000063
182,2017-08-16 14:00:00,37.43400000000064,38.22600000000063
183,2017-08-16 15:00:00,37.81800000000076,38.22600000000063
184,2017-08-16 16:00:00,35.38200000000079,38.22600000000063
185,2017-08-16 17:00:00,36.846000000000785,38.22600000000063
186,2017-08-16 18:00:00,36.83400000000071,38.22600000000063
187,2017-08-16 19:00:00,36.582000000000654,38.22600000000063
188,2017-08-16 20:00:00,37.71000000000058,38.22600000000063
189,2017-08-16 21:00:00,41.298000000000904,38.22600000000063
190,2017-08-16 22:00:00,45.114000000000594,38.22600000000063
191,2017-08-16 23:00:00,45.54600000000076,38.22600000000063
192,2017-08-17 00:00:00,53.46600000000109,45.96600000000085
193,2017-08-17 01:00:00,45.96600000000085,45.96600000000085
194,2017-08-17 02:00:00,45.03600000000061,45.96600000000085
195,2017-08-17 03:00:00,45.60000000000058,45.96600000000085
196,2017-08-17 04:00:00,43.542000000000684,45.58800000000077
197,2017-08-17 05:00:00,45.70200000000085,45.58800000000077
198,2017-08-17 06:00:00,45.37800000000086,45.58800000000077
199,2017-08-17 07:00:00,45.72600000000074,45.58800000000077
200,2017-08-17 08:00:00,45.49800000000084,45.58800000000077
201,2017-08-17 09:00:00,42.64800000000069,44.26200000000048
202,2017-08-17 10:00:00,46.90800000000036,46.032000000000345
203,2017-08-17 11:00:00,45.918000000000134,46.032000000000345
204,2017-08-17 12:00:00,48.13800000000029,46.032000000000345
205,2017-08-17 13:00:00,57.32400000000025,51.76200000000031
206,2017-08-17 14:00:00,46.32000000000036,51.76200000000031
207,2017-08-17 15:00:00,48.63600000000035,51.76200000000031
208,2017-08-17 16:00:00,49.95600000000047,51.76200000000031
209,2017-08-17 17:00:00,52.656000000000304,51.76200000000031
210,2017-08-17 18:00:00,57.7380000000003,54.80400000000026
211,2017-08-17 19:00:00,52.66900000000026,54.80400000000026
212,2017-08-17 20:00:00,52.99100000000019,54.80400000000026
213,2017-08-17 21:00:00,53.004999999999974,54.80400000000026
214,2017-08-17 22:00:00,53.64900000000015,54.80400000000026
215,2017-08-17 23:00:00,57.00200000000005,56.239000000000026
216,2017-08-18 00:00:00,56.239000000000026,56.239000000000026
217,2017-08-18 01:00:00,56.239000000000026,56.239000000000026
218,2017-08-18 02:00:00,56.239000000000026,56.239000000000026
219,2017-08-18 03:00:00,56.239000000000026,56.239000000000026
220,2017-08-18 04:00:00,56.239000000000026,56.239000000000026
221,2017-08-18 05:00:00,56.239000000000026,56.239000000000026
222,2017-08-18 06:00:00,56.239000000000026,56.239000000000026
223,2017-08-18 07:00:00,56.239000000000026,56.239000000000026
224,2017-08-18 08:00:00,56.239000000000026,56.239000000000026
225,2017-08-18 09:00:00,54.37700000000011,56.239000000000026
226,2017-08-18 10:00:00,53.775000000000205,56.239000000000026
227,2017-08-18 11:00:00,54.12500000000001,56.239000000000026
228,2017-08-18 12:00:00,58.19899999999981,58.84299999999983
229,2017-08-18 13:00:00,59.06699999999975,59.01799999999974
230,2017-08-18 14:00:00,58.86399999999966,59.01799999999974
231,2017-08-18 15:00:00,59.01799999999974,59.01799999999974
232,2017-08-18 16:00:00,58.401999999999745,59.01799999999974
233,2017-08-18 17:00:00,57.4779999999996,59.01799999999974
234,2017-08-18 18:00:00,60.86599999999972,61.579999999999735
235,2017-08-18 19:00:00,62.7909999999999,61.579999999999735
236,2017-08-18 20:00:00,62.45499999999956,61.579999999999735
237,2017-08-18 21:00:00,63.98099999999992,61.579999999999735
238,2017-08-18 22:00:00,64.94699999999972,61.579999999999735
239,2017-08-18 23:00:00,64.75099999999968,61.579999999999735
240,2017-08-21 00:00:00,67.90799999999984,64.87699999999988
241,2017-08-21 01:00:00,64.87699999999988,64.87699999999988
242,2017-08-21 02:00:00,64.87699999999988,64.87699999999988
243,2017-08-21 03:00:00,64.87699999999988,64.87699999999988
244,2017-08-21 04:00:00,64.87699999999988,64.87699999999988
245,2017-08-21 05:00:00,64.51299999999983,64.87699999999988
246,2017-08-21 06:00:00,63.8129999999999,64.87699999999988
247,2017-08-21 07:00:00,63.0149999999995,64.12099999999975
248,2017-08-21 08:00:00,63.95299999999974,63.95299999999974
249,2017-08-21 09:00:00,62.867999999999626,63.95299999999974
250,2017-08-21 10:00:00,63.02899999999959,63.95299999999974
251,2017-08-21 11:00:00,63.65199999999963,64.58299999999967
252,2017-08-21 12:00:00,62.93099999999957,64.58299999999967
253,2017-08-21 13:00:00,63.0149999999995,64.58299999999967
254,2017-08-21 14:00:00,65.80099999999942,64.58299999999967
255,2017-08-21 15:00:00,66.08099999999938,64.58299999999967
256,2017-08-21 16:00:00,73.36099999999935,69.37099999999948
257,2017-08-21 17:00:00,69.76999999999946,69.37099999999948
258,2017-08-21 18:00:00,72.93399999999936,69.37099999999948
259,2017-08-21 19:00:00,72.70999999999944,69.37099999999948
260,2017-08-21 20:00:00,78.75099999999938,74.47399999999949
261,2017-08-21 21:00:00,74.31999999999957,74.47399999999949
262,2017-08-21 22:00:00,75.64999999999958,74.47399999999949
263,2017-08-21 23:00:00,76.27999999999919,75.45399999999923
264,2017-08-22 00:00:00,75.45399999999923,75.45399999999923
265,2017-08-22 01:00:00,75.45399999999923,75.45399999999923
266,2017-08-22 02:00:00,75.45399999999923,75.45399999999923
267,2017-08-22 03:00:00,75.45399999999923,75.45399999999923
268,2017-08-22 04:00:00,75.45399999999923,75.45399999999923
269,2017-08-22 05:00:00,75.45399999999923,75.45399999999923
270,2017-08-22 06:00:00,75.45399999999923,75.45399999999923
271,2017-08-22 07:00:00,75.45399999999923,75.45399999999923
272,2017-08-22 08:00:00,75.81799999999897,75.45399999999923
273,2017-08-22 09:00:00,78.25399999999891,77.81999999999903
274,2017-08-22 10:00:00,77.59599999999898,77.81999999999903
275,2017-08-22 11:00:00,80.5879999999994,80.29999999999929
276,2017-08-22 12:00:00,80.49199999999948,80.29999999999929
277,2017-08-22 13:00:00,84.90799999999928,82.57199999999925
278,2017-08-22 14:00:00,82.17999999999917,83.71599999999928
279,2017-08-22 15:00:00,82.32399999999922,83.71599999999928
280,2017-08-22 16:00:00,81.74799999999954,83.42799999999934
281,2017-08-22 17:00:00,82.07599999999972,83.42799999999934
282,2017-08-22 18:00:00,81.2279999999995,83.42799999999934
283,2017-08-22 19:00:00,81.40399999999958,83.42799999999934
284,2017-08-22 20:00:00,82.39599999999969,83.42799999999934
285,2017-08-22 21:00:00,84.01199999999926,83.42799999999934
286,2017-08-22 22:00:00,83.76399999999941,84.20399999999945
287,2017-08-22 23:00:00,82.32399999999957,84.20399999999945
288,2017-08-23 00:00:00,82.09999999999953,84.20399999999945
289,2017-08-23 01:00:00,81.95599999999929,84.20399999999945
290,2017-08-23 02:00:00,81.95599999999929,84.20399999999945
291,2017-08-23 03:00:00,82.65999999999964,84.20399999999945
292,2017-08-23 04:00:00,82.50799999999936,83.58799999999933
293,2017-08-23 05:00:00,83.37999999999903,83.58799999999933
294,2017-08-23 06:00:00,84.1799999999993,83.58799999999933
295,2017-08-23 07:00:00,83.87599999999908,83.58799999999933
296,2017-08-23 08:00:00,84.40399999999863,84.08399999999902
297,2017-08-23 09:00:00,82.76399999999926,84.08399999999902
298,2017-08-23 10:00:00,81.0199999999992,84.08399999999902
299,2017-08-23 11:00:00,86.65199999999915,84.08399999999902
300,2017-08-23 12:00:00,86.73199999999932,84.08399999999902
301,2017-08-23 13:00:00,86.8759999999992,84.08399999999902
302,2017-08-23 14:00:00,92.03599999999925,88.44399999999916
303,2017-08-23 15:00:00,89.69199999999881,89.06799999999899
304,2017-08-23 16:00:00,89.06799999999899,89.06799999999899
305,2017-08-23 17:00:00,89.06799999999899,89.06799999999899
306,2017-08-23 18:00:00,89.06799999999899,89.06799999999899
307,2017-08-23 19:00:00,89.06799999999899,89.06799999999899
308,2017-08-23 20:00:00,89.06799999999899,89.06799999999899
309,2017-08-23 21:00:00,89.06799999999899,89.06799999999899
310,2017-08-23 22:00:00,89.06799999999899,89.06799999999899
311,2017-08-23 23:00:00,89.06799999999899,89.06799999999899
312,2017-08-24 00:00:00,89.06799999999899,89.06799999999899
313,2017-08-24 01:00:00,89.06799999999899,89.06799999999899
314,2017-08-24 02:00:00,89.06799999999899,89.06799999999899
315,2017-08-24 03:00:00,89.06799999999899,89.06799999999899
316,2017-08-24 04:00:00,89.06799999999899,89.06799999999899
317,2017-08-24 05:00:00,89.06799999999899,89.06799999999899
318,2017-08-24 06:00:00,89.06799999999899,89.06799999999899
319,2017-08-24 07:00:00,89.06799999999899,89.06799999999899
320,2017-08-24 08:00:00,89.06799999999899,89.06799999999899
321,2017-08-24 09:00:00,89.06799999999899,89.06799999999899
322,2017-08-24 10:00:00,89.06799999999899,89.06799999999899
323,2017-08-24 11:00:00,89.06799999999899,89.06799999999899
324,2017-08-24 12:00:00,89.06799999999899,89.06799999999899
325,2017-08-24 13:00:00,89.06799999999899,89.06799999999899
326,2017-08-24 14:00:00,89.06799999999899,89.06799999999899
327,2017-08-24 15:00:00,89.06799999999899,89.06799999999899
328,2017-08-24 16:00:00,90.44399999999894,90.44399999999894
329,2017-08-24 17:00:00,90.44399999999894,90.44399999999894
330,2017-08-24 18:00:00,90.44399999999894,90.44399999999894
331,2017-08-24 19:00:00,90.44399999999894,90.44399999999894
332,2017-08-24 20:00:00,90.44399999999894,90.44399999999894
333,2017-08-24 21:00:00,90.44399999999894,90.44399999999894
334,2017-08-24 22:00:00,90.44399999999894,90.44399999999894
335,2017-08-24 23:00:00,90.44399999999894,90.44399999999894
336,2017-08-25 00:00:00,90.44399999999894,90.44399999999894
337,2017-08-25 01:00:00,90.44399999999894,90.44399999999894
338,2017-08-25 02:00:00,90.44399999999894,90.44399999999894
339,2017-08-25 03:00:00,90.44399999999894,90.44399999999894
340,2017-08-25 04:00:00,90.44399999999894,90.44399999999894
341,2017-08-25 05:00:00,90.44399999999894,90.44399999999894
342,2017-08-25 06:00:00,90.44399999999894,90.44399999999894
343,2017-08-25 07:00:00,90.44399999999894,90.44399999999894
344,2017-08-25 08:00:00,90.44399999999894,90.44399999999894
345,2017-08-25 09:00:00,90.44399999999894,90.44399999999894
346,2017-08-25 10:00:00,90.44399999999894,90.44399999999894
347,2017-08-25 11:00:00,90.44399999999894,90.44399999999894
348,2017-08-25 12:00:00,90.44399999999894,90.44399999999894
349,2017-08-25 13:00:00,90.44399999999894,90.44399999999894
350,2017-08-25 14:00:00,90.44399999999894,90.44399999999894
351,2017-08-25 15:00:00,90.44399999999894,90.44399999999894
352,2017-08-25 16:00:00,90.44399999999894,90.44399999999894
353,2017-08-25 17:00:00,87.40399999999892,90.44399999999894
354,2017-08-25 18:00:00,108.131999999999,99.10799999999921
355,2017-08-25 19:00:00,98.88399999999952,99.10799999999921
356,2017-08-25 20:00:00,100.21199999999934,99.10799999999921
357,2017-08-25 21:00:00,98.8359999999992,99.10799999999921
358,2017-08-25 22:00:00,97.65199999999926,99.10799999999921
359,2017-08-25 23:00:00,106.00399999999927,99.10799999999921
360,2017-08-28 00:00:00,109.97199999999933,99.10799999999921
361,2017-08-28 01:00:00,109.71599999999907,99.10799999999921
362,2017-08-28 02:00:00,111.20399999999923,99.10799999999921
363,2017-08-28 03:00:00,115.02799999999941,107.34799999999919
364,2017-08-28 04:00:00,106.28599999999943,107.34799999999919
365,2017-08-28 05:00:00,106.41199999999944,106.87999999999931
366,2017-08-28 06:00:00,105.68299999999947,106.87999999999931
367,2017-08-28 07:00:00,105.57499999999916,106.87999999999931
368,2017-08-28 08:00:00,104.98099999999926,106.87999999999931
369,2017-08-28 09:00:00,106.34899999999944,106.87999999999931
370,2017-08-28 10:00:00,106.35799999999949,107.50099999999938
371,2017-08-28 11:00:00,107.50099999999938,107.50099999999938
372,2017-08-28 12:00:00,107.50099999999938,107.50099999999938
373,2017-08-28 13:00:00,107.50099999999938,107.50099999999938
374,2017-08-28 14:00:00,107.50099999999938,107.50099999999938
375,2017-08-28 15:00:00,107.50099999999938,107.50099999999938
376,2017-08-28 16:00:00,106.05199999999948,107.50099999999938
377,2017-08-28 17:00:00,107.74399999999937,107.50099999999938
378,2017-08-28 18:00:00,110.71399999999925,107.50099999999938
379,2017-08-28 19:00:00,114.34999999999948,107.50099999999938
380,2017-08-28 20:00:00,114.58399999999942,107.50099999999938
381,2017-08-28 21:00:00,123.32299999999952,115.57399999999951
382,2017-08-28 22:00:00,115.35799999999949,115.57399999999951
383,2017-08-28 23:00:00,115.59199999999943,115.57399999999951
384,2017-08-29 00:00:00,115.10599999999944,115.57399999999951
385,2017-08-29 01:00:00,114.2599999999995,115.57399999999951
386,2017-08-29 02:00:00,117.21199999999925,115.57399999999951
387,2017-08-29 03:00:00,116.6539999999992,115.57399999999951
388,2017-08-29 04:00:00,116.63599999999948,115.57399999999951
389,2017-08-29 05:00:00,116.86999999999941,115.57399999999951
390,2017-08-29 06:00:00,118.30999999999945,117.30199999999944
391,2017-08-29 07:00:00,117.23899999999922,117.30199999999944
392,2017-08-29 08:00:00,117.76099999999904,117.30199999999944
393,2017-08-29 09:00:00,122.2519999999995,121.48699999999948
394,2017-08-29 10:00:00,133.06999999999962,129.41599999999966
395,2017-08-29 11:00:00,130.48599999999934,129.41599999999966
396,2017-08-29 12:00:00,132.83599999999942,132.56599999999963
397,2017-08-29 13:00:00,131.7359999999993,132.56599999999963
398,2017-08-29 14:00:00,132.97599999999943,132.56599999999963
399,2017-08-29 15:00:00,130.5759999999997,132.56599999999963
400,2017-08-29 16:00:00,138.48599999999976,135.43599999999955
401,2017-08-29 17:00:00,140.13599999999968,139.21599999999944
402,2017-08-29 18:00:00,142.99599999999936,142.2959999999992
403,2017-08-29 19:00:00,142.945999999999,142.2959999999992
404,2017-08-29 20:00:00,143.84599999999915,142.2959999999992
405,2017-08-29 21:00:00,147.60599999999934,142.2959999999992
406,2017-08-29 22:00:00,157.515999999999,151.2459999999992
407,2017-08-29 23:00:00,151.2459999999992,151.2459999999992
408,2017-08-30 00:00:00,151.2459999999992,151.2459999999992
409,2017-08-30 01:00:00,151.2459999999992,151.2459999999992
410,2017-08-30 02:00:00,151.2459999999992,151.2459999999992
411,2017-08-30 03:00:00,151.2459999999992,151.2459999999992
412,2017-08-30 04:00:00,151.2459999999992,151.2459999999992
413,2017-08-30 05:00:00,151.2459999999992,151.2459999999992
414,2017-08-30 06:00:00,151.2459999999992,151.2459999999992
415,2017-08-30 07:00:00,151.2459999999992,151.2459999999992
416,2017-08-30 08:00:00,152.4859999999991,151.2459999999992
417,2017-08-30 09:00:00,153.80599999999933,151.2459999999992
418,2017-08-30 10:00:00,153.62599999999904,151.2459999999992
419,2017-08-30 11:00:00,156.08599999999916,151.2459999999992
420,2017-08-30 12:00:00,156.52599999999893,151.2459999999992
421,2017-08-30 13:00:00,163.34599999999986,157.70599999999956
422,2017-08-30 14:00:00,150.7759999999991,156.51799999999935
423,2017-08-30 15:00:00,159.49899999999909,156.51799999999935
424,2017-08-30 16:00:00,158.09099999999964,156.51799999999935
425,2017-08-30 17:00:00,168.00199999999936,162.57899999999924
426,2017-08-30 18:00:00,161.13799999999907,162.57899999999924
427,2017-08-30 19:00:00,160.8409999999991,162.38099999999918
428,2017-08-30 20:00:00,163.15099999999933,162.38099999999918
429,2017-08-30 21:00:00,165.06499999999966,163.67899999999938
430,2017-08-30 22:00:00,164.73499999999922,163.67899999999938
431,2017-08-30 23:00:00,165.85699999999923,163.67899999999938
432,2017-08-31 00:00:00,164.55899999999903,163.67899999999938
433,2017-08-31 01:00:00,164.29499999999925,163.67899999999938
434,2017-08-31 02:00:00,164.27299999999912,163.67899999999938
435,2017-08-31 03:00:00,166.010999999999,165.46099999999907
436,2017-08-31 04:00:00,164.07499999999953,165.46099999999907
437,2017-08-31 05:00:00,167.24299999999926,165.46099999999907
438,2017-08-31 06:00:00,171.46699999999885,169.26699999999886
439,2017-08-31 07:00:00,167.03399999999914,169.26699999999886
440,2017-08-31 08:00:00,167.3419999999992,169.26699999999886
441,2017-08-31 09:00:00,163.63499999999956,168.77199999999928
442,2017-08-31 10:00:00,170.80699999999942,168.77199999999928
443,2017-08-31 11:00:00,170.16899999999964,168.77199999999928
444,2017-08-31 12:00:00,171.7419999999997,172.47899999999964
445,2017-08-31 13:00:00,174.9319999999996,172.47899999999964
446,2017-08-31 14:00:00,178.60599999999974,172.47899999999964
447,2017-08-31 15:00:00,180.6739999999996,172.47899999999964
448,2017-08-31 16:00:00,179.04599999999968,172.47899999999964
449,2017-08-31 17:00:00,175.3389999999998,176.86799999999957
450,2017-08-31 18:00:00,177.44399999999933,176.86799999999957
451,2017-08-31 19:00:00,176.89199999999946,176.86799999999957
452,2017-08-31 20:00:00,178.90799999999933,176.86799999999957
453,2017-08-31 21:00:00,181.59599999999938,176.86799999999957
454,2017-08-31 22:00:00,182.7239999999993,176.86799999999957
455,2017-08-31 23:00:00,184.71599999999955,176.86799999999957
456,2017-09-01 00:00:00,185.02799999999948,176.86799999999957
457,2017-09-01 01:00:00,186.827999999999,176.86799999999957
